% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:00"
% Dimension,2
% Nodes,491
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-16.53024702456919,-3.3029490696275694,0.09407950297917078-2.442476499110182E-7i,0.029295978554493722-7.60577350771407E-8i
-18.23010117745717,-1.5374463528032207,0.05525943631349866-1.4346363477246826E-7i,0.05079705668806448-1.318784785800126E-7i
-18.810525202207597,-1.1883992039541524,0.04336871871017189-1.1259315035875507E-7i,0.050099142649913685-1.300665656950404E-7i
-17.359642441938334,-1.5260050223770336,0.06473628465449686-1.680672717236972E-7i,0.04061427406469285-1.0544210671839998E-7i
-20.83274067227701,-0.4582851948534921,0.016575970556362445-4.303426065380932E-8i,0.03755966161507329-9.751177238856236E-8i
-19.446493712735368,-0.5073229892505966,0.03253266020278919-8.446075444981307E-8i,0.04166070615034519-1.0815883639508108E-7i
-23.135184866751686,1.526611432135192,0.007952363311343247-2.064579412652704E-8i,0.018096338325045317-4.6981414313650175E-8i
-25,2.669533112722558,9.954758958103753E-5-2.584438059227792E-10i,0.011669252596699783-3.029552062570507E-8i
-21.613525293473174,0.8054048446588338,0.014968269894394278-3.886037478055189E-8i,0.024966805638328583-6.481840794053903E-8i
-23.257502944035217,3.3035929978096354,0.008741621209850253-2.2694852431254684E-8i,0.009012151560640768-2.3397198854413272E-8i
-25,5,2.9178232885840316E-5-7.575204571958983E-11i,-4.748820199290682E-5+1.2328808473886316E-10i
-15.760335907942142,-3.972938529153429,0.0941280620828031-2.443737182528807E-7i,0.013507053597178529-3.506678919279448E-8i
-15.22264689198546,-5,0.09188067761003045-2.38539095848008E-7i,1.8102213434506575E-4-4.699666717589643E-10i
-16.417437365836832,-1.9709016107556427,0.07456669726654787-1.935888263888078E-7i,0.030870755116746057-8.014614394714095E-8i
-15.311886431683865,-2.5861248921385105,0.07959199173739874-2.0663541279443367E-7i,0.0189158723769223-4.910907506709914E-8i
-18.131057143892008,-0.5177058021552289,0.0485338003830123-1.2600264998663482E-7i,0.03749496075604487-9.734379708826845E-8i
-16.797898878862338,-0.8093878962374014,0.06153795041517825-1.5976380926008009E-7i,0.030170185381462274-7.832733638520092E-8i
-20.134470229847043,1.1214950103871155,0.026388817372928253-6.851021129114968E-8i,0.025103080019410695-6.517220123523386E-8i
-18.579249711883683,0.6998395990549083,0.03975880028487733-1.0322113983757435E-7i,0.02758516409845383-7.161614687684886E-8i
-21.164050092891994,2.7950781163699387,0.02031014865449891-5.272887208282839E-8i,0.01302491842029536-3.381507781928014E-8i
-22.368421052631582,5.000000000000001,0.013946602676787453-3.620793924477092E-8i,-3.576938417591361E-5+9.28638837046619E-11i
-14.39878052172919,-3.6001778779023894,0.08190224639054444-2.1263325772194434E-7i,0.008792576595045329-2.2827141959686455E-8i
-13.620134164682938,-5,0.08059773444462237-2.0924650537969988E-7i,1.3811416073233884E-4-3.585697002058381E-10i
-13.983086510473635,-1.9734817464746928,0.07324887839004592-1.9016752681343257E-7i,0.011787933686456564-3.060363850839217E-8i
-15.319262420697843,-0.7556550996201211,0.06608740402087483-1.7157502548021944E-7i,0.019190966768879603-4.98232705784718E-8i
-16.741481865163568,0.7762214618800691,0.052420069411423555-1.360921173738195E-7i,0.020810803726966903-5.402866450299893E-8i
-18.44274560778043,2.6265103144131823,0.037699852600049766-9.787573390552395E-8i,0.013721850274627679-3.56244407748462E-8i
-19.736842105263158,5,0.029151832164497127-7.568350460306846E-8i,1.2146224295615331E-4-3.1533826662963503E-10i
-11.480065207820154,-5,0.07427402498675544-1.928289954557154E-7i,-2.440953382754074E-7+6.337162811320238E-13i
-12.493795402154953,-3.0653835726273124,0.07419838015507216-1.9263260759458087E-7i,0.004800747964421233-1.2463622478792259E-8i
-12.67818813973996,-1.3418105526156,0.06968167906142414-1.8090642290461566E-7i,0.007372096272679538-1.9139314436197825E-8i
-13.68857768663608,-0.4605352345350074,0.06656689348125742-1.728198680883032E-7i,0.01089626098413542-2.828869258356363E-8i
-14.28234968958288,1.1969924753916301,0.05998436113204142-1.5573040645376214E-7i,0.01025351483517072-2.662000566023835E-8i
-15.637778906951914,2.9929676197892223,0.05155518595711802-1.33846721251696E-7i,0.00772169479853041-2.004693634796178E-8i
-17.105263157894733,5,0.043535664244474824-1.1302657159425984E-7i,3.573844913053644E-5-9.278357065288816E-11i
-10.02639671526164,-3.0121022386797254,0.07149930618075494-1.8562531637506198E-7i,9.242748674631596E-4-2.39958712685496E-9i
-8.927862664601761,-5,0.07258562786177224-1.8844560675961684E-7i,3.7216018377028703E-5-9.661961149696766E-11i
-11.264331805212084,-1.5081429035760585,0.06955083080264869-1.8056671681892663E-7i,0.003659913305285295-9.501806401889543E-9i
-11.972213230607624,0.5054279164712836,0.06486773922311033-1.6840855190096594E-7i,0.005077454106515476-1.3182002389213081E-8i
-13.138884479898083,2.9730952274343903,0.058690577761372965-1.5237150746117606E-7i,0.00416545359568847-1.0814281744085332E-8i
-14.473684210526315,5,0.05400330342033122-1.4020248332696957E-7i,8.563524634352948E-6-2.2232481044941548E-11i
-7.61682466686305,-2.977676758229141,0.07202803752603971-1.8699799995044986E-7i,-0.0020310150847335875+5.272887777582635E-9i
-6.3183456762581525,-5,0.07539641341799018-1.9574292174077903E-7i,9.227897450260018E-5-2.395731476541948E-10i
-9.16316704119224,-0.56038541067293,0.06753041015410292-1.753213341413799E-7i,-2.7149085889346746E-4+7.048400784150957E-10i
-9.267774845471077,1.5511149038134135,0.06384749575421786-1.6575981267804683E-7i,-1.3927816540057204E-4+3.615916698714921E-10i
-10.65888420306435,3.099764194870376,0.06159934641211151-1.599232045320607E-7i,0.001155549572231157-3.0000186909552942E-9i
-11.84210526315789,5,0.05956458744581392-1.5464059695106813E-7i,-5.577483825854509E-5+1.4480171277959996E-10i
-5.085851064183561,-3.1742574311534626,0.07674753611991292-1.9925068415698883E-7i,-0.006019368196901659+1.5627384174934804E-8i
-3.7084835365699718,-5,0.08656422957545612-2.2473662137483626E-7i,-0.0017085898901641795+4.435812819150235E-9i
-6.118311820022709,-1.1179688352939634,0.0694355450688226-1.8026741390316315E-7i,-0.006649537909851444+1.7263420363042357E-8i
-6.992099519054529,1.0851682415477095,0.06401288639099939-1.661891971143141E-7i,-0.004149761075928352+1.077354108377754E-8i
-8.129806820209488,3.1006770062353777,0.06170562741968888-1.6019912952644186E-7i,-0.0011515612934636932+2.9896643875676553E-9i
-9.210526315789473,5,0.06113387910710094-1.5871476601188363E-7i,-2.417248301907667E-5+6.275620069376995E-11i
-3.9367554966321365,-1.672118826264141,0.07536207160283095-1.9565376408814842E-7i,-0.015199442139722439+3.946054034115712E-8i
-2.7627390952380777,-3.1906244041971723,0.08027524680022598-2.0840926829006401E-7i,-0.01494558707572375+3.880148602182006E-8i
-1.0986213968817946,-5,0.0789112305602823-2.0486803188365445E-7i,-0.006843692140056539+1.776748036491349E-8i
-3.914502808045845,0.5916308724334227,0.061595092022461204-1.5991215935600353E-7i,-0.014165870420685863+3.677719853560959E-8i
-5.359033779385804,2.9459409127709364,0.05828878385179106-1.5132837675729312E-7i,-0.0046703633950891665+1.212512021596549E-8i
-6.578947368421053,5,0.05907322675017259-1.5336493443831694E-7i,2.7390879743923364E-5-7.111174904842085E-11i
-1.8165330314589643,-1.231418523230534,0.07040533337491782-1.8278516226677518E-7i,-0.02953115411815174+7.66682939865812E-8i
0,-3,0.03610716470325089-9.37408239249685E-8i,-0.023983362316036316+6.226520864967944E-8i
1.5112407428063843,-5,-0.015039201339727339+3.904452582599387E-8i,-0.017298259049839414+4.490945409661261E-8i
-1.1288294698458146,0.8945134264411899,0.04568608174984381-1.1860944996183082E-7i,-0.02830356372205529+7.348124409999461E-8i
-2.591474596769696,2.898170483604462,0.04880799897519108-1.267145198374289E-7i,-0.009852918664135396+2.5579984505361525E-8i
-3.947368421052632,5,0.05252429607069358-1.363627089031009E-7i,9.51860562569314E-6-2.4712046522365313E-11i
0.7552074825152907,-1.0708839152085952,0.012493977523745958-3.2436657843436916E-8i,-0.05541385485906147+1.438645336469559E-7i
2.476005337733543,-3.0223777967783767,-0.01818967338578566+4.722372925493287E-8i,-0.011001605837059185+2.8562187148713715E-8i
4.121102882494563,-5,-0.016396314736502438+4.2567841185116735E-8i,-8.991087424394922E-4+2.3342512492221523E-9i
1.6052098515555062,0.9692301656055056,0.01797897345156411-4.6676713569897934E-8i,-0.02439791251003826+6.334145700823578E-8i
0.11669522796564624,2.956944453153354,0.032439819191000425-8.421972215025812E-8i,-0.012503538733907811+3.2461480499152045E-8i
-1.315789473684209,5,0.04059492346473365-1.0539186901076514E-7i,-1.6668107513416464E-4+4.3273465097950675E-10i
3.3886980298945724,-1.041285494380151,-0.005782199499209055+1.501165072386796E-8i,-0.02062418771386421+5.3544175095719023E-8i
5.0797828886904455,-3.022097371081513,-0.009084470362644828+2.3584951732297067E-8i,-0.006684007255281932+1.7352909107653792E-8i
6.7309650221827395,-5,-0.006679393300780485+1.7340930435274056E-8i,2.428944953830614E-4-6.305986723464999E-10i
4.411241225661398,0.9712205440119308,0.00502076758814383-1.3034833787600515E-8i,-0.012104103115608682+3.142447235209616E-8i
2.8153480443222083,2.979783689869915,0.016588119555159618-4.306580168358032E-8i,-0.00926119240256409+2.404375457001267E-8i
1.315789473684209,5,0.025752048027508412-6.68570412463498E-8i,-1.7667147198596744E-4+4.5867155408408543E-10i
6.064448206499471,-1.0318211451474968,-0.0022798193991630036+5.9188294244106526E-9i,-0.007814499171210418+2.0287873525673936E-8i
7.709215113425596,-3.022439213737787,-0.003906809962570167+1.0142795420782863E-8i,-0.0028366825691484923+7.364548377891341E-9i
9.340827161870923,-5,-0.002884792725540389+7.489451170352398E-9i,9.329371124648193E-5-2.4220759040859465E-10i
7.095558428372363,0.9690238426285922,0.0018469712708003478-4.795076271247491E-9i,-0.005380674025210059+1.3969216928002724E-8i
5.498184793324271,2.98239220549522,0.007408698413076359-1.923434030783495E-8i,-0.00498030684615907+1.2929790278328642E-8i
3.9473684210526265,5,0.013563345411281374-3.521293306970757E-8i,-3.9500992957935965E-5+1.0255182471909634E-10i
8.713323696610887,-1.039360618157897,-0.001073044684138653+2.7858208648098753E-9i,-0.0033119993043698713+8.59855782590957E-9i
10.336193942850887,-3.032401302989809,-0.001700335103243004+4.414381877848093E-9i,-0.0012076029445289096+3.1351587953451823E-9i
11.950689301559104,-5,-0.0012565798702943165+3.2623118801214696E-9i,3.8594386733065145E-5-1.001981086291984E-10i
9.739884339044982,0.9547590929903903,7.482372204970408E-4-1.9425610988058307E-9i,-0.002375342019632354+6.166823672085821E-9i
8.14835833528627,2.977909120611135,0.00325319780266585-8.445898339543256E-9i,-0.002354801174120911+6.113495868638385E-9i
6.578947368421044,5,0.006384999339433627-1.657662970100213E-8i,1.868431287552208E-5-4.850790411953222E-11i
11.34707483254338,-1.066552350048492,-4.965532124527675E-4+1.2891432390344398E-9i,-0.001429480513947785+3.7111936720450617E-9i
12.964314479087939,-3.060721326732114,-7.460020936273423E-4+1.9367582993874874E-9i,-5.154239450131023E-4+1.33813512285687E-9i
14.56055144124728,-5,-5.495200424681101E-4+1.4266548472470537E-9i,1.6054127289633995E-5-4.16794597938309E-11i
12.359797928366037,0.9225593462032685,3.0879148063346396E-4-8.016793357634205E-10i,-0.0010531096262671458+2.7340657972150315E-9i
10.779419546065759,2.967008654482884,0.0014274969178764303-3.706043892724736E-9i,-0.0010677467083483778+2.7720663476719382E-9i
9.210526315789473,5,0.002871815517209548-7.455759956680014E-9i,1.726703342655918E-5-4.4828386650018126E-11i
13.97680228979256,-1.140209985452018,-2.354295570223894E-4+6.112183228161474E-10i,-6.18046224491803E-4+1.6045613878501994E-9i
15.600983299173778,-3.0957073875696643,-3.262809114028588E-4+8.470851067171322E-10i,-2.2024281687868288E-4+5.717907591875324E-10i
17.17041358093546,-5.000000000000001,-2.3982190507815249E-4+6.22621664205467E-10i,6.2721318738051535E-6-1.628360505332844E-11i
14.931913554325428,0.8700157206522902,1.278507801154326E-4-3.3192408116192014E-10i,-4.748126528296935E-4+1.232700757648226E-9i
13.388431415018701,2.9526988085569026,6.289983713658918E-4-1.632995170457059E-9i,-4.796545757082271E-4+1.245271277758611E-9i
11.84210526315789,5,0.0012706211135709716-3.2987655237267564E-9i,9.606343575024878E-6-2.493983033728495E-11i
16.63502728343496,-1.2805146253678208,-1.1313908973863169E-4+2.9372983388118654E-10i,-2.6388482196694485E-4+6.850934111217899E-10i
18.269389536890888,-3.0684274752861254,-1.3826493701248055E-4+3.5896114308597624E-10i,-9.810268858727554E-5+2.546925778584643E-10i
19.780275720623642,-5,-1.0214838065761289E-4+2.6519593671052437E-10i,2.912553006819326E-6-7.561521953794753E-12i
17.327161718694093,0.8505030093788509,5.934539909240792E-5-1.5407154377241242E-10i,-2.2593620483375246E-4+5.865718388481082E-10i
15.951169712114934,2.960097763440811,2.825829122398746E-4-7.336370838916786E-10i,-2.1502044383929267E-4+5.582325206612008E-10i
14.473684210526315,5,5.582563123045364E-4-1.449335806530681E-9i,5.522034774936106E-6-1.4336215369093608E-11i
19.48823888194991,-0.8175329972600353,-2.882508839161167E-5+7.483521782337069E-11i,-1.1580292304408365E-4+3.00645633860007E-10i
20.941398455227585,-3.216809841519231,-5.786790460737389E-5+1.5023569702274354E-10i,-4.205771503715261E-5+1.0918954430292378E-10i
22.39013786031182,-5,-3.759866906002709E-5+9.761304287191078E-11i,1.3573571763699406E-6-3.5239482559820696E-12i
23.178570007992693,-3.3768415241092002,-2.15706747080633E-5+5.6001428978139056E-11i,-2.3836340096014542E-5+6.188351199334836E-11i
25,-5,-2.3171114180847718E-7+6.015646353486151E-13i,4.867518242773761E-7-1.2636970377611688E-12i
19.500164223755743,1.3687646719685205,4.9057723324952283E-5-1.273628500645298E-10i,-1.1114982866195928E-4+2.885653471692333E-10i
18.515112819982818,3.160968295488638,1.3067379196662668E-4-3.392531378472146E-10i,-8.807236308529486E-5+2.2865201265356365E-10i
17.10526315789473,5,2.4291901961825493E-4-6.306623417598753E-10i,4.079174079685277E-6-1.0590284291281429E-11i
21.12099782174917,0.8063194820920355,1.6252480449983898E-5-4.2194420989281624E-11i,-7.371194946182054E-5+1.9136974427209167E-10i
22.561313724424053,-1.16739777902677,-1.2903603428259366E-5+3.350012184296514E-11i,-5.059882064558513E-5+1.3136382144534494E-10i
25,-2.5,-1.0716697670248854E-6+2.7822513278023394E-12i,-2.920867359163896E-5+7.583107537760568E-11i
21.069930047623128,2.858490872932076,5.075606714893375E-5-1.3177206221666056E-10i,-4.818225237022049E-5+1.2508996684887205E-10i
19.736842105263165,5,1.0326245353588226E-4-2.6808827429426126E-10i,1.0514565823109094E-6-2.72977419173106E-12i
22.992266829482897,1.3729704654508277,1.1467100339132794E-5-2.977069627724505E-11i,-4.577225553851691E-5+1.1883317292659267E-10i
25,-8.881784197001252E-16,2.8583446159737475E-7-7.420787023491445E-13i,-4.1531199701692424E-5+1.0782261389513739E-10i
23.20135938310102,3.240410216707624,2.1086968027080737E-5-5.474563769199451E-11i,-2.5634564152698934E-5+6.655203155317041E-11i
22.368421052631582,5,3.819490204452306E-5-9.916097308690377E-11i,1.447098603048665E-6-3.756933463564494E-12i
25,2.5,6.329626285235997E-7-1.6432871094362168E-12i,-2.9560211002093346E-5+7.674373098766208E-11i
25,5,3.200735411018618E-7-8.309696344480685E-13i,4.762204414282545E-7-1.2363556350781352E-12i
-20.20452256655155,-6.579428010217139,NaN,NaN
-20.528816637146786,-6.9288216517544505,NaN,NaN
-20,-7.000000000000001,NaN,NaN
-20.607532663137732,-6.530998990329348,NaN,NaN
-20.989880878836033,-6.737853804471135,NaN,NaN
-20.528816637146786,-6.9288216517544505,NaN,NaN
-20.931948672442868,-6.213883933887178,NaN,NaN
-21.414213562375085,-6.414213562371106,NaN,NaN
-20.989880878836033,-6.737853804471135,NaN,NaN
-21.303336027451856,-5.9147880654073655,NaN,NaN
-21.737853804472085,-5.989880878834368,NaN,NaN
-21.414213562375085,-6.414213562371106,NaN,NaN
-19.818046795670263,-6.632794627611094,NaN,NaN
-20,-7.000000000000001,NaN,NaN
-19.471183362852916,-6.928821651754367,NaN,NaN
-21.928821651753584,-5.528816637149938,NaN,NaN
-21.737853804472085,-5.989880878834368,NaN,NaN
-21.522608492444764,-5.418563611195757,NaN,NaN
-19.471183362852916,-6.928821651754367,NaN,NaN
-19.010119121163637,-6.737853804470949,NaN,NaN
-19.440995535798393,-6.476607763907884,NaN,NaN
-21.928821651753584,-5.528816637149938,NaN,NaN
-21.522608492444764,-5.418563611195757,NaN,NaN
-22,-5,NaN,NaN
-19.050609568187518,-6.340116564898116,NaN,NaN
-19.010119121163637,-6.737853804470949,NaN,NaN
-18.58578643762717,-6.414213562373362,NaN,NaN
-18.58578643762717,-6.414213562373362,NaN,NaN
-18.26214619552966,-5.989880878837432,NaN,NaN
-18.853713957152852,-5.985045118924673,NaN,NaN
-18.26214619552966,-5.989880878837432,NaN,NaN
-18.07117834824595,-5.5288166371482514,NaN,NaN
-18.581223012298494,-5.589222400077189,NaN,NaN
-18.33245190870796,-5.313095793011087,NaN,NaN
