% Model,20260626_TI_field_CompactXY_X30_Y30_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 21:00"
% Dimension,2
% Nodes,589
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-14.01011912116576,11.737853804472158,0.03234368268433019-8.39701341413493E-8i,0.05630275052912165-1.461722698865128E-7i,0.0018436933057657812-4.786566072620915E-9i,0.003217139474224723-8.352284303498435E-9i
-14.12192489386033,12.1397015638144,0.023328361089347993-6.056470529620885E-8i,0.04628508089618748-1.2016456164033384E-7i,0.0013189117999788725-3.424137005227926E-9i,0.00272273253536266-7.0687131844778175E-9i
-14.4711833628542,11.928821651754719,0.015070663943113663-3.9126208516617355E-8i,0.05489435905614004-1.4251582723388733E-7i,8.849870903347989E-4-2.297588849539282E-9i,0.003225924052542739-8.37509068046345E-9i
-13.085884748215202,11.352997102960604,0.06304609130424074-1.6367921969720824E-7i,0.03616625970845181-9.389424540021111E-8i,0.003052147358542223-7.923934501115343E-9i,0.002075697124341763-5.388890549919719E-9i
-13.262146195529441,10.989880878837045,0.07786783301213585-2.0215918042301598E-7i,0.043542323247403925-1.1304385958753401E-7i,0.0036679788378349565-9.52274600410589E-9i,0.002079020109290841-5.397517628509221E-9i
14.4711833628542,-11.928821651754719,-0.002477483011992798+6.432000427418001E-9i,-0.009024118934075703+2.3428268351421353E-8i,-0.0014669707803770156+3.808525281796544E-9i,-0.005343738209941569+1.387332477517564E-8i
14.470845773816036,-12.423672758102494,-0.001993204118019102+5.1747235710522855E-9i,-0.007020396055039579+1.822623614696111E-8i,-0.0011771879130493268+3.056195793567918E-9i,-0.004161940122512593+1.0805160123119388E-8i
15,-12,-3.173729046912488E-5+8.23958286974274E-11i,-0.00901869886788375+2.3414196865204686E-8i,-1.9151653453897133E-5+4.972120599952204E-11i,-0.005344785622459353+1.3876044050233685E-8i
14.108289579548039,-12.158734137280899,-0.003640968192939642+9.452621414500285E-9i,-0.007523751510271126+1.9533039256217067E-8i,-0.0021478468360742074+5.576204438453932E-9i,-0.004455964865504214+1.1568502298805408E-8i
14.01011912116576,-11.737853804472158,-0.005081042116511947+1.3191317521433576E-8i,-0.00886437075926029+2.3013532781611954E-8i,-0.0030000876901444817+7.788778050911134E-9i,-0.005235549489118821+1.359244700721774E-8i
13.07117834824588,-9.471183362852006,-2.243228383090786E-4+5.823832433554444E-10i,-1.428310477659863E-4+3.7081560431901455E-10i,1.2616291153329703E-4-3.2754206466087046E-10i,-1.5251961787831245E-4+3.9596890983127944E-10i
12.703190397385512,-9.091713831437456,1.6212646377937687E-4-4.2091004430058063E-10i,-0.004258312156438404+1.1055359603965649E-8i,3.2881140605626563E-4-8.536547350931979E-10i,-0.002538581969330563+6.590624530109971E-9i
-13.071178348246574,10.52881663715052,0.09760660271969468-2.534046479322559E-7i,0.025439704804028074-6.604614093452739E-8i,0.0037200805065742137-9.658011494916513E-9i,9.976136964681137E-4-2.589988181961823E-9i
-12.687190018307714,10.854982326205569,0.07695648591116828-1.9979315614975408E-7i,0.019564246883809682-5.079237424016463E-8i,0.003168681978762263-8.226479755091969E-9i,0.0014473866005382436-3.75768115793845E-9i
-14.489797659135421,12.435072443285222,0.012112473516924053-3.144620344956163E-8i,0.04174647269428494-1.0838150207819355E-7i,6.929127141373596E-4-1.7989285302508005E-9i,0.0024849252960140442-6.45132196213264E-9i
-15,12,1.345897712352606E-4-3.4941973846241796E-10i,0.054131663217709104-1.4053572891031335E-7i,1.0032461707942808E-5-2.6046111182852734E-11i,0.0032080022460686877-8.32856238286293E-9i
13.585786437628101,-11.414213562374295,-0.007773500112747023+2.0181432448061575E-8i,-0.007693271624548775+1.9973144573684466E-8i,-0.004563216569305341+1.1846947398674883E-8i,-0.004517946886840929+1.1729418997653318E-8i
13.432834968824253,-11.909294520770743,-0.006069871146780444+1.5758499098271388E-8i,-0.006540235622960698+1.697965157325618E-8i,-0.0035596597094105045+9.241529674092961E-9i,-0.0038726030291939876+1.005398794599843E-8i
13.062579197712523,-11.356009558181736,-0.007743871982366274+2.0104512385898685E-8i,-0.005636501493872253+1.4633391971707616E-8i,-0.004500101242508525+1.1683088430930827E-8i,-0.003326769465142167+8.63690387306018E-9i
13.262146195529441,-10.989880878837045,-0.009294688664990614+2.4130717012612266E-8i,-0.005274763737176114+1.3694254389565102E-8i,-0.005394947535133074+1.4006273578425549E-8i,-0.0030647595507537484+7.956678065988836E-9i
13.071178348246574,-10.52881663715052,-0.008604608571537328+2.2339142485339544E-8i,-0.002363493236298919+6.136062056728426E-9i,-0.004895873692289221+1.2710586320453873E-8i,-0.0013495695091793602+3.5037300428924012E-9i
12.710833775035384,-10.835574609932364,-0.007496653926502746+1.946268895732936E-8i,-0.004103491093751924+1.0653415721184054E-8i,-0.004282461318346957+1.1118055258774683E-8i,-0.0024345171766791177+6.320453236276809E-9i
12.515920262877689,-9.594581300100677,-0.0027477448981664426+7.133649867182438E-9i,-0.0033337295168963466+8.654973444331349E-9i,-0.001371586034376113+3.5608889815361957E-9i,-0.0020107322951047365+5.220229934547979E-9i
13.000000000000002,-10,-0.005257055692767076+1.364828105749248E-8i,-1.0745745651348966E-4+2.789792716549384E-10i,-0.002838482075119534+7.369220225529761E-9i,-6.617066743323334E-5+1.717911925741421E-10i
12.56741031175533,-10.148219497117449,-0.005417000112330425+1.4063526114683682E-8i,-0.00286773849765882+7.445175265941159E-9i,-0.0029754386365287732+7.724784585513929E-9i,-0.0017242204406130595+4.476392595752549E-9i
-13.000000000000002,10,0.1126624427630556-2.924923708855179E-7i,-8.75438582602861E-4+2.2727991716688068E-9i,0.002818970333532641-7.3185641646782605E-9i,1.8751721167831192E-5-4.868290841155358E-11i
-12.578341795071745,10.089763089607661,0.09219158088408873-2.3934625778690426E-7i,-0.0035299066535602495+9.164285282525945E-9i,0.0026490380443378704-6.877388765509964E-9i,8.531539269209853E-4-2.2149441170851263E-9i
-13.07117834824588,9.471183362852006,0.11721051627125506-3.0430000411936437E-7i,-0.03221454871597081+8.363487866810983E-8i,0.0010241973337227483-2.6590041814200255E-9i,-1.9351196841136767E-4+5.023925724250393E-10i
-12.515153849964758,9.55330332639855,0.09220389509649425-2.393782277415238E-7i,-0.02360302110392266+6.12777730842103E-8i,0.0018076124236844626-4.692893483208298E-9i,0.001049303932430083-2.7241855178021246E-9i
-13.262146195528393,9.010119121164793,0.11217180007956573-2.912185724640486E-7i,-0.06428156483663316+1.6688673565193034E-7i,-0.0010192247245996988+2.6460943758329718E-9i,7.213858605899237E-4-1.8728500422304867E-9i
-12.672695460966686,9.079284294449078,0.09170349175266752-2.3807908885508034E-7i,-0.04236612041670018+1.0999022124846483E-7i,8.510666591535603E-4-2.2095251870297162E-9i,0.0014636148858158764-3.799812763838281E-9i
-13.58578643762642,8.585786437627393,0.09551539803864437-2.479754969200608E-7i,-0.09668810081976081+2.5102004848827373E-7i,-0.0027581588217649444+7.160686323419063E-9i,0.0029478293659081223-7.6531058536833E-9i
-13.06154717635453,8.42385348799388,0.08072841455541913-2.0958577492236515E-7i,-0.07140439549274309+1.8537891081629627E-7i,-5.76273866652747E-4+1.4961126831922846E-9i,0.0029899281331507246-7.762401977042308E-9i
