% Model,20260626_TI_field_CompactX_X30_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 17:12"
% Dimension,2
% Nodes,668
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-13.032272203932333,-21.566487908851443,0.00883744100176237-2.3861362918134713E-8i,-0.0070017382911969905+1.890490905575883E-8i,0.004255412512116252-1.1489744859143677E-8i,-0.003468817226080769+9.365913357910612E-9i
-13.262146195529098,-20.98988087883644,0.011454906031504952-3.092859912234176E-8i,-0.006561723037850936+1.7716854318256218E-8i,0.005488948084217349-1.4820328899529239E-8i,-0.0031517820931376422+8.50990873355626E-9i
-13.071178348246406,-20.5288166371499,0.010802073808855747-2.916593201246143E-8i,-0.002982823326702614+8.053714859869727E-9i,0.005018366953603619-1.3549745351890542E-8i,-0.0013924870058049839+3.759757807454762E-9i
-12.561047315142943,-20.32787020278885,0.007780544265973651-2.100770917666478E-8i,-0.003893692739275728+1.0513090330677366E-8i,0.0034954624615620524-9.437856314445626E-9i,-0.0019624392483528577+5.298646418166785E-9i
-12.662033733827318,-20.830070629274374,0.009203801466651453-2.4850547458067516E-8i,-0.005005306607658018+1.3514482015560056E-8i,0.004294255277563076-1.1594621522289906E-8i,-0.0024931604426069406+6.7316099900808985E-9i
-12.786263835143851,-19.173068786003377,8.903340040484486E-5-2.4039292351651783E-10i,-0.004216393618662917+1.1384392644950044E-8i,-3.466402051559042E-4+9.359392312339314E-10i,-0.002140080126783206+5.778282261673861E-9i
-13.262146195528643,-19.010119121164358,-0.005312506915255422+1.4343932308538875E-8i,-0.0032918337023633143+8.888052392381021E-9i,-0.002876194862839909+7.765814723039002E-9i,-0.0017579616500579404+4.746550604390081E-9i
-13.585786437626096,-18.585786437627714,-0.009363756904510079+2.5282432067279056E-8i,-0.009608934434187718+2.5944418949439884E-8i,-0.0045944165044806695+1.2405066080617458E-8i,-0.00469962126464298+1.2689122173608119E-8i
-13.063907411686586,-18.480943278005615,-0.0038478687976315116+1.0389364276756756E-8i,-0.0089994302729114+2.4298738939872983E-8i,-0.0021459448782158255+5.794117271189198E-9i,-0.0043388708948635295+1.1715085063268681E-8i
-13.439976885091259,-18.206021394730165,-0.005934849089765419+1.602427534927912E-8i,-0.012172200294997113+3.286531572806802E-8i,-0.003023124450962663+8.162529136739674E-9i,-0.00575862833911564+1.5548473894518097E-8i
-14.010119121161676,-18.262146195530168,-0.009605628040455894+2.5935491584514813E-8i,-0.01701282769784731+4.593515881814371E-8i,-0.004517838944139818+1.2198304308933303E-8i,-0.00798849420130894+2.1569180407400312E-8i
-14.06931979268707,-17.819537545470553,-0.005215593530197737+1.4082263183726965E-8i,-0.0179978084479961+4.859463718321581E-8i,-0.00253496474128434+6.844482884168228E-9i,-0.008293340826463724+2.239227568530081E-8i
-14.471183362853136,-18.07117834824557,-0.00610799299851809+1.6491769236139943E-8i,-0.022365471008208182+6.038746062976964E-8i,-0.0028111177235227527+7.590104442360524E-9i,-0.010287875740337479+2.777758138899108E-8i
-14.466544654918234,-17.494810861738273,-0.0025846623852958613+6.978668053803369E-9i,-0.019445539112970704+5.250355457206163E-8i,-0.0012711384134614877+3.432112870312784E-9i,-0.008849670232019378+2.389438221651771E-8i
-15,-18.000000000000004,-3.70453124737935E-4+1.0002348475916424E-9i,-0.024721075811367337+6.674766615631684E-8i,-1.598914042309496E-4+4.3171171644182527E-10i,-0.01128820030305376+3.04784885206102E-8i
13.585786437628867,-21.41421356237506,-0.010092279607366483+2.7249465805150808E-8i,-0.010008248881749046+2.7022580257641907E-8i,-0.0638648546305915+1.7243707468603597E-7i,-0.06294719862299789+1.6995937519962696E-7i
13.466737150275634,-21.90251821164732,-0.00784803057672053+2.118992429441967E-8i,-0.008574291501455002+2.3150851161705666E-8i,-0.049819779498350925+1.3451493920858888E-7i,-0.04856145091216996+1.3111741326652094E-7i
14.010119121165692,-21.73785380447212,-0.006573213439679926+1.7747878757126847E-8i,-0.01147257853502405+3.097631542619313E-8i,-0.038576917933691+1.0415886667818187E-7i,-0.06707304373438458+1.8109928408584303E-7i
14.085290645392831,-22.148217385311508,-0.004843939527693286+1.3078785929176959E-8i,-0.009704108328822325+2.6201391396532697E-8i,-0.028759891237542235+7.765259221173267E-8i,-0.054839128718014885+1.4806733670911994E-7i
14.471183362851226,-21.92882165175391,-0.0032030819291571553+8.648419870965225E-9i,-0.011647110391149814+3.1447556813714465E-8i,-0.018134246139127768+4.896302315186153E-8i,-0.06592146517895871+1.7798998651494468E-7i
13.057791420984312,-21.377445811311567,-0.010074570347535252+2.7201650258129018E-8i,-0.007312420175823439+1.9743759713973197E-8i,-0.07177860302312151+1.9380443910742015E-7i,-0.04199530699844589+1.1338862244722083E-7i
13.262146195531413,-20.98988087884051,-0.012193084785072444+3.292170449456019E-8i,-0.0069137512129612555+1.8667341234326567E-8i,-0.08942292955326209+2.4144466422435875E-7i,-0.04993665244478113+1.3483049976390678E-7i
13.071178348246562,-20.52881663715048,-0.011484845313411346+3.10094361056955E-8i,-0.0031000407221017656+8.370205438013036E-9i,-0.10826389723993896+2.9231585732326014E-7i,-0.028374804349932115+7.661284575362908E-8i
12.657580932731463,-20.810367863768505,-0.009782640343810897+2.6413430255971965E-8i,-0.0052121499746895965+1.4072965477782956E-8i,-0.08686946058125022+2.345502193472705E-7i,-0.022909668577707893+6.185681082993914E-8i
14.434098847990487,-22.414793217282856,-0.0027605565256246614+7.453587650633872E-9i,-0.009049230511055618+2.4433201116833692E-8i,-0.01614766277724461+4.359918688346543E-8i,-0.05049202870771496+1.3633003278069842E-7i
15,-22,-4.282335040428631E-5+1.1562436514821253E-10i,-0.011648136889911453+3.145032839200013E-8i,-1.8428553503047063E-4+4.975766210029789E-10i,-0.0652509050180417+1.761794534256995E-7i
13.000000000000002,-20,-0.007396831241762121+1.9971672192068496E-8i,-1.1346049941857086E-4+3.063468432740661E-10i,-0.11921943044308654+3.2189613442722944E-7i,3.888798318053578E-4-1.0499875242521508E-9i
12.639970654950151,-20.122349214134946,-0.007452482012840577+2.0121930988149143E-8i,-0.0031684059301836263+8.55479360564198E-9i,-0.1008265481046142+2.7223478557054074E-7i,-0.001749114001364821+4.7226616803933305E-9i
13.07117834824522,-19.471183362854422,-8.183151844546044E-4+2.2094762040130433E-9i,-2.9383180308456547E-5+7.933549189964822E-11i,-0.11796850246607771+3.185185903578661E-7i,0.03212752032153168-8.674529446917661E-8i
12.585525639365857,-19.708446977456738,-0.00471164037770283+1.2721574149092532E-8i,-0.0035648178618011817+9.625118031395445E-9i,-0.0994732338503828+2.685807953989505E-7i,0.014231731105022039-3.84261123533964E-8i
12.829970010145292,-19.045022991713296,8.410845982161297E-4-2.270954322507339E-9i,-0.005170984980290716+1.39618187249377E-8i,-0.09558979394805253+2.5809538804382354E-7i,0.04252262499011446-1.1481239726732873E-7i
13.262146195530818,-19.010119121160535,0.005617316740665408-1.5166928225987672E-8i,-0.0035361487921340973+9.54771066022717E-9i,-0.10697765987731211+2.8884297682513347E-7i,0.061099099044001126-1.649694494106701E-7i
13.585786437628055,-18.585786437625757,0.009899276943059032-2.672835266660644E-8i,-0.010437846679076795+2.8182507543031307E-8i,-0.08616498860624891+2.326481233154198E-7i,0.08683411353838444-2.3445478124276442E-7i
13.100003933447429,-18.42618528759516,0.004206712518617974-1.1358253376622645E-8i,-0.010145589195058313+2.7393403333983865E-8i,-0.07727307135158318+2.0863967283644588E-7i,0.06343301080592327-1.712710830576809E-7i
14.010119121165335,-18.262146195528086,0.010035629978057403-2.7096510061088827E-8i,-0.018196090425247908+4.913000462932622E-8i,-0.059464906755517+1.6055707989490378E-7i,0.1052050491546402-2.84056873273448E-7i
13.649395451743114,-17.941690947860497,0.005651665722182768-1.5259671534106313E-8i,-0.015893757132980097+4.2913633823080604E-8i,-0.054757136368166204+1.4784595483898066E-7i,0.08230647623763136-2.2223002106915274E-7i
14.471183362854061,-18.07117834824532,0.006308516518233748-1.703318891595423E-8i,-0.023914374706824004+6.456954832580683E-8i,-0.031207251994929852+8.426054164098677E-8i,0.1156338464077028-3.1221494708751085E-7i
14.052723134161191,-17.675624103482264,0.004469844817787866-1.2068718689461861E-8i,-0.01904235155720298+5.1414935752382643E-8i,-0.03685277587869107+9.950363002216844E-8i,0.08864054198972708-2.393321937035108E-7i
14.702301229842444,-17.726748864282705,0.0023090660768880222-6.234549532105999E-9i,-0.023231833616557424+6.272666635825863E-8i,-0.013836952536690206+3.736019805882812E-8i,0.10432574514818643-2.8168272537144354E-7i
15,-18.000000000000004,2.3949467208012054E-4-6.466429916003393E-10i,-0.02632908764375963+7.108934763420263E-8i,-4.715705100846179E-4+1.2732549026756623E-9i,0.11958464907242072-3.228822359759983E-7i
-14.70032412945356,17.726426967955696,0.00122347132706635-3.3034102687924772E-9i,-0.012536786327110139+3.384970924484801E-8i,6.826984700114558E-5-1.8433068977146312E-10i,-7.340442562504823E-4+1.9819421021087354E-9i
-14.471183362854061,18.07117834824532,0.0034225633146082735-9.241026372214029E-9i,-0.012865709888233434+3.473781299149273E-8i,1.9801045470491108E-4-5.346343268741373E-10i,-7.457791979541828E-4+2.0136268061775048E-9i
-15,18.000000000000004,1.3720955620055708E-4-3.7047002809931906E-10i,-0.014202465667864539+3.834709477161447E-8i,8.665660235440686E-6-2.339754955673354E-11i,-8.303209763585451E-4+2.2418922119387407E-9i
-14.117087054644545,17.854421859609733,0.0029953192273395324-8.087454176482778E-9i,-0.010533755673710288+2.844146478274746E-8i,1.6320452617739621E-4-4.4065724774758906E-10i,-6.087831139666933E-4+1.6437331596162925E-9i
-14.010119121165335,18.262146195528086,0.005325511068182094-1.4379043921992527E-8i,-0.009591563389209043+2.589751659292228E-8i,3.0038051522992176E-4-8.110366435248115E-10i,-5.419182993014471E-4+1.4631961004347577E-9i
-13.686053876670952,17.972656357485082,0.0030155934955133357-8.142195325051933E-9i,-0.008521269471351714+2.30076900472011E-8i,1.5560091416123392E-4-4.2012726109806647E-10i,-4.8543867273761104E-4+1.310699369002719E-9i
-13.585786437628055,18.585786437625757,0.0050356599328997-1.3596436928654159E-8i,-0.005312625195749876+1.43442516695117E-8i,2.6862658545351303E-4-7.253000550306498E-10i,-2.8474084366167385E-4+7.688090485500695E-10i
-13.076618673375753,18.41288535742073,0.0017841730958945885-4.817322315515877E-9i,-0.00529535026574209+1.429760882637687E-8i,7.391668863653462E-5-1.9957733611857118E-10i,-2.899531582425026E-4+7.828824584690863E-10i
-13.262146195530818,19.010119121160535,0.0025252236796577954-6.818181717731115E-9i,-0.001668953514240068+4.50622589602877E-9i,1.1280094944332575E-4-3.0456603801871885E-10i,-7.74440927038822E-5+2.091014357529179E-10i
-13.07117834824522,19.471183362854422,-8.506986746923961E-4+2.2969126251369084E-9i,6.813006288808321E-5-1.8395326835408717E-10i,-7.921433752070921E-5+2.1388115129020093E-10i,1.2602061812731305E-5-3.402595506699378E-11i
-12.656913449747309,19.081348045166973,-6.645381192566616E-4+1.7942733912913063E-9i,-0.002863117599573537+7.73050570940406E-9i,-6.67148869999921E-5+1.8013224987253482E-10i,-1.476134869369631E-4+3.9856096156074305E-10i
-14.122405719600629,22.11582948849167,-0.002404975473066351+6.493507856014414E-9i,-0.0050188332733945625+1.355100442969124E-8i,-1.2875045212392688E-4+3.4763018654194424E-10i,-2.669489231212463E-4+7.207703150578532E-10i
-14.471183362851226,21.92882165175391,-0.001611819500208019+4.351962298291191E-9i,-0.0058758749372809045+1.5865043321040254E-8i,-8.57221849850746E-5+2.3145253990448732E-10i,-3.124953309925534E-4+8.437470192562304E-10i
-14.010119121165692,21.73785380447212,-0.00332106173543667+8.96696898197278E-9i,-0.005813408427031264+1.5696381819265953E-8i,-1.7753300087429424E-4+4.793445707847099E-10i,-3.106375464118627E-4+8.387309436665406E-10i
-13.555274781193125,21.888696598576875,-0.003929806787585218+1.0610599373499141E-8i,-0.0045279349934412225+1.2225563953024188E-8i,-2.1223930114829445E-4+5.730526505481087E-10i,-2.4126202008985126E-4+6.51414885658822E-10i
-13.585786437628867,21.41421356237506,-0.005165885478396859+1.3948049912736558E-8i,-0.005119201747078153+1.382200240020705E-8i,-2.791568891895857E-4+7.537321994767242E-10i,-2.764624261614862E-4+7.464570663034319E-10i
-14.453467018273134,22.389393774464743,-0.001364493706309311+3.6841750365589425E-9i,-0.004630808766753249+1.2503326309731165E-8i,-7.291788680060159E-5+1.9688054039892925E-10i,-2.4580865452519693E-4+6.636909386890932E-10i
-15,22,-1.861303414973925E-5+5.0255765525377815E-11i,-0.005866131728188451+1.5838736356372313E-8i,-9.481476771489028E-7+2.5600279327862814E-12i,-3.1150945428051746E-4+8.410851217586218E-10i
-12.453870497749168,19.563791024472366,-0.0024543332344633844+6.626775332121635E-9i,-0.0022945545112783095+6.1953678579667916E-9i,-1.6246241562193183E-4+4.3865352639042414E-10i,-1.1512630897734879E-4+3.108445803893071E-10i
-13.000000000000002,20,-0.004124619650087443+1.1136600102939188E-8i,-7.948177657235433E-5+2.1460324496490543E-10i,-2.5301543627777773E-4+6.831494714071344E-10i,-3.870488277842495E-6+1.0450437571011561E-11i
-12.543725718520179,20.161259887054413,-0.004138398167300865+1.1173802523836415E-8i,-0.0018554992674607192+5.009905175765652E-9i,-2.4766514040803583E-4+6.687035077550726E-10i,-9.419142006142009E-5+2.543197354797254E-10i
-13.071178348246562,20.52881663715048,-0.0061471878851867695+1.6597596637439824E-8i,-0.0017014325066051772+4.5939201758396945E-9i,-3.502014709044349E-4+9.455547584477642E-10i,-9.637705142402642E-5+2.602210074747064E-10i
-13.262146195531413,20.98988087884051,-0.006335742844023458+1.710670083420615E-8i,-0.00360152523160299+9.724229060519727E-9i,-3.492063970724028E-4+9.42868028446401E-10i,-1.9819553206982624E-4+5.351340414619879E-10i
-12.772898081714168,20.971662077780316,-0.0053668705468021645+1.4490715788252374E-8i,-0.0029165435395787087+7.874757393064908E-9i,-3.0121070284231294E-4+8.132781756568789E-10i,-1.546835995703729E-4+4.176504834484647E-10i
-13.010727436602796,21.32749814579508,-0.005264952847786941+1.4215534861601436E-8i,-0.003575363256020242+9.653590920616651E-9i,-2.902256116388724E-4+7.836180910372915E-10i,-1.9095556567778617E-4+5.155859091944832E-10i
13.585786437626096,18.585786437627714,-0.09632546565257838+2.6008172430639304E-7i,-0.0959643933980677+2.5910681809735695E-7i,2.815649913489038E-4-7.602341494954025E-10i,2.926369224694435E-4-7.901287045627568E-10i
13.426473994101883,18.099431727462225,-0.06947764509471883+1.8759178182593307E-7i,-0.08877676185505227+2.396999915357703E-7i,1.354452615935179E-4-3.657063783362318E-10i,4.299704857132121E-4-1.1609335554972005E-9i
14.010119121161676,18.262146195530168,-0.06980498145762926+1.8847560008853737E-7i,-0.12263209304455985+3.311104285689731E-7i,3.1844357509408505E-4-8.598074615453517E-10i,5.728447765772499E-4-1.5466985416946132E-9i
14.076382362601416,17.801002197961033,-0.045021700390348404+1.2155997782516982E-7i,-0.11170727444893566+3.0161308185142907E-7i,1.5524817099235033E-4-4.191748436826777E-10i,6.375072761286793E-4-1.7212892822294704E-9i
14.471183362853136,18.07117834824557,-0.03800335357774184+1.0261022525002444E-7i,-0.1385959643994095+3.742133729507857E-7i,2.157948472208219E-4-5.82652734474911E-10i,7.923130898854538E-4-2.139269747753153E-9i
13.262146195528643,19.010119121164358,-0.11271084997812081+3.0432276669259617E-7i,-0.06378595162435202+1.722240341387827E-7i,1.1282332837996012E-4-3.0462646186183545E-10i,7.394641104635502E-5-1.996575875563566E-10i
13.05120163076432,18.64170455935093,-0.089747324627885+2.423205409179058E-7i,-0.06697792479639778+1.8084246002338796E-7i,6.99942794876507E-5-1.8898671061587646E-10i,2.3410220155496014E-4-6.320831550850053E-10i
13.071178348245631,19.47118336285292,-0.11723146067361245+3.165285548155801E-7i,-0.03156522379348262+8.522707652340934E-8i,-9.309354539714192E-5+2.5135544004942037E-10i,-1.6442025173886893E-5+4.4393974415401936E-11i
12.683824483482272,19.242015122853275,-0.09523860331439656+2.571471625154698E-7i,-0.03645425664282927+9.842761581002942E-8i,-9.682908311610856E-5+2.614415069662465E-10i,1.2003238867449213E-4-3.240911466919809E-10i
13.000000000000002,20,-0.11176166201325022+3.017599299503168E-7i,-3.416943350781955E-4+9.225852296829253E-10i,-2.752351481440189E-4+7.431433778498505E-10i,6.076949324497888E-6-1.640795036010548E-11i
12.49380901058251,19.749376552843643,-0.0913558452553033+2.4666359615808153E-7i,-0.01598180713035394+4.3151371528122246E-8i,-2.0661137243576416E-4+5.578570696704457E-10i,1.0455855346068268E-4-2.8231131499237727E-10i
14.461085537943957,17.497807553099683,-0.0233291951395946+6.298954546941127E-8i,-0.11144505996991838+3.009050946812745E-7i,7.732471472067053E-5-2.087791115283076E-10i,7.056188576571023E-4-1.9051926503474234E-9i
15,18.000000000000004,-0.001456635007335283+3.932959387488665E-9i,-0.14569749957332354+3.933877366638805E-7i,1.5207740470812858E-5-4.106136770608461E-11i,8.921221145620022E-4-2.408757188718456E-9i
13.071178348246406,20.5288166371499,-0.09667559515493326+2.610270847475496E-7i,0.02579091526527194-6.963626563536723E-8i,-3.695760920011913E-4+9.978668321870773E-10i,1.0458564407618554E-4-2.823844604861982E-10i
12.497194594343236,20.299312390373917,-0.08564876661846137+2.312543080475662E-7i,0.0023028583623774246-6.2177885117247726E-9i,-2.7852200235637764E-4+7.520179854747617E-10i,1.1414546183168468E-4-3.081962628886763E-10i
13.262146195529098,20.98988087883644,-0.07696488011668756+2.0780754700923287E-7i,0.04350612700203893-1.1746788299362079E-7i,-3.687970183234345E-4+9.95763309263107E-10i,2.1289396750262535E-4-5.748202698750457E-10i
12.806289387620895,20.99208209389499,-0.07384499431426343+1.993837592430587E-7i,0.025258017304133063-6.819742472581687E-8i,-3.2164551043093023E-4+8.68452785575247E-10i,1.6758884318819335E-4-4.5249503873166145E-10i
13.585786437626599,21.41421356237279,-0.053635191929480186+1.4481667029609123E-7i,0.05296266234596292-1.4300081970512767E-7i,-2.9204314891898936E-4+7.885254976820883E-10i,2.9161261337577277E-4-7.873630384499258E-10i
13.129228653035922,21.630131742051763,-0.05349117790739174+1.4442782800048047E-7i,0.03556053520617645-9.601454040244126E-8i,-2.7360780846236166E-4+7.387495106002202E-10i,2.1961969753307256E-4-5.929799481350343E-10i
14.010119121162065,21.737853804470056,-0.03217723754516133+8.687953250438212E-8i,0.05565855342775383-1.5027980866557592E-7i,-1.869961240598822E-4+5.048952948719218E-10i,3.261282530944709E-4-8.805563288556156E-10i
13.374364237711385,22.072491818196838,-0.04003369107040612+1.0809219901927897E-7i,0.03540774694025047-9.560200737821375E-8i,-2.1817759406887342E-4+5.890862243596069E-10i,2.2186590877654972E-4-5.990447876810417E-10i
14.471183362850324,21.92882165175366,-0.014937130521459285+4.033071250570014E-8i,0.054529896403973765-1.4723239993617718E-7i,-8.989361579414545E-5+2.4271553157581123E-10i,3.293497454799621E-4-8.89254457531461E-10i
14.132216008591016,22.226765253662133,-0.02211932851852516+5.972286832588981E-8i,0.04393031832729928-1.186132126379133E-7i,-1.278540318761068E-4+3.45209824262574E-10i,2.672063428597382E-4-7.214653562907618E-10i
14.68964181618905,22.29144423967252,-0.007798480193862534+2.1056136734455933E-8i,0.04585690212950555-1.238150482470625E-7i,-4.6098150660423E-5+1.2446642671733633E-10i,2.801565671237405E-4-7.564313607024016E-10i
15,22,-4.227057828209979E-7+1.1413186222524645E-12i,0.05362549276997064-1.4479048226663863E-7i,-2.1347192419307603E-7+5.763807707160397E-13i,3.2691397479273077E-4-8.826778016432193E-10i
-15,-22.71582426406567,-2.880346449754545E-6+7.777024136251005E-12i,-0.007513436289584063+2.028650941287829E-8i,-1.6903741216142687E-6+4.5640621963710366E-12i,-0.00372639678090729+1.0061386089982716E-8i
-14.352073607222843,-22.51579825926582,0.0028224797993226802-7.62078239699526E-9i,-0.008010983164758049+2.1629901301433023E-8i,0.0013891016688404357-3.75061729337284E-9i,-0.0039713425923123295+1.0722747325670136E-8i
-14.317815633119423,-23.12579612904786,0.002441945426166698-6.593327868150712E-9i,-0.005716972881663178+1.5436002876316733E-8i,0.0012052739289833854-3.2542767334471496E-9i,-0.0028433832052614863+7.677222236904328E-9i
-15,-23.683507434719353,-1.1267264311091521E-5+3.042196069770082E-11i,-0.004005756405771721+1.0815665682030226E-8i,-5.634626405533656E-6+1.5213664851675987E-11i,-0.001993793432462846+5.38330368104136E-9i
-13.86152221944621,-22.609623042838493,0.004534940275932564-1.224447843153624E-8i,-0.007016560234960297+1.8944928760483632E-8i,0.002227725895025661-6.0149285356161E-9i,-0.003486883344849307+9.414692435071004E-9i
-13.254176151929846,-21.930019626785032,0.007625386347370944-2.0588778017217293E-8i,-0.007379249603377147+1.9924201226862556E-8i,0.003705328064942537-1.0004499907910099E-8i,-0.0036617758786791077+9.886907663494274E-9i
-15,-25,-1.635225404450491E-5+4.41515896092208E-11i,-1.594194174431296E-5+4.3043733756444874E-11i,-7.5979233567780025E-6+2.051462709653578E-11i,-7.261133115193941E-6+1.9605283070806862E-11i
-14.033808259917546,-24.02072938200533,0.002941464300826304-7.9420442160554E-9i,-0.0027907592630269464+7.535135971933672E-9i,0.001463598120194425-3.951760006691853E-9i,-0.0013958025073260623+3.768709763685194E-9i
-13.659489712129936,-23.20929439139248,0.004447174539322932-1.200750823930549E-8i,-0.00495773566549852+1.3386039006432008E-8i,0.0021963388584465256-5.930182570058324E-9i,-0.002478666568074839+6.692476082396398E-9i
-13.607897221763286,-25,0.003979549889383778-1.0744907280568209E-8i,-2.8115109807639687E-5+7.591166248860122E-11i,0.001990936308509513-5.375589358364905E-9i,-1.1721229330972452E-5+3.1647680233498605E-11i
-12.578693691106334,-19.443469077285805,0.002712195763063513-7.323012102088258E-9i,-0.00404121548928871+1.0911406299747501E-8i,9.214254168088256E-4-2.487877007386268E-9i,-0.0020601999591491004+5.562603348560408E-9i
-12.744526683898208,-21.27028322557524,0.009161033123587495-2.4735071614437252E-8i,-0.006060616960760485+1.6363852474898633E-8i,0.00435635542557414-1.1762293834749572E-8i,-0.003020207230059008+8.154652550438396E-9i
-13.16771618876739,-22.59084116817714,0.00645443132436504-1.74271633870148E-8i,-0.005971414500319592+1.612300308407761E-8i,0.0031618751671007076-8.537160344148706E-9i,-0.002995467406156705+8.087854263866914E-9i
-12.824091568664334,-22.073162372526326,0.007841006494725244-2.1170959056679155E-8i,-0.0062715993771962466+1.693351149802E-8i,0.0038026684321951776-1.0267321897804345E-8i,-0.0031538658163128507+8.515534850315586E-9i
-12.865272714296383,-23.69225097655244,0.0061726936709277464-1.6666463044571126E-8i,-0.0031953402244898382+8.627517029903553E-9i,0.0030756219217390295-8.304273924875962E-9i,-0.0016271441281318394+4.393339265713969E-9i
-12.225475559086561,-25,0.007417751391663729-2.002815724118231E-8i,1.2817098488336157E-5-3.4606560714242744E-11i,0.0037470282094264804-1.0117091582480564E-8i,8.19297504860613E-6-2.212128499323989E-11i
-12.35877657573541,-19.142763785509384,0.0021027304592646304-5.6774370089117855E-9i,-0.006288712938504091+1.6979718640683634E-8i,5.998276547886719E-4-1.6195531439841874E-9i,-0.0031439861054802696+8.4888593267515E-9i
-12.734579917637959,-18.789179529589536,-0.001082031969448144+2.921519646573175E-9i,-0.0069450241065962355+1.8751779010416097E-8i,-8.969424194857448E-4+2.4217721604930635E-9i,-0.003410823510177815+9.209328538632331E-9i
-12.054992970095967,-20.098686704947774,0.006546381280592613-1.7675431101097845E-8i,-0.0055722025449948046+1.5045118508055955E-8i,0.0028546950599941667-7.707764593109901E-9i,-0.002868041432864387+7.743800210962344E-9i
-12.134765106837845,-19.57151959908074,0.004485511945081511-1.2111020415729537E-8i,-0.005899835459223335+1.592973746831903E-8i,0.001779661163469476-4.805139958993565E-9i,-0.003001460845094369+8.104036733608576E-9i
-12.441573448206135,-21.759558074613533,0.008498960499637035-2.294745513642326E-8i,-0.005989253128067394+1.617116792846312E-8i,0.004082891062071728-1.1023931629967797E-8i,-0.0030475388854360186+8.228448861836044E-9i
-12.364407451822569,-21.23086652760043,0.008784938316194238-2.3719604049892735E-8i,-0.005798509500672888+1.5656154259157368E-8i,0.004147777380458859-1.1199126688256441E-8i,-0.002948823682685475+7.961914773757189E-9i
-12.014133822216612,-20.756561276748666,0.008171540467604573-2.2063410964647362E-8i,-0.00577928160430211+1.5604238346696936E-8i,0.0037603312759554902-1.0153010271871961E-8i,-0.0029881319097231035+8.068048197545982E-9i
-11.588683556024346,-20.337263970338633,0.007451796265728994-2.0120079449819056E-8i,-0.0066275481062594175+1.7894584030522275E-8i,0.003325356624137918-8.978565313755976E-9i,-0.0034699914795442268+9.369083878432906E-9i
-12.224719850485958,-22.518905084204512,0.008147050325600414-2.1997286826887076E-8i,-0.005092256437672705+1.3749249234849484E-8i,0.003990498936765688-1.0774470045753656E-8i,-0.0026301521978352093+7.101491948853316E-9i
