% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
12.425801614749156,0.9504268730387355,3.149143472941582E-4-8.175754209369265E-10i,-0.0010343185680066619+2.685280762493264E-9i
10.876093358514318,2.9767546941103453,0.00139828912635367-3.6302151073596604E-9i,-0.0010371904915940505+2.692736803020432E-9i
9.340827161870914,5,0.0027786039165486748-7.21376554041306E-9i,1.8463219376536426E-5-4.793390483173704E-11i
14.473684210526315,-5,-5.676553337785282E-4+1.4737373906590006E-9i,1.533126298322122E-5-3.980277143493675E-11i
12.941372790652945,-3.044818239717647,-7.528046516381398E-4+1.9544189880076757E-9i,-5.284013278202271E-4+1.3718267895029132E-9i
11.369703458212975,-1.0489130739783892,-4.85586119525927E-4+1.2606706537339441E-9i,-0.0014324803527043333+3.7189818038168025E-9i
9.812005414944265,0.9644058773737779,7.464009914580835E-4-1.9377939113376326E-9i,-0.0023344857451522588+6.060753287891277E-9i
8.26531795675691,2.9804089255485873,0.0031638997152912663-8.214064121755727E-9i,-0.002284364395088457+5.930629067675269E-9i
6.730965022182735,5,0.006144390215651894-1.5951964272613224E-8i,2.0939783034079618E-5-5.4363518447613365E-11i
11.84210526315789,-5,-0.001306059042366493+3.3907688884557647E-9i,3.581935432343345E-5-9.299361537698072E-11i
10.308777371209947,-3.0344552077938416,-0.0017240157341246408+4.475861140156769E-9i,-0.0012299899751341548+3.1932796340048497E-9i
8.744618041550975,-1.0370323294594546,-0.0010624093064726299+2.758209473184821E-9i,-0.0033054332541376566+8.581511154874247E-9i
7.196217151736966,0.971488464495327,0.0018127354963191553-4.70619391966905E-9i,-0.005249757600977842+1.3629333872279717E-8i
