% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:47"
% Dimension,2
% Nodes,874
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-22.211082770946945,-20.961204357065856,0.07199400824966896-1.8690965370582828E-7i,-0.01301035519979025+3.377726902703463E-8i
-22.544764884074198,-19.479796827346703,0.09431768203953392-2.448660064488917E-7i,0.024108051857894552-6.258892557636735E-8i
-21.964807452899873,-20.60207878461155,0.07362337857322551-1.9113979799614392E-7i,-0.00376831369237849+9.78323369432952E-9i
-22.324629200198814,-19.183797950848863,0.08430252489633627-2.1886482108700734E-7i,0.03026542926431682-7.857460697889753E-8i
-22.71013524337263,-18.865080113434402,0.08762822393913221-2.2749894594729275E-7i,0.04621840672833812-1.1999146326831896E-7i
-22.37925260855716,-22.84776632442272,0.04249312910044807-1.1031995909296614E-7i,-0.016830778778052786+4.369578954538265E-8i
-22.70585508033325,-24.027337322028213,0.0317799894974947-8.250668321108871E-8i,-0.009354543969060663+2.4286112363263218E-8i
-22.17535505251418,-24.999999999999996,0.03429719867762689-8.904182005931136E-8i,-2.993612013837965E-4+7.7719660071802E-10i
-21.88278619292732,-22.123851822392346,0.05244795344785952-1.3616450944811012E-7i,-0.013690729055561712+3.554364438053597E-8i
-21.95520541526848,-21.49866896010913,0.06088436004343915-1.5806696874488908E-7i,-0.013260507882323613+3.4426711284819314E-8i
-21.627848671561754,-21.023397505465656,0.06454254552304323-1.6756428939432409E-7i,-0.005400643192592443+1.402106055015116E-8i
-22.136299108039257,-18.797863519622428,0.07435259282883915-1.930329719880989E-7i,0.035703863387851-9.26937797190341E-8i
-21.97296328369695,-20.160086747178664,0.07798929533486416-2.0247451889676762E-7i,0.00468757456512687-1.2169803571011256E-8i
-22.073914686300345,-19.622483181902,0.08135493701833396-2.1121234218024982E-7i,0.01698216774052171-4.408882306631788E-8i
-21.469097343147585,-20.475585770672513,0.06746125814852925-1.751418028480113E-7i,0.002515927377583512-6.531809053635828E-9i
-21.716024172640058,-19.216521161496342,0.07168958359938275-1.8611931146282086E-7i,0.02342630094896882-6.081897514021271E-8i
-23.075780791639016,-18.257762465604284,0.0729347666318172-1.893520350609566E-7i,0.06781727364276968-1.7606608438698333E-7i
-22.561850362701403,-18.491049780532066,0.07505824903651988-1.9486498496556207E-7i,0.04950175409405302-1.2851563540489888E-7i
-23.724472132327328,-17.829042026633793,0.05210999393702061-1.3528710455464355E-7i,0.08986154894983743-2.332970674092345E-7i
-21.418556549495516,-22.560048091519256,0.04861050328815787-1.2620178480058327E-7i,-0.008886773404519094+2.3071694158785178E-8i
-21.233200451336725,-23.625678475033155,0.042571842773516985-1.1052431422935797E-7i,-0.005483844488292212+1.4237066378206818E-8i
-20.660277440873582,-24.999999999999996,0.04171354900253447-1.0829602613410713E-7i,-4.470071645185092E-5+1.1605126086726487E-10i
-21.114060080967466,-21.697938507212793,0.05499530382906923-1.4277789838414822E-7i,-0.004986202015785203+1.294509522023414E-8i
-21.048158722733174,-20.911956376751554,0.06007055604597598-1.5595418426396509E-7i,3.283146259759645E-4-8.523650028571194E-10i
-21.93060558739822,-18.34138056023403,0.06413939013963339-1.6651762405459847E-7i,0.038779255127615465-1.006780608983105E-7i
-21.46775117527568,-18.74897565133804,0.06389233884246732-1.6587623356220745E-7i,0.028231517007663465-7.329419761148567E-8i
-21.298155300701456,-19.79642258392667,0.06687370833322571-1.7361641573340383E-7i,0.012718313204580603-3.301907442835155E-8i
-20.8750710767523,-20.347886377359977,0.061190936186163426-1.58862896657024E-7i,0.006597050533972082-1.7127153505734045E-8i
-21.0697087321832,-19.159237207826006,0.0620246060418159-1.6102725655048624E-7i,0.020489585240880636-5.3194722381181103E-8i
-23.360326102464818,-17.65171123752638,0.05163727164895806-1.3405983076744935E-7i,0.0755808118437468-1.9622165388444923E-7i
-22.914383160271147,-17.76746465706862,0.057474769475468-1.4921504609424336E-7i,0.0636480833577359-1.6524210151181393E-7i
-22.41854813193994,-18.010226611366836,0.062098117836825915-1.6121810665707686E-7i,0.05079182163839063-1.3186488743060353E-7i
-24.999999999999993,-17.29979770336446,4.0325978063604495E-4-1.046936374068607E-9i,0.09723637751884484-2.5244347538797466E-7i
-23.779092407821093,-17.301532833474738,0.03629302332050618-9.422334699367028E-8i,0.08097268832250555-2.1021995443711122E-7i
-20.34574660137649,-22.46055024422546,0.048561187624048686-1.2607375228892468E-7i,-0.002478750747324778+6.435291700928655E-9i
-19.633339083349345,-23.527446086545144,0.04494869866189131-1.1669506818244389E-7i,-8.815941765015859E-4+2.2887802227595955E-9i
-19.00231688610185,-24.999999999999996,0.043749761647834805-1.1358240773248701E-7i,4.351651093729518E-6-1.129768460792557E-11i
-20.150304319309836,-21.01364630884817,0.05359746478979377-1.391488517854217E-7i,0.003458999437039502-8.98019713950945E-9i
-21.703964945378086,-17.770508615155045,0.05394035898433858-1.4003906802309582E-7i,0.039797557056979495-1.0332175952841474E-7i
-21.145585578042336,-18.165933092721126,0.054960078519649715-1.426864470183178E-7i,0.030650668507302706-7.957475873110723E-8i
-20.78750038674172,-18.68428333494785,0.056487111876080597-1.466509057668695E-7i,0.023458921453178006-6.090366395381616E-8i
-20.177793913588538,-19.46034245028054,0.05448971970155354-1.4146530923276337E-7i,0.014565163613825594-3.781383692082234E-8i
-22.96659156995154,-17.098380087604777,0.04216169057216305-1.0945948386659686E-7i,0.0616047687900473-1.599372820199806E-7i
-22.22660900029931,-17.424515188514206,0.05018845969473033-1.3029844912982803E-7i,0.049016463773089436-1.272557326984897E-7i
-24.277608296187182,-16.759236556283838,0.017377867150348652-4.511613133073901E-8i,0.07742166012551482-2.0100083375282405E-7i
-24.999999999999993,-16.358495012175368,2.1280497503965248E-4-5.524807571978001E-10i,0.07231528258769233-1.8774374082954262E-7i
-23.287538971602,-16.319255025565077,0.027519621224648943-7.144598555170493E-8i,0.05914690600014264-1.53556219288699E-7i
-19.00169092556945,-22.011134475509856,0.04706634029477508-1.221928543718533E-7i,0.0023533891771629852-6.109830065480988E-9i
-17.929231595751137,-23.315943845418115,0.043946748906671586-1.1409382279644517E-7i,0.0013039942387797626-3.3854082795268705E-9i
-17.12177370187136,-24.999999999999996,0.04282007988343358-1.1116878330921069E-7i,4.448678994777485E-5-1.154958684174171E-10i
-18.54004289368076,-20.233730559136134,0.04651288624723451-1.2075598612568773E-7i,0.00849103675850839-2.2044289222410505E-8i
-21.501502395554517,-17.13561052885428,0.04502331640770465-1.1688878954022121E-7i,0.0393419432071737-1.021389023856968E-7i
-21.00093897903419,-17.545385709239774,0.0482279052180693-1.252084900177578E-7i,0.03273775477749538-8.499321759317285E-8i
-20.103212157629333,-18.006363174721542,0.04753994275157456-1.2342241323857341E-7i,0.023713987888830064-6.156586321621261E-8i
-18.615709585658205,-18.509249382990347,0.04349184013553243-1.1291279616730505E-7i,0.015113569245002928-3.9237598551899035E-8i
-21.971785295470333,-16.295062779253854,0.03533427812853567-9.173426858034272E-8i,0.043844231508424696-1.1382766882237069E-7i
-24.000162709361028,-15.66680349824108,0.013608409638405835-3.532992807096979E-8i,0.05781177351699395-1.5008997041405325E-7i
-24.999999999999996,-15.085454416977456,1.1368273555826629E-4-2.951412381661202E-10i,0.05354691751407855-1.3901762178406606E-7i
-22.71338121077268,-15.232667324933164,0.022254171029583086-5.777591082614974E-8i,0.04533501822001914-1.1769802463096704E-7i
-17.059331583568486,-21.308820378770243,0.04292793102722022-1.1144878466525545E-7i,0.004826417097404047-1.253026425736698E-8i
-14.80560950217971,-24.999999999999996,0.0407828160648376-1.0587967267210304E-7i,5.059458992230185E-5-1.3135283771052516E-10i
-15.772126078697172,-23.048916224676194,0.04144649090274736-1.0760269431158262E-7i,0.0018876443040037605-4.900670927468477E-9i
-16.665608865506577,-18.977316267301628,0.039464324453502723-1.024566265536834E-7i,0.009315162478328027-2.4183870788242827E-8i
-17.444185061565882,-17.47271714465535,0.03736971008393382-9.70186233645045E-8i,0.014131799397905095-3.668874390967114E-8i
-20.556879660366207,-16.6221625689534,0.03909834511805198-1.0150647705490753E-7i,0.031047696082981885-8.06055151577269E-8i
-18.766539090553483,-16.912349277143917,0.03775893841721492-9.802913152698602E-8i,0.020054521777149333-5.2065217810962694E-8i
-20.94180698711645,-15.072079381817664,0.02795559716046475-7.257785906685211E-8i,0.03271363342203566-8.493059412899633E-8i
-23.65411002721301,-14.200118275477008,0.010552571272261002-2.7396411036937675E-8i,0.0429509845287808-1.1150863578478427E-7i
-25,-13.363763635837989,3.5653153888648426E-5-9.256212855530988E-11i,0.03917232003550789-1.0169852951234314E-7i
-21.838747001895314,-13.617023093493152,0.017845794258129145-4.633095595018226E-8i,0.03296730752392499-8.558917863750181E-8i
-13.397954820334952,-22.897181291644266,0.039353290690377817-1.0216836253394053E-7i,0.0010987823745114006-2.8526406309516278E-9i
-12.208891292315183,-24.999999999999996,0.039440025213900276-1.023935412696437E-7i,2.969472556224595E-5-7.709295546557635E-11i
-14.706340551509802,-20.527855315854136,0.03862341035543869-1.0027345927786672E-7i,0.0041273081696801325-1.0715249219863343E-8i
-15.958009138836399,-17.138704994256507,0.03427414395683521-8.898196577443115E-8i,0.010642196570520854-2.7629094754210738E-8i
-14.913228434333208,-18.23194100133083,0.03540691805840704-9.192285516508132E-8i,0.007089557347550098-1.8405791550912283E-8i
-17.286378018668845,-15.993111542059575,0.032404904941889405-8.412907835405888E-8i,0.015616027262083497-4.0542071747065146E-8i
-19.02817035054312,-15.298517554036481,0.030603848088242753-7.94532043333718E-8i,0.0226806342522497-5.888308759272709E-8i
-19.515849128822687,-13.355576893849953,0.022341607092440506-5.800291088666878E-8i,0.02326597126480035-6.040272986542163E-8i
-23.239466245396564,-12.319881404611095,0.008245236025995232-2.1406145425287573E-8i,0.03172869726925629-8.237351917631528E-8i
-24.999999999999996,-11.053487032091944,2.025947549653499E-5-5.259731526832871E-11i,0.028070019133240382-7.287491950045877E-8i
-21.05974919732931,-11.798058312652541,0.014322558824993031-3.7183990379826766E-8i,0.025026796708804352-6.497415576566727E-8i
-10.844651708946898,-22.845981122210087,0.03871408409894052-1.0050886495133977E-7i,-3.857119562075036E-4+1.0013790024707374E-9i
-9.55111334286411,-24.999999999999996,0.039975471433442406-1.0378365789053988E-7i,1.9556976561789046E-5-5.077349915180621E-11i
-12.039481363984367,-20.70599395636039,0.0368506787085161-9.567112269048331E-8i,9.860774573061254E-4-2.560037988619553E-9i
-13.065110571881572,-18.614722340051607,0.03447006748830408-8.949061920698597E-8i,0.003548099487234823-9.211517216446409E-9i
-15.518965181868095,-15.408910017539293,0.02952652540095388-7.665627698752599E-8i,0.010934937385728366-2.8389103617810645E-8i
-14.096225921631648,-16.74959103784063,0.031705109607603206-8.231228127918648E-8i,0.006782679412885531-1.7609080131551567E-8i
-8.231019060137813,-22.888320050279777,0.04022252763119696-1.044250611057639E-7i,-0.0023724794261745417+6.159391854288025E-9i
-6.893335393413025,-24.999999999999996,0.043095557330337764-1.1188397330149594E-7i,-4.920143614944398E-5+1.277359549231998E-10i
-17.099211360656486,-13.837213995570059,0.025525942761910492-6.627003049473335E-8i,0.015642281590863446-4.061023280129287E-8i
-15.042809373619376,-13.693661460841906,0.025152641143821923-6.530087100686551E-8i,0.010294838517250243-2.6727289520310348E-8i
-17.91466816858516,-12.123123677149314,0.020247404045217115-5.2565975565765523E-8i,0.017058976471777548-4.4288232624282566E-8i
-19.256703673214567,-11.5247196842548,0.017182639051893555-4.460928336986165E-8i,0.01984941118164556-5.153271307467328E-8i
-22.528875710559102,-9.75449546484963,0.006852453626369421-1.7790226790795116E-8i,0.022353105621739817-5.80327631782933E-8i
-24.999999999999996,-8.329509082682566,-6.811266450094482E-5+1.7683297324714453E-10i,0.020163972760181077-5.234937264319464E-8i
-20,-10,0.01265994081951502-3.286752900749623E-8i,0.01897673760788065-4.926709237322896E-8i
-22.77555441822719,-6.811802900719898,0.003989491372775285-1.0357451530714903E-8i,0.016425842623509282-4.264450099707664E-8i
-24.999999999999996,-5.55207608246599,-1.5600301140256123E-5+4.0501243849678054E-11i,0.014929997880351579-3.8761013610576976E-8i
-9.501423146321596,-20.725836832914172,0.036792268592280575-9.5519479312598E-8i,-0.0023094820245481797+5.995839041928055E-9i
-10.720486254834713,-18.622299177484287,0.03343636019943716-8.680692543728576E-8i,-3.652709183810295E-4+9.48310318087141E-10i
-11.932033637997534,-16.541607059537682,0.030087090159432565-7.811160594383993E-8i,0.002617391379563558-6.795228217745436E-9i
-13.385647261088826,-14.786122344360237,0.027163802944531-7.05222160167657E-8i,0.006302253360427092-1.636180595860757E-8i
-5.639154433607758,-22.983341721679817,0.04472350449795794-1.1611042281790643E-7i,-0.0046808664014810234+1.215238794748155E-8i
-4.235557443961941,-24.999999999999996,0.049141256640100404-1.2757971787622E-7i,-8.494428528239145E-4+2.2053094878902664E-9i
-6.962390303049376,-20.78764907143194,0.03862106026992293-1.002673580247124E-7i,-0.006688915371471792+1.7365651477744002E-8i
-22.77172091230004,-4.08943083644559,0.002816700072298964-7.312670150005063E-9i,0.012499462128610228-3.245089688388695E-8i
-24.999999999999996,-2.7746146204236233,-1.0228312965450867E-5+2.6554576983342144E-11i,0.011318102868339489-2.9383871507638944E-8i
-22.77100001184957,-1.3680183913976907,0.002064548913189144-5.3599477484952406E-9i,0.00964212774187275-2.5032732598673534E-8i
-24.999999999999993,0.002846841618737273,-7.363773174331086E-6+1.911770614687073E-11i,0.008696453289875986-2.2577588224322826E-8i
-12.874810241569595,-12.23096557820584,0.02187097422079916-5.6781061607827396E-8i,0.005834983743953547-1.5148688307217932E-8i
-15.774480203054868,-11.625948887197135,0.020344335357804035-5.2817627036620914E-8i,0.0116585907776078-3.026784058728523E-8i
-17.793251871335684,-10.346839537622184,0.016298446811023947-4.231375809535467E-8i,0.015115056214255676-3.924145899688476E-8i
-20.545213380522334,-7.850964166784982,0.008569765005307322-2.224868219488066E-8i,0.016258827462194498-4.221089899707892E-8i
-18.2298986580354,-8.56131746322428,0.01263609394493039-3.280561814603578E-8i,0.014019760313887464-3.639786989245E-8i
-20.54478287848096,-5.323028982205515,0.006209687249679838-1.612148735259063E-8i,0.012809116018164758-3.32548151914296E-8i
-8.237422351481872,-18.583070539821154,0.033183226672746036-8.614974436117482E-8i,-0.0051051270434584+1.325384641049741E-8i
-9.475396182905676,-16.383387528922647,0.028833626829539837-7.485738517437571E-8i,-0.002100286510850813+5.452729108580451E-9i
-10.84964976267635,-14.094265845609794,0.024895434434794556-6.463311520212796E-8i,0.0014948410612806232-3.880881644205992E-9i
-10.742587274920577,-11.989746737710657,0.02099344355603997-5.4502831007058694E-8i,0.0020134254479393667-5.227221853405115E-9i
-11.385640531155389,-10.464167298899682,0.01857577857821747-4.822612917078261E-8i,0.0034209770848112656-8.881484137405952E-9i
-5.758363890789949,-18.615983407474065,0.033643907915900294-8.73457573867063E-8i,-0.011657598296741137+3.026526392487415E-8i
-3.050609965326649,-23.25070402720279,0.05611711810937866-1.4569033406807265E-7i,-0.0016300083429980697+4.231800705842319E-9i
-1.5777794945108568,-24.999999999999996,0.0432084616548695-1.1217709364183103E-7i,1.1468000639411567E-4-2.977303362211371E-10i
-4.467327292825837,-20.980540574589895,0.043668445161165886-1.1337129521446827E-7i,-0.013681903236993346+3.5520730936314764E-8i
-0.6962624394290443,-23.414938036107202,0.0446805551891997-1.1599891853273088E-7i,0.04042178668626053-1.0494237416952355E-7i
1.0799984549402328,-25,-0.012086160468432023+3.1377889948202165E-8i,0.0030699471193985826-7.97014594592597E-9i
-22.77592734938969,1.3894632954095454,0.0015487995666208741-4.020967823502356E-9i,0.007478220995114378-1.9414833685675724E-8i
-24.999999999999996,2.7803083036611014,-5.121343610646016E-6+1.3295947594445348E-11i,0.006733705381936461-1.7481934562249683E-8i
-22.787229564705186,4.159328623732935,0.0011859977874766152-3.0790678438754666E-9i,0.005818810594075334-1.510669984294814E-8i
-24.999999999999996,5.557769765703464,-3.5381839862865436E-6+9.185774756668911E-12i,0.005226820290104313-1.3569784405087976E-8i
-20.538988165242536,-2.707044041460821,0.00459216754211871-1.19221094355541E-8i,0.010068987197992854-2.6140938059992706E-8i
-20.546420329215334,-0.0011192849098575393,0.003446475389347984-8.947682414000642E-9i,0.007897824950591973-2.0504202536203303E-8i
-13.63407645248127,-9.862123585836667,0.017557820688636407-4.5583323731073944E-8i,0.007131033267479009-1.85134706483772E-8i
-16.06253395313651,-9.287714375153955,0.01566712693982288-4.067473588541387E-8i,0.011057183333487415-2.8706476525890912E-8i
-18.3327558370443,-6.4209471555405155,0.009682162728424967-2.513667076873464E-8i,0.011934119960403633-3.0983164895436565E-8i
-16.63835556248224,-7.458728560443109,0.012451149997080337-3.232546972691095E-8i,0.010705092412727202-2.779238389968487E-8i
-18.30079369403768,-4.049100264630379,0.007434622834428417-1.9301644861855285E-8i,0.009780873966827426-2.539294325355865E-8i
-7.012660825027372,-16.369421777311278,0.027764757357944727-7.208240392732883E-8i,-0.007443911465056967+1.9325759851095923E-8i
-8.267132010994713,-14.213071356985575,0.02392402733212663-6.211116414562605E-8i,-0.0034927554181497233+9.067833859476361E-9i
-9.308077850408612,-12.596397558500263,0.021499950879468287-5.581781694440509E-8i,-7.195211158900761E-4+1.8680088228854597E-9i
-11.728677469756095,-8.59976016019523,0.01576928333637237-4.09399526328505E-8i,0.00408805211991146-1.0613333312601892E-8i
-9.403589503881431,-10.878036069587953,0.018707877724479346-4.8569082789881433E-8i,1.6451800475939202E-4-4.2711892344332083E-10i
-10.011766012188518,-9.445187650446503,0.016755475332201022-4.350028798448975E-8i,0.001531439952581043-3.975899080594594E-9i
-4.5700976131209154,-16.33964013952018,0.025467901372114566-6.611934439833546E-8i,-0.013810775715110498+3.585530753293433E-8i
-3.3070904263081466,-18.641626303052846,0.03280250058156115-8.516130957902947E-8i,-0.02212507523379458+5.744075445588738E-8i
-1.7881973865989051,-21.291147535342876,0.06425036942771775-1.6680574664715167E-7i,-0.03926513027080241+1.0193948191048693E-7i
0,-22,0.002708565314896383-7.0319324809799915E-9i,-0.023812890105053625+6.18226315144972E-8i
1.7509430848894545,-23.244144624642722,-0.03619857057522439+9.397813033827057E-8i,3.1976060138142956E-4-8.3015718566087E-10i
3.737776404391314,-24.999999999999993,-0.023376952728625135+6.069085810659031E-8i,-0.0017414343017121945+4.521082937287835E-9i
-22.799735840019697,6.937236833605987,9.279436254445902E-4-2.409111895659311E-9i,0.004520424632499002-1.1735851679955689E-8i
-24.999999999999996,8.335231227745831,-2.453035150238684E-6+6.3685292939663125E-12i,0.0040428993617510995-1.0496108468524393E-8i
-20.562637329849444,2.7554566425687588,0.002629462868999908-6.826568019006023E-9i,0.006190783689045474-1.607241024106226E-8i
-20.592859396471464,5.528291568967799,0.0020407432754994265-5.2981439455829516E-9i,0.004847888192273174-1.2586007158819351E-8i
-18.302125616648425,-1.413838564963546,0.005633376565873686-1.462527908531766E-8i,0.007843536269194817-2.0363259159293213E-8i
-18.329812773355524,1.3358872992713604,0.00429253619741896-1.1144211493226534E-8i,0.006236956548864396-1.6192283456197276E-8i
-14.175900779247865,-7.4711056823304824,0.01377188191222671-3.575433208504396E-8i,0.007318060815304704-1.899902847530474E-8i
-16.135841555751202,-5.457673692933766,0.010340390735629852-2.6845551436406935E-8i,0.00875154388747716-2.2720613522824758E-8i
-15.970986605666056,-2.9293959021746874,0.00807108596531641-2.0954019917543857E-8i,0.007150704475412328-1.856454071312468E-8i
-5.7722220762102765,-14.08401248895376,0.021675568107667565-5.627375148820386E-8i,-0.008254984482299799+2.1431454206342676E-8i
-11.599296793770659,-6.51708785222044,0.013064428783597384-3.391765397112739E-8i,0.0038742552327394974-1.0058277369527754E-8i
-7.316619743122618,-11.814695964626525,0.01905604395275867-4.9472986194371686E-8i,-0.0036049611792717123+9.359140601035225E-9i
-9.635740884511618,-7.83451951713304,0.014519558790266715-3.769543843202787E-8i,0.0013945448678578769-3.6204943253701864E-9i
-8.189319131493548,-9.469673300797474,0.016147330739977043-4.1921433050598556E-8i,-9.966135807461414E-4+2.5873916980687676E-9i
-3.362207522659187,-14.088914120909882,0.018266179221512968-4.7422352440525027E-8i,-0.012809428164783213+3.325562558132203E-8i
-1.046342571890273,-18.385197231659564,0.020279234133635745-5.2648612314969684E-8i,-0.03659978171530789+9.501974806562069E-8i
-2.2144554248209793,-16.238859420551755,0.01982590015721738-5.1471674141841895E-8i,-0.020286832218857995+5.2668338338181114E-8i
0.3730853561207823,-19.902885757680995,2.408622535459264E-4-6.25322599691789E-10i,-0.0508810227316222+1.3209646983379954E-7i
1.7279580584688443,-20.978541925419933,-0.027374576300999494+7.106942231942879E-8i,-0.035044733787108+9.098255834911164E-8i
0.7674678422858383,-17.94769329961846,0.006049509630421184-1.57056368662084E-8i,-0.03204346158653682+8.319070509181822E-8i
4.78069328296414,-23.054727971031713,-0.021109070778111656+5.480302048896139E-8i,-0.0056675966541792+1.4714120712703037E-8i
6.395554353842402,-25,-0.01684207631102358+4.372512001365535E-8i,-1.0278870805502845E-4+2.6685834411067234E-10i
3.822875255508178,-21.128654654688486,-0.022476297421932964+5.8352591692829506E-8i,-0.01829108372759628+4.7487009107391615E-8i
7.596448585822991,-22.93446231676863,-0.01336361451460156+3.469439501854923E-8i,-0.004211273461302814+1.0933238521503168E-8i
9.053332303293486,-24.999999999999996,-0.011408827302073099+2.9619408782259977E-8i,2.7662388856046955E-5-7.1816636515072E-11i
-22.807545146978594,9.714115107021676,7.448581239322127E-4-1.933788344183574E-9i,0.0034853498576941414-9.048607665878596E-9i
-24.999999999999996,11.11269268978819,-1.7709889919281796E-6+4.597812336342134E-12i,0.003090675901473753-8.023961667173646E-9i
