% Model,20260626_TI_field_CompactX_X10_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:22"
% Dimension,2
% Nodes,482
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3
3.682431862815711,22.089879499966738,-0.025922814434034686+6.999239745378193E-8i,0.030096433241668812-8.126129679139958E-8i
4.082660999903845,22.16858855120885,-0.017925648474430345+4.839980303187501E-8i,0.033027696343248536-8.917579745527694E-8i
4.471183362853514,21.928821651754532,-0.01103538134172155+2.9795869537619288E-8i,0.04024697371825603-1.0866806873802416E-7i
4.47539056152059,17.56323911272652,-0.027484963545043595+7.42102481713155E-8i,-0.14167983792133218+3.8253992645035713E-7i
5,18.000000000000004,-0.0018678797932798474+5.043332976810267E-9i,-0.180490292758556+4.873293499615401E-7i
4.689710877419356,22.289423530038917,-0.005805560160456746+1.567519125771699E-8i,0.03368810007126222-9.095890786283495E-8i
5,22,1.1194398139124928E-5-3.02252197981179E-11i,0.03938772050907069-1.0634805860624413E-7i
-3.2792462671825646,-23.29639956578861,0.018244341143280003-4.9260283054256087E-8i,-0.014037118671774068+3.790065278912362E-8i
-5,-25,-1.6289633161629263E-4+4.398251129438726E-10i,-4.30375452054689E-4+1.1620269770943889E-9i
-2.5,-25,0.02003579234136524-5.4097256469876394E-8i,-0.002673669034028568+7.21898874699359E-9i
-5.000000000000001,-22.368421052631582,6.918876984872563E-4-1.868118097637043E-9i,-0.02749556429879163+7.423887053295133E-8i
-1.2293637217311693,-22.982910354118577,0.048304835410906265-1.3042454350876416E-7i,0.0118505470530796-3.199684206724487E-8i
-8.881784197001252E-16,-25,-0.0027167039328801165+7.33518429946491E-9i,0.006565224067466675-1.772630720606428E-8i
-2.822352199720415,-21.120285440335795,0.025876538279371263-6.986745041081538E-8i,-0.04972675927862776+1.3426378175011646E-7i
-5,-19.736842105263158,-4.024252439269414E-4+1.0865605542200083E-9i,-0.05336899062093747+1.4409791856340007E-7i
-0.929174060722277,-21.11394312580496,0.05164678691832718-1.394479155185442E-7i,-0.09305925142712859+2.512628452908501E-7i
0.9518251607520998,-23.46471536587734,-0.04002558346748491+1.0807030824164626E-7i,0.011354490885842505-3.0657475136040615E-8i
2.5,-25,-0.019952462688831853+5.387226384129255E-8i,-0.0021006614129056+5.67185052001729E-9i
0,-22,0.02285939669179101-6.172107518949181E-8i,-0.047529831752437704+1.283320097590151E-7i
3.231984388120141,-23.444965346492758,-0.019920104642324514+5.378489611902066E-8i,-0.012120303025268623+3.272519150125582E-8i
5,-25,1.2268923069716497E-4-3.3126470199127003E-10i,-6.0116549950745E-4+1.6231653659410803E-9i
-3.19371599957076,-18.427228598223085,0.005843886050991742-1.5778672342722014E-8i,-0.063772750962565+1.7218839194538781E-7i
-5,-17.105263157894733,-2.744322263540285E-4+7.409754642960804E-10i,-0.06388765612432726+1.7249863942148738E-7i
-1.2871651196587337,-19.22784490479044,0.011962583387188358-3.229934362031432E-8i,-0.07513129563584195+2.0285681243236864E-7i
0.6930107374989315,-20.238674929779958,-0.026224349011318242+7.080655010043533E-8i,-0.08130133278301095+2.1951610278096863E-7i
2.566885390123769,-21.55077122081612,-0.02144130282513942+5.789217806900074E-8i,-0.043318869054531875+1.1696228076739447E-7i
5,-22.390137860311818,-4.788269432445119E-4+1.2928474957232996E-9i,-0.027669100313122058+7.47074231169483E-8i
-3.083552351414457,-15.6356556202801,0.0011341840980870488-3.062332000295826E-9i,-0.06632645832528258+1.790834804847472E-7i
-5,-14.473684210526315,-6.73812307722214E-5+1.819313985814032E-10i,-0.06613949101900894+1.7857866299879006E-7i
-1.1788106511416034,-16.66670029607124,0.0015728702568805163-4.24679814157634E-9i,-0.06840642715708777+1.8469946039841564E-7i
