x (mm),y (mm),Ex_f1 (V/m),Ey_f1 (V/m),|E_f1| (V/m),Ex_f2 (V/m),Ey_f2 (V/m),|E_f2| (V/m),AM_max (V/m)
24.693005398128413,22.28973579510803,0.0002068147634321782,-0.0012792856838860223,0.0012958951374896178,-0.007769107122253621,0.04625125457122525,0.04689922787092914,0.0025917902749792356
24.47118336285124,21.92882165175391,0.0004085426671192882,-0.001499528765988023,0.0015541858418099503,-0.015025340235863716,0.05493157873505758,0.056949444172259445,0.0031083716836199007
25.0,22.0,1.0555828507397003e-06,-0.001490651053620673,0.001490651427368443,2.413820662905408e-06,0.05402723360482198,0.054027233658744137,0.002981302854736886
24.160764740288503,22.206993242252526,0.0005641699006460389,-0.0012375062722988937,0.0013600402386598953,-0.021699912779925567,0.04504636391843711,0.05000061116555127,0.0027200804773197906
24.010119121161605,21.737853804469797,0.0008422031663712914,-0.0014808514608551232,0.0017035924461450812,-0.03210367061623276,0.05610948073888705,0.06464456277076289,0.0034071848922901625
23.61775468964029,21.959470398994625,0.0009420941659938564,-0.001164444082927396,0.0014978222323975181,-0.03822069201698188,0.04277307152656813,0.057361633049224606,0.0029956444647950362
23.58578643762649,21.414213562372687,0.0013079862668636186,-0.001311436623113671,0.001852213295154641,-0.054088762346454475,0.053602362714216034,0.07614990151482541,0.003704426590309282
23.045634857616623,21.52958489826001,0.001257782302433658,-0.0009590914738500564,0.0015817309428367353,-0.057405357845238564,0.03410137403198443,0.06677034386768721,0.0031634618856734706
23.262146195529965,20.989880878837976,0.00161620897043932,-0.0009232720682422479,0.0018613335939924485,-0.07775227266872659,0.04350435465498678,0.08909570572759877,0.003722667187984897
23.0,20.0,0.0010866751013915619,-2.730698370486303e-05,0.0010870181449007274,-0.11238038458999455,-0.0001649822916984789,0.11238050569272083,0.002174036289801455
22.543000182626702,19.74297575926296,0.0007631380774895907,-0.00047143266048202794,0.0008970108576174937,-0.09341987457263792,-0.015897597754939832,0.09476289663969369,0.0017940217152349874
23.07117834824596,19.471183362851708,0.00023479636518564104,3.2473115005908035e-05,0.00023703129814979252,-0.11740878120734691,-0.03159728957114005,0.12158622706884663,0.00047406259629958504
23.071178348245425,20.52881663714633,0.0015651283592005294,-0.00043720518220768945,0.00162504619999648,-0.09733840366072187,0.02585769351092443,0.10071437405317345,0.00325009239999296
22.69863375001255,20.86203368257099,0.0013470290232575088,-0.0006900168707256276,0.001513476287024037,-0.07682224576288743,0.020286449903042368,0.0794556322341099,0.003026952574048074
