% Model,20260626_TI_field_CompactX_X10_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:16"
% Table,Table 2 - Point Evaluation 1
% Time (s),"withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)"
0.018942307692307696,16898.393287894974,16618.947757624923,17105.16652078895,16583.104466153196,17225.43536104856,5889.794199481537,5964.6251474809715,5793.7574529742515,6004.352590861981,5779.385922832012,13726.965643186728,13424.107405398996,13999.269424217644,13351.90799442407,14114.893917124913,0.0937034795279974,0.09215392282880473,0.09485006021560026,0.09195516777136133,0.09551696437738202,0.031005311410195056,0.03139923974915922,0.03049975058218811,0.031608374688656335,0.03042409534663839,0.07700831185165466,0.07533444367197442,0.07849905112425505,0.07494524022578655,0.0791422330494476
0.018990384615384617,18127.614026854648,17827.841105964402,18349.428331512354,17789.390506420274,18478.44575219492,286.8225675629373,290.4667024701012,282.14574774874086,292.40135874622,281.44587963183596,17973.171105907757,17672.10543560545,18198.058758783114,17632.019429744,18326.955727927423,0.100041450187962,0.09838708366799341,0.10126558396957923,0.09817488509992522,0.1019775965844481,2.9699511055160774E-5,3.0076848953898433E-5,2.9215242111572643E-5,3.0277176096564703E-5,2.9142773124586164E-5,0.1000254581435639,0.09837095716816496,0.1012499096938832,0.09815858978667945,0.10196191025441614
0.019038461538461542,17715.22945500734,17422.27605970106,17931.997712407,17384.70017174369,18058.080119484835,5344.2252556793055,5412.1246471793065,5257.084349091672,5448.172155643928,5244.044047215692,20592.88920732905,20325.901305682433,20753.87521745173,20317.133425483058,20880.873118460022,0.09731984049244805,0.09571048071670607,0.0985106719342614,0.09550405497259358,0.0992033143737445,0.030948819583156807,0.0313420301827861,0.03044417988941871,0.03155078407741437,0.030368662498073584,0.11398458949453034,0.11252606980946152,0.11485275729874954,0.11248605534947893,0.11555036464161539
0.019086538461538464,15698.58440451003,15438.979886573414,15890.676456924528,15405.681517496641,16002.406046115731,10452.143075488593,10584.939527872863,10281.714401582301,10655.440619791958,10256.210405318201,21326.661443923786,21120.89282191604,21412.102236799125,21141.231287608025,21523.42892311254,0.08578511469888508,0.08436650249961296,0.08683480416925465,0.08418454313710405,0.08744535193439412,0.05889785258346273,0.059646160927468994,0.05793748657629739,0.06004343475818815,0.05779377149304572,0.11749934300616059,0.116384926258708,0.11794872254879106,0.11650447493331485,0.11855639920935701
0.01913461538461539,12260.302756255267,12057.556450933609,12410.323080316839,12031.55104333435,12497.581813653474,14536.932306706476,14721.626777968353,14299.898611529923,14819.680315254878,14264.427429728768,20087.881689212034,19964.2832032723,20093.043969478924,20009.089152623947,20176.629116022123,0.06648183758526052,0.0653824400247452,0.06729532702487988,0.06524142496836983,0.06776848996815399,0.08108155340743248,0.0821117098613336,0.079759468402885,0.08265861569762323,0.079561623461397,0.11014113556602485,0.10948446487955331,0.11014770165850242,0.1097372829804568,0.1105994422699506
0.01918269230769231,7711.749337708426,7584.221599048842,7806.11235285781,7567.864157571447,7860.998230669822,17198.745318980553,17417.258627430867,16918.309112128467,17533.26644667605,16876.342911207215,16972.612200520613,16944.944520192115,16900.732215655993,17006.849001343282,16946.66654125099,0.04115808047407647,0.04047745709012351,0.041661701689084604,0.040390156419005396,0.04195463099435016,0.09532842685547985,0.09653959252804585,0.09377403774530305,0.0971825954161329,0.09354142938691838,0.0924887718509874,0.09236370707886873,0.09207266648644927,0.09270836698423701,0.09231444073496332
0.019230769230769232,2464.8332637321532,2424.0727827399,2494.9936188501483,2418.844608936848,2512.536271161036,18177.025308728116,18407.967849264016,17880.6376400411,18530.574296846138,17836.284364141677,12252.46227553713,12327.788594637435,12115.847479627391,12395.917011118177,12115.936588363018,0.0121071189228172,0.01190690578954537,0.012255264848767206,0.011881225301167473,0.012341433345790784,0.10024388969070838,0.10151750724722111,0.09860935091107202,0.10219366558435508,0.09836474846258732,0.06608459798409613,0.06652868196864475,0.06531651982643902,0.06690392033412848,0.06530328364866049
0.019278846153846157,3005.2938390097715,2955.5958638146485,3042.067413414244,2949.2213155842637,3063.4566187960486,17376.011414475026,17596.77692215756,17092.68477401846,17713.980424737918,17050.28603081336,6351.020000873859,6537.791765282356,6178.128255760196,6591.1129354896975,6119.204207783274,0.01804024233624968,0.017741914264464066,0.018260987537672434,0.01770364898957895,0.018389383118649866,0.09534678216276155,0.09655818104297426,0.09379209375791767,0.09720130774004425,0.09355944061123612,0.0333003326827616,0.034365033875985065,0.0323459210345032,0.034648281501875704,0.03199972225012466
0.01932692307692308,8203.266739916553,8067.610871040281,8303.64409267468,8050.210868816998,8362.028186377627,14874.112457182744,15063.090865956221,14631.580830577335,15163.41872809743,14595.28690446088,194.12936391983547,746.4252043243414,809.192060154359,275.4875061030184,550.1977199804604,0.04655391051339419,0.04578405730972439,0.0471235565393042,0.04568531150855544,0.04745488891698089,0.08111646727662923,0.08214706731783443,0.0797938129797952,0.08269420865280407,0.07959588284590383,0.0028758129599580325,0.004426167990851214,0.005653183067823491,0.0018115706553446728,0.004759917402584996
0.019375000000000003,12658.366021257734,12449.037019091811,12813.25715325939,12422.18727692246,12903.348972938384,10916.231738546101,11054.924525069739,10738.235811221171,11128.555956600152,10711.59940455627,6780.395088392119,6544.605843417997,7069.206574359606,6435.410308956678,7139.506009869965,0.07085173723316682,0.06968007546956842,0.07171869792666387,0.0695297913907413,0.07222296221512214,0.05894590740180016,0.05969482629135176,0.057984757831024344,0.060092424258196664,0.05784092549048856,0.039111633264740396,0.03778902801500348,0.04069599567796812,0.03720120455049735,0.04109854170390298
0.019423076923076925,15967.145612878534,15703.099949088355,16162.523851638616,15669.231933092762,16276.164838234197,5889.794199481967,5964.625147481406,5793.757452974677,6004.352590862421,5779.38592283243,12795.717968185863,12508.4978336829,13056.808305533394,12438.06290614812,13165.64209015606,0.088733353416376,0.08726598675165052,0.08981911831951463,0.08707777386089914,0.0904506492186904,0.031005311410197453,0.03139923974916165,0.030499750582190493,0.0316083746886588,0.030424095346640725,0.07203818574010595,0.07044762241976346,0.07346896024960098,0.07006797468594278,0.07407600554088418
0.01947115384615385,17829.968169133463,17535.117361436245,18048.140399943662,17497.298100449098,18175.039422651556,286.822567562875,290.46670247003806,282.14574774867924,292.4013587461565,281.44587963177474,17675.52524818657,17379.38178979186,17896.770904439672,17339.927035072447,18023.549406356575,0.098579430890617,0.09694924150695067,0.099785675015418,0.09674014403748515,0.10048728218153599,2.969951105479518E-5,3.007684895352591E-5,2.921524211120384E-5,3.0277176096188912E-5,2.9142773124225907E-5,0.0985634388462189,0.09693311500728978,0.09977000073985333,0.09672384872425895,0.10047159585151805
0.01951923076923077,18078.139707631082,17779.184934190376,18299.348631365458,17740.839274945254,18428.013934607367,5344.225255679117,5412.1246471791155,5257.084349091499,5448.172155643745,5244.044047215495,20955.79945995064,20682.77965164415,21121.201848084278,20673.269047049824,21250.80442145753,0.09949832594324146,0.09785294096607285,0.10071581391220466,0.09764189442235857,0.10142396101619816,0.03094881958315581,0.03134203018278509,0.0304441798894178,0.031550784077413414,0.030368662498072536,0.11616307494530972,0.11466832982209307,0.11705773985431336,0.11462387196664596,0.11777099479372018
0.019567307692307696,16689.186243930704,16413.200330935586,16893.399563814753,16377.80078988003,17012.17944070825,10452.14307548885,10584.93952787313,10281.714401582592,10655.440619792216,10256.210405318458,22317.26328332506,22094.82609013822,22414.593709739784,22113.317899940612,22533.178319646107,0.09140682503074528,0.08989524767212666,0.09252530324332903,0.08970136406341502,0.09317586171069143,0.05889785258346416,0.0596461609274705,0.05793748657629902,0.060043434758189594,0.05779377149304716,0.12312105333790567,0.1219119693959787,0.12363784787336292,0.12202110231488283,0.12428676664861202
0.019615384615384618,13788.888996625234,13560.864750068207,13957.613508315422,13531.617048292213,14055.751459056575,14536.932306706341,14721.626777968238,14299.898611529756,14819.680315254718,14264.427429728652,21616.467929517796,21466.65796838834,21639.571122334088,21509.049259944364,21734.719540671376,0.07503768045305637,0.07379679653899467,0.0759558614606709,0.07363763362888708,0.07648991784402671,0.08108155340743173,0.08211170986133295,0.07975946840288402,0.08265861569762234,0.07956162346139634,0.11869697843344935,0.11789342402415783,0.11880381993477433,0.11813287945727731,0.11932041174460982
0.019663461538461543,9639.893858165198,9480.480758644582,9757.85016228526,9460.033517334205,9826.458984129753,17198.745318980647,17417.258627430976,16918.30911212852,17533.266446676134,16876.342911207328,18900.756720823912,18838.990233509758,18850.630349732903,18898.767987392628,18911.935900286895,0.051873253575118634,0.051015435402398376,0.0525079884969374,0.05090540670820207,0.052877179575739064,0.09532842685548037,0.09653959252804645,0.09377403774530338,0.09718259541613337,0.09354142938691902,0.1032039449511489,0.1028889908868434,0.10290839219945426,0.10322218156588733,0.10323589040957504
0.019711538461538464,4617.926638010917,4541.560859553655,4674.432816080082,4531.765745446551,4707.299413021891,18177.025308728116,18407.967849264005,17880.637640041085,18530.574296846138,17836.28436414169,14405.555649467595,14440.322799790587,14291.062373470424,14508.279990336812,14310.258420053864,0.024011274750655343,0.023614204846384455,0.0243050830921652,0.023563274375964276,0.024475975562130627,0.10024388969070835,0.10151750724722103,0.09860935091107192,0.10219366558435505,0.09836474846258737,0.07798875380992844,0.07820747889297652,0.07734199025838409,0.07858275884938705,0.07743528148238321
0.019759615384615386,822.2320155358206,808.634920375836,832.2930650773264,806.8908787212312,838.1450350988666,17376.01141447508,17596.776922157624,17092.684774018555,17713.980424738,17050.286030813444,8534.081823296401,8670.30295287159,8374.775112046871,8731.826918919243,8343.126842912243,0.006025123503277653,0.005925487176697323,0.006098848516308993,0.0059127072482035,0.0061417303811002405,0.09534678216276184,0.09655818104297458,0.0937920937579182,0.0972013077400447,0.0935594406112366,0.045315451509475274,0.046095746096588466,0.04442971275105331,0.046429639419083076,0.04423907369451716
0.01980769230769231,6187.930762698257,6085.602123294708,6263.6479286399335,6072.476863268179,6307.688521361233,14874.112457182706,15063.09086595619,14631.580830577304,15163.41872809741,14595.286904460841,1821.2067223622894,2126.1869730798926,1722.0624988467412,2103.718633395517,1563.3441034745783,0.03551589701439855,0.03492857735003062,0.03595047897255771,0.03485324435079935,0.03620325186474513,0.08111646727662905,0.08214706731783429,0.07979381297979506,0.08269420865280397,0.07959588284590362,0.008162200806623757,0.009984166878493515,0.00777236411884483,0.009750661066763004,0.006743610013259646
0.019855769230769232,10993.261223779826,10811.467744379821,11127.777690793131,10788.149866783091,11206.01866646045,10916.231738546257,11054.92452506991,10738.23581122133,11128.555956600318,10711.599404556438,5115.290291408681,4914.694040277277,5389.086015446941,4802.279003087127,5442.724957146913,0.06179041244154816,0.06076859609036279,0.0625464963558422,0.06063753204625122,0.06298626960036902,0.058945907401800994,0.05969482629135268,0.05798475783102519,0.06009242425819755,0.05784092549048948,0.030050308475436903,0.02891330457228566,0.03154901906513243,0.028313163611076136,0.03186443507517589
0.019903846153846157,14803.060999946067,14558.265582992852,14984.19518989761,14526.866714410775,15089.551181347479,5889.794199481664,5964.625147481097,5793.757452974374,6004.352590862109,5779.385922832128,11631.633355276883,11364.015264819434,11878.747103987542,11295.738239170721,11979.055970500802,0.08246929520183538,0.08110551608177065,0.08347841142329213,0.08093058992547714,0.08406535991726868,0.031005311410195763,0.031399239749159924,0.0304997505821888,0.03160837468865705,0.03042409534663904,0.06577412752567538,0.06428879825129434,0.06712950760950669,0.06392098044542337,0.06769084539705944
0.01995192307692308,17272.321225914562,16986.692120132804,17483.66994047098,16950.05568768939,17606.600091701424,286.82256756307083,290.4667024702365,282.1457477488727,292.4013587463559,281.4458796319668,17117.878304967508,16830.956742675284,17332.300596877216,16792.684644540743,17455.110091088933,0.09567990150934048,0.09409766109405708,0.0968506662217605,0.09389471383514553,0.09753163692676395,2.9699511055896947E-5,3.0076848954647132E-5,2.9215242112296463E-5,3.027717609731446E-5,2.914277312530973E-5,0.09566390946494142,0.09408153459474267,0.09683499194646693,0.09387841852195844,0.09751595059677341
0.020000000000000004,18177.429974892213,17876.833257101367,18399.853840734213,17838.276992627147,18529.22581028984,5344.225255678931,5412.124647178928,5257.084349091311,5448.172155643552,5244.044047215325,21055.08972721112,20780.41980481222,21221.70055879434,20770.705832976553,21352.015625001924,0.10022590175106481,0.098568484990521,0.1014522925310466,0.09835589518104744,0.10216561792016565,0.030948819583154676,0.03134203018278395,0.03044417988941666,0.03155078407741224,0.030368662498071495,0.11689065075312814,0.11538380862739372,0.11779416655848227,0.1153378652882001,0.11851264632786354
0.020048076923076925,17436.42216714052,17148.07935516448,17649.778864441854,17111.09484715157,17773.87695096352,10452.143075488264,10584.939527872535,10281.714401582025,10655.440619791621,10256.210405317883,23064.49920652092,22829.50470505777,23170.81154661997,22846.589159890333,23294.859104147064,0.09569561802341388,0.09411311770711295,0.09686657504727869,0.09391013711180154,0.09754765760947968,0.05889785258346093,0.059646160927467204,0.05793748657629588,0.06004343475818632,0.057793771493043974,0.12740984633049096,0.12612864127611575,0.12797815378790756,0.12622973908445856,0.1286584624850311
0.02009615384615385,15116.402185550149,14866.425104738448,15301.370501553924,14834.361606137703,15408.956597390412,14536.93230670655,14721.626777968433,14299.898611529969,14819.680315254964,14264.427429728836,22943.981118394044,22771.5075612992,22982.748606737165,22811.713149533545,23087.864554530493,0.08249930496970383,0.08113502958378994,0.08350878839865855,0.0809600397735832,0.08409595047743672,0.081081553407433,0.08211170986133415,0.07975946840288534,0.08265861569762381,0.07956162346139749,0.12615860294981493,0.12522754190108132,0.12635338957848655,0.12545481860164465,0.1269260960271759
0.020144230769230772,11427.467019019832,11238.493160596221,11567.296543582095,11214.254286274358,11648.627838342893,17198.745318980582,17417.25862743092,16918.30911212845,17533.26644667609,16876.342911207263,20688.329881561785,20595.314455318006,20658.6815516482,20652.79761582578,20733.95972659077,0.06183199783064363,0.06080949378975256,0.0625885905948147,0.06067834153860257,0.06302865980987721,0.09532842685547999,0.09653959252804614,0.09377403774530295,0.09718259541613311,0.09354142938691863,0.11316268920600475,0.11267337869044992,0.1129809959663378,0.11299402160994762,0.11338653912848684
0.020192307692307693,6703.6802432427985,6592.822752331184,6785.708256946065,6578.603532740386,6833.4195295262425,18177.025308728116,18407.967849264005,17880.637640041095,18530.574296846138,17836.28436414168,16491.30925444884,16487.997723409,16399.315305463326,16554.71292342181,16436.063405516375,0.03556529212394973,0.034977155622007566,0.036000478493801516,0.03490171785048929,0.03625360293968031,0.10024388969070837,0.10151750724722104,0.098609350911072,0.10219366558435507,0.09836474846258735,0.08954277118178627,0.08954988435374753,0.08902005136016856,0.08991888386298633,0.08921110118601633
0.02024038461538462,1372.8198022296385,1350.1177410890627,1389.6179903089248,1347.20584411333,1399.3885905480422,17376.01141447498,17596.776922157514,17092.684774018424,17713.98042473791,17050.286030813335,10729.133640436114,10820.290141419968,10588.995866678491,10884.93962661364,10579.85283499571,0.006077855197767308,0.005977346857139363,0.006152225449831663,0.005964455079106586,0.006195482615376744,0.09534678216276128,0.09655818104297399,0.09379209375791744,0.09720130774004421,0.093559440611236,0.05741843020686437,0.05794746267354423,0.056635786142525874,0.05830106551303583,0.05657155753614305
0.02028846153846154,4082.3608209527647,4014.8515930084773,4132.313673298378,4006.1924710253975,4161.368554025357,14874.112457182828,15063.090865956297,14631.580830577446,15163.41872809753,14595.286904460945,3926.7766584748624,4129.637543220903,3777.587186180201,4162.477222014848,3700.973755717669,0.023959981762095215,0.023563760080264375,0.024253162468960376,0.02351293840773471,0.024423689877695342,0.08111646727662972,0.08214706731783486,0.07979381297979585,0.08269420865280463,0.07959588284590421,0.019718116018071396,0.020882139826805916,0.01891343361541045,0.02103847497410535,0.01845708157944551
0.020336538461538465,9167.849922991007,9016.242924649847,9280.030172022241,8996.796938788317,9345.279374069289,10916.231738546005,11054.924525069648,10738.23581122115,11128.555956600037,10711.599404556178,3289.8789917376243,3137.04197411498,3553.050881438724,3013.0485912925456,3583.185662645727,0.05182804429664166,0.05097097374119968,0.052462226025709734,0.05086104094069693,0.05283109534211664,0.05894590740179957,0.05969482629135122,0.057984757831024185,0.060092424258195984,0.05784092549048801,0.02008794033548917,0.019193274742174443,0.021517281548914087,0.018545978440560665,0.02171464274974023
0.020384615384615386,13423.11442404375,13201.138922337972,13587.363220818597,13172.667067377404,13682.897889526339,5889.7941994818475,5964.625147481288,5793.757452974578,6004.3525908623005,5779.385922832312,10251.686779409034,10007.40988412576,10482.310073466904,9941.59873517741,10572.443329186413,0.07500264895857067,0.07376234435370048,0.0759204013115049,0.07360325574912285,0.07645420836954692,0.031005311410196787,0.031399239749161,0.03049975058218993,0.03160837468865814,0.030424095346640066,0.05830748128257117,0.05694805443934813,0.059573341317135896,0.05659392621673454,0.06007988366816231
0.02043269230769231,16462.804945341642,16190.562657018383,16664.248203470226,16155.643294801772,16781.416884803617,286.8225675627503,290.4667024699119,282.14574774855697,292.40135874602925,281.4458796316525,16308.362024394692,16034.827585092806,16512.87909888072,15998.272286627172,16629.926908865073,0.09138514371168299,0.08987392489293253,0.0925033566258826,0.08968008727260718,0.09315376078347971,2.9699511054106495E-5,3.007684895283296E-5,2.921524211052517E-5,3.0277176095489022E-5,2.9142773123556026E-5,0.09136915166728442,0.08985779839417363,0.09248768235102368,0.08966379195948494,0.0931380744535354
0.020480769230769233,18011.65238111182,17713.797096001083,18232.047748242552,17675.592463454926,18360.23984947546,5344.225255679236,5412.124647179237,5257.08434909162,5448.172155643858,5244.044047215617,20889.31213343181,20617.397327384235,21053.905351313988,20608.022864412265,21183.030789997054,0.09949195822228186,0.09784667854690908,0.10070936827411867,0.09763564550980884,0.10141747005792087,0.030948819583156463,0.031342030182785766,0.03044417988941847,0.03155078407741403,0.030368662498073205,0.11615670722435056,0.11466206797731868,0.11705129467346677,0.11461762311959542,0.11776450388273815
0.020528846153846158,17929.39579174991,17632.900768283045,18148.784645384396,17594.870610721468,18276.391311988245,10452.143075488959,10584.939527873232,10281.71440158267,10655.440619792336,10256.210405318554,23557.472831122162,23314.200818269197,23669.716454247773,23330.350667973835,23797.363016887215,0.09858895341753475,0.09695860656164372,0.09979531406250691,0.09674948889388467,0.1004969890021255,0.05889785258346475,0.05964616092747105,0.05793748657629943,0.06004343475819026,0.05779377149304769,0.13030318172456193,0.12897336608459592,0.13090627737217292,0.12906900394956508,0.1316077301280473
0.02057692307692308,16223.484191436492,15955.199505107714,16421.999057194225,15920.787767692535,16537.464450585903,14536.932306706432,14721.626777968297,14299.898611529876,14819.680315254835,14264.42742972873,24051.063124243796,23859.748686293373,24102.94328215355,23898.078762993995,24216.32740518869,0.0887579038476371,0.0872901311970783,0.0898439691563796,0.08710186623224797,0.09047567478529732,0.08108155340743221,0.08211170986133326,0.0797594684028847,0.08265861569762296,0.07956162346139674,0.13241720182753558,0.13137954623479664,0.1326860490159268,0.13159629342975232,0.13330555880232337
0.020625000000000004,13048.401978322036,12832.623025383322,13208.065693989636,12804.945975418768,13300.933468247093,17198.745318980535,17417.25862743085,16918.30911212844,17533.26644667603,16876.342911207194,22309.2648407743,22188.144674312778,22298.381258501533,22243.34204513279,22386.154258274622,0.07088909232426222,0.06971681282659517,0.07175651010458499,0.06956644951364235,0.07226104025580371,0.0953284268554797,0.0965395925280457,0.09377403774530285,0.09718259541613275,0.09354142938691822,0.12221978369910955,0.1215732549646554,0.12214278719206798,0.12188128635530018,0.12261828288573563
0.020673076923076926,8691.679095154446,8547.94644363531,8798.032791341013,8529.510466801337,8859.893001768927,18177.025308728105,18407.967849264005,17880.637640041114,18530.574296846135,17836.284364141688,18479.30810617432,18440.444707809907,18409.403832653017,18505.31733227571,18462.304069507794,0.046600687452010986,0.045830060706963965,0.047170905852977875,0.04573121568692734,0.04750257115036259,0.10024388969070833,0.10151750724722107,0.0986093509110721,0.10219366558435507,0.09836474846258737,0.100578166508784,0.10038750511606412,0.10017769877081316,0.10074665450523056,0.10045873858016996
0.020721153846153847,3547.852815958128,3489.1826456890003,3591.265286249791,3481.657272097856,3616.515979396606,17376.011414475193,17596.776922157747,17092.684774018664,17713.9804247381,17050.28603081356,12904.16665375477,12953.545728979772,12785.655117000404,13018.737135925705,12796.458495279632,0.01809220508389371,0.017793017713988862,0.01831358611531148,0.017754642220582956,0.01844235152431259,0.0953467821627625,0.09655818104297528,0.09379209375791883,0.09720130774004528,0.09355944061123728,0.06943278009062351,0.06972961572414876,0.06876830648030027,0.07008748083273977,0.06881540872372284
0.020769230769230772,1917.260865762291,1885.5554858382318,1940.7209794406072,1881.4887713957482,1954.3664625863717,14874.11245718264,15063.090865956116,14631.580830577208,15163.418728097353,14595.286904460785,6091.876611933784,6235.754324000152,5947.145405124832,6284.595659174754,5905.617337774946,0.012054676022523143,0.011855330127563991,0.012202180243202687,0.011829760876161787,0.012287975494871574,0.08111646727662863,0.08214706731783382,0.07979381297979446,0.08269420865280361,0.07959588284590327,0.03162342174677989,0.03244635290353845,0.0308254063110916,0.0327055770026243,0.030577856991542265
0.020817307692307694,7208.750726124626,7089.54098026735,7296.9589165349735,7074.25045240347,7348.2648646675125,10916.23173854615,11054.924525069815,10738.235811221264,11128.555956600208,10711.599404556333,1330.7797994823752,1284.7700288788353,1612.5962505100547,1100.4901206230804,1590.5846884392147,0.04110990655929707,0.040430079818251634,0.0416129383054764,0.040342881329136396,0.041905524748508914,0.0589459074018004,0.05969482629135214,0.05798475783102483,0.06009242425819694,0.05784092549048888,0.00936980261525413,0.008927344038323392,0.01083398548307238,0.008063058091521268,0.010806160895179601
0.02086538461538462,11847.42861361776,11651.509929819562,11992.396899902893,11626.380272238872,12076.717135273382,5889.7941994815465,5964.625147480975,5793.757452974253,6004.35259086199,5779.385922832013,8676.000969036164,8458.580621240122,8887.946489809763,8395.404339465762,8966.324588069288,0.06644229520223416,0.06534355154662008,0.06725530079074198,0.06520262036384948,0.06772818230391423,0.031005311410195115,0.031399239749159244,0.030499750582188127,0.03160837468865639,0.0304240953466384,0.04974712752647987,0.048532949056806156,0.050911028226358505,0.04819371652677232,0.0513541444570383
0.02091346153846154,15413.223897657235,15158.338332392472,15601.824203043692,15125.645243335392,15711.522831265363,286.8225675629462,290.4667024701104,282.1457477487502,292.40135874622894,281.44587963184455,15258.780976710084,15002.603704882024,15450.455446078931,14968.274286033044,15560.032891213765,0.08575778473728604,0.08433962448841432,0.08680713979097968,0.08415772309566417,0.08741749304397042,2.9699511055209563E-5,3.007684895395094E-5,2.9215242111625183E-5,3.0277176096614018E-5,2.9142773124634018E-5,0.08574179269288619,0.08432349799046543,0.08679146551675496,0.08414142778263424,0.08740180671409153
0.020961538461538465,17583.224336905925,17292.453885243933,17798.377344585464,17255.157994197747,17923.520247996206,5344.225255679544,5412.124647179556,5257.084349091892,5448.172155644176,5244.044047215919,20460.884089228497,20196.09050329296,20620.2638989071,20187.592544816074,20746.314182952963,0.09730719790623953,0.09569804719855204,0.09849787465000674,0.09549164827071127,0.09919042710997801,0.030948819583158184,0.031342030182787535,0.03044417988941999,0.03155078407741581,0.0303686624980749,0.11397194690832252,0.11251363747561369,0.11483996095755325,0.11247364878263685,0.11553747747539962
0.021009615384615387,18160.91845223252,17860.594782365613,18383.140278693456,17822.07354058907,18512.394732835208,10452.143075488795,10584.93952787307,10281.714401582498,10655.44061979216,10256.210405318405,23788.995491600792,23541.83776667393,23904.02616617572,23557.54710487752,24033.36168153248,0.10004463986783987,0.09839022060073892,0.1012688126792279,0.09817801526702008,0.10198084799561005,0.05889785258346383,0.05964616092747014,0.057937486576298464,0.06004343475818925,0.057793771493046826,0.1317588681748412,0.13040460832535622,0.13237947665075836,0.13049748802341793,0.13309155811633894
0.021057692307692312,17093.991265706885,16811.31116871222,17303.157887459267,16775.052993102596,17424.818832965047,14536.932306706622,14721.62677796851,14299.898611530069,14819.680315255018,14264.427429728907,24921.570198487847,24715.474019926143,24983.788278978755,24752.30011166239,25103.649243209406,0.09372221262207875,0.09217234613725644,0.09486902253280136,0.09197355134492546,0.09553606002131178,0.08108155340743328,0.08211170986133445,0.07975946840288577,0.08265861569762399,0.07956162346139774,0.1373815106018232,0.13625950337137144,0.13770926743409678,0.13646772213850836,0.1383657537425179
0.021105769230769234,14479.06185433798,14239.624349909891,14656.23150460513,14208.91271801443,14759.281537090512,17198.745318980626,17417.258627430965,16918.309112128503,17533.26644667615,16876.342911207317,23739.924716721354,23594.144761394808,23745.72591046045,23647.19527311214,23844.417061977685,0.07891246422345914,0.07760750374383558,0.07987805811544191,0.07744012200477159,0.08043969201710886,0.09532842685548022,0.09653959252804636,0.09377403774530321,0.09718259541613342,0.09354142938691894,0.13024315559791155,0.12945820775760045,0.13025962669991586,0.12975430835005225,0.13079644570354093
0.02115384615384616,10552.933693901528,10378.421827491775,10682.062196193348,10356.037931471075,10757.169283303849,18177.02530872813,18407.96784926404,17880.637640041095,18530.57429684615,17836.284364141695,20340.56270478012,20268.881775671343,20291.741544569508,20331.614178211064,20359.404390290507,0.056956539821410315,0.05601466030650161,0.057653475185186306,0.05589384942091838,0.058058844907195595,0.10024388969070842,0.10151750724722122,0.09860935091107195,0.1021936655843551,0.09836474846258737,0.11093401887737785,0.11056048890953275,0.11065062068852569,0.11090797416312538,0.11101400875687507
