% Model,20260626_TI_field_Base_X50_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:05"
% Table,Table 5 - Point Evaluation 4
% Time (s),"withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 16","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 16","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 16"
0.01264423076923077,5727.971486732525,3996.7192750257855,1829.070770083629,808.4696552172767,651.1889178549716,621.9656585072252,771.0363336797449,1747.1991111418513,3813.7709180261095,5468.908869598401,5435.422017343758,4022.1648192589955,888.2712509389573,2212.103042122402,2391.358897141744,0.03099303808553125,0.02162553933708773,0.009896777623568682,0.004374485954265617,0.003523467771915858,0.0033585151901831534,0.004163473020458521,0.009434596066168893,0.020593753666096736,0.02953123417835816,0.029413290896597152,0.021762707241083867,0.004816610523082675,0.011948307092077518,0.01290714896041148
0.012692307692307694,3360.1925278414656,2344.5902750962277,1072.9854275224716,474.2715114312361,382.0061152639628,335.5782302438186,416.0085123203425,942.6918955747257,2057.6996136703656,2950.7204050933015,3202.2436157680763,2357.394203057369,565.3821002496792,1208.198257751211,1265.4724439147762,0.017826958403312103,0.012438844786611138,0.005692550776574316,0.0025161708551241398,0.0020266717071108285,0.0017665655503052479,0.0021899701478397407,0.0049625597764917555,0.01083223201858293,0.015533311003020859,0.016995427826117484,0.012505815203069674,0.0030204032104389866,0.00636804757269252,0.006649144156550589
0.012740384615384617,688.1203569002782,480.13924306906904,219.7323841470058,97.12416149063299,78.22950089779047,16.342066693149714,20.258879273301833,45.90742914813336,100.20633429241383,143.69486845984358,680.3854945100626,480.36722984450995,195.0129992532863,111.42675398338311,38.02945840048976,0.003046500262513277,0.0021257100089902246,9.728163965414146E-4,4.299956839098061E-4,3.463437647666311E-4,1.6921659776231793E-6,2.0977387312732946E-6,4.7535597047368535E-6,1.0376028492333635E-5,1.4879119766947864E-5,0.003045698049621277,0.0021257210903912467,9.702567874726051E-4,4.3007005131644237E-4,3.3930984148307337E-4
0.01278846153846154,2046.2668010375812,1427.7923667209957,653.4192431368755,288.81858419675143,232.6314414966369,304.49377220733385,377.4738340289468,855.3707762993845,1867.095839264748,2677.3965230796057,1903.49657825573,1444.1065066039507,192.83498077978285,1047.9129392910772,1241.7247858118828,0.012009843662422465,0.00837992538315359,0.003835014550455076,0.0016951191512496605,0.0013653484686952492,0.001763346859345998,0.002185980011660167,0.004953517968626419,0.010812495639561642,0.015505009235399414,0.011182918941430387,0.008473306814395242,0.0011677356543976665,0.006074945071340764,0.007175764722360566
0.012836538461538463,4595.347583688697,3206.4255741693105,1467.3983561489626,648.6064194267967,522.4256837033788,595.5236391513025,738.2567784415808,1672.919330444079,3651.6336632530156,5236.405688421533,4315.693101354536,3234.7366943528455,566.5956424528282,2074.673422220988,2372.510987095134,0.025978596958552837,0.018126689255152494,0.008295553225907906,0.003666726933742273,0.0029533971110042327,0.0033557772081168214,0.004160078807891918,0.009426904644999286,0.020576964899328302,0.0295071592568532,0.024402691404900784,0.018285780719106432,0.0032195276629504764,0.01169456957598149,0.013361233904331022
0.012884615384615387,6728.281652976977,4694.690438411237,2148.492417054659,949.6575813595858,764.9099613665946,828.2595030379749,1026.774005642936,2326.7108846105775,5078.724141854361,7282.838980797092,6339.137654984829,4732.371652510378,895.648098046155,2901.003478021897,3268.1186290422693,0.03759477353546986,0.026231931562067455,0.012004860977558209,0.005306282279615776,0.004273991229228424,0.004619720702682576,0.0057269601054338965,0.012977520213613,0.028327217466604382,0.04062094294177923,0.03542423715722571,0.02644178395876872,0.005016965497249606,0.016183865015755205,0.01822207946238964
0.01293269230769231,8251.914195998732,5757.812272529412,2635.022728045963,1164.7093984972655,938.1253185304828,979.9195559439894,1214.7834392167856,2752.7477662433757,6008.6737158991145,8616.3772512092,7791.3590105217445,5801.048514668239,1152.7739347546108,3446.155125362041,3839.3067227586007,0.045806432573399614,0.03196165560710732,0.014627029323710081,0.0064653098981251236,0.005207540108633506,0.00543145374738289,0.006733246645778562,0.015257805684017864,0.03330460462091924,0.04775846570881159,0.04325365308591863,0.03220100094199084,0.006411287823214054,0.019104504624732482,0.021273989409439704
0.012980769230769233,9028.267690139135,6299.516605634327,2882.9299473248316,1274.2871509683068,1026.3856726354607,1035.6582552131886,1283.8814058661944,2909.3265169948118,6350.45244174015,9106.484482442569,8541.36311274801,6343.892230360494,1316.3695190628728,3657.322715604301,4029.1293793146483,0.049869940460812605,0.034796987510462556,0.015924599243198476,0.007038850256752699,0.005669503180556743,0.005711518256125856,0.007080436091146525,0.016044550826687903,0.035021905028113365,0.05022105709946857,0.047184687746839454,0.03504138034568309,0.007285225742966021,0.020173671786430897,0.022212663890378577
0.013028846153846156,8987.036908402786,6270.747632103003,2869.7640267408365,1268.4676674090797,1021.698318970481,990.0195086067642,1227.3041151816535,2781.1201177930225,6070.604636379802,8705.185563926232,8521.425180800268,6311.744205168801,1372.2378130879508,3514.3277120755765,3818.5264518082295,0.04941731296555377,0.03448116452864475,0.015780065052825504,0.006974964534576611,0.005618045869794661,0.005432499563471617,0.0067345431196139316,0.015260743545482795,0.03331101735919541,0.047767661510549696,0.0468623327073028,0.03470572920375265,0.007562741625078172,0.01928939528782326,0.020943738262215617
0.013076923076923078,8131.955638930084,5674.110620321295,2596.717249245329,1147.7779501654563,924.4877361601896,847.4707546263945,1050.5897465725636,2380.6783042584148,5196.523752821032,7451.762429818594,7733.2032287072425,5707.611149103966,1314.8135498789604,3031.615740463508,3228.255059397953,0.044489539249182586,0.031042787043560564,0.014206515518391255,0.0062794381118821355,0.005057828061233515,0.0046217099630946855,0.005729426145212628,0.012983108358193478,0.028339415219654284,0.04063843439611082,0.042314874445028676,0.031224998216692855,0.007215611033736588,0.016540722744736523,0.017592385163671866
0.013125000000000001,6540.458559613923,4563.635984093886,2088.5162578135105,923.1474508736349,743.5571461162826,621.9656585072332,771.0363336797611,1747.1991111418824,3813.770918026157,5468.908869598481,6247.607398696324,4586.426860956994,1147.7167384084444,2257.252328799857,2316.9755369620516,0.035532869959537,0.024793228561491527,0.011346448558745538,0.005015256656149078,0.004039582108749562,0.003358515190183198,0.004163473020458608,0.009434596066169063,0.020593753666097003,0.029531234178358613,0.033951451323325756,0.02491568226564043,0.006266281456826529,0.012201457770666346,0.012491754600136172
0.013173076923076925,4356.668887865572,3039.8863820061038,1391.182853508461,614.9183182609949,495.2913095173102,335.57823024383055,416.00851232035956,942.6918955747548,2057.6996136704374,2950.7204050933947,4198.447922723101,3050.260034110336,883.5795260459365,1270.8494598344528,1176.352144139364,0.023358405545426564,0.01629843826798275,0.00745886688120905,0.0032969022491605945,0.0026555186011619817,0.0017665655503053138,0.002189970147839835,0.004962559776491916,0.010832232018583332,0.015533311003021372,0.02252540524887923,0.016352263646132098,0.004786719314065232,0.006719564940724727,0.006155659494539481
0.013221153846153848,1778.3468318137427,1240.849937338895,567.8663409333443,251.0032484106066,202.17275027676519,16.342066693131386,20.25887927327929,45.907429148082045,100.2063342923017,143.69486845968285,1770.6040928870207,1241.0019987252754,543.1469560373324,257.09651636876504,138.9619351947661,0.009068644405638248,0.006327689650397464,0.0028958231452540406,0.0012799860880761418,0.0010309759311123584,1.6921659775139089E-6,2.0977387311385626E-6,4.753559704432017E-6,1.037602849166919E-5,1.4879119765993912E-5,0.00906784217239818,0.006327700532527306,0.0028932635361853996,0.001280036357044854,0.00102392780564715
0.013269230769230771,961.0192314215651,670.5557272394965,306.8751633545818,135.64224062291606,109.25422286000563,304.4937722073514,377.473834028962,855.3707762994324,1867.0958392648504,2677.396523079761,820.3525488176068,702.5378469232389,153.7091018696011,1015.3841582721309,1346.4624055764132,0.006042357455408216,0.004216083575933035,0.001929461316223937,8.528433949066553E-4,6.869301325598547E-4,0.001763346859346094,0.0021859800116602484,0.004953517968626681,0.010812495639562204,0.015505009235400269,0.005225794782534736,0.004388117989659636,7.378175980226846E-4,0.005889993633405642,0.0077507847118807194
0.013317307692307694,3613.357058522093,2521.237027243619,1153.82658466902,510.00420341595174,410.78732291400775,595.5236391513052,738.2567784415774,1672.9193304440923,3651.633663253029,5236.405688421561,3334.491600290605,2556.12853514211,253.02387302455318,2034.6913449508284,2465.5636438944925,0.020606173896801718,0.01437805558017199,0.006580017104694127,0.0029084408580389077,0.002342628993889098,0.0033557772081168323,0.004160078807891892,0.009426904644999354,0.020576964899328355,0.029507159256853304,0.019034514912070803,0.014572614676425157,0.001503991552289204,0.011474431233506947,0.013870066833245185
0.013365384615384618,5938.475532412514,4143.599471407488,1896.2894700770587,838.1810693936447,675.1202349063781,828.2595030379667,1026.7740056429386,2326.710884610556,5078.72414185433,7282.838980797026,5549.83360243098,4185.549354409968,643.4451518626017,2865.722172717045,3342.3696763427333,0.033303930940953054,0.023237975788487016,0.01063469794744552,0.0047006549574449006,0.003786183433347883,0.004619720702682529,0.005726960105433912,0.012977520213612875,0.02832721746660421,0.04062094294177885,0.031136101183444943,0.023470853794422535,0.0036468024713642183,0.015991594338361902,0.01862535144699775
0.01341346153846154,7725.815953567225,5390.724728369405,2467.0276673769695,1090.453710309182,878.3154284205418,979.9195559439892,1214.783439216784,2752.7477662433716,6008.673715899097,8616.377251209164,7265.551682577609,5436.459424113623,984.778874461473,3421.2938370434363,3888.4896176508873,0.042985741715373026,0.02999350518120589,0.013726318974189484,0.006067185890220138,0.0048868676626033355,0.005431453747382892,0.0067332466457785565,0.015257805684017845,0.03330460462091915,0.047758465708811405,0.0404345132264426,0.030246176087487732,0.005510577475682772,0.018970906304594252,0.02153762122227161
0.013461538461538464,8813.51987093795,6149.675296148218,2814.356114520339,1243.9767529940357,1001.9718988725805,1035.6582552131886,1283.8814058661944,2909.3265169948118,6350.45244174015,9106.484482442569,8326.720864898993,6194.964726028322,1247.7956863768109,3646.6789041910897,4049.098639657258,0.04877483821507373,0.034032874723971526,0.015574908342576252,0.006884282983313876,0.005545005625358554,0.005711518256125855,0.0070804360911465225,0.01604455082668791,0.035021905028113365,0.05022105709946858,0.04609012096951636,0.03428190407141332,0.006935534842940907,0.02011927532276795,0.022314470486620157
0.013509615384615387,9103.086702777078,6351.721926600274,2906.8213492599693,1284.847416760706,1034.8915305971345,990.0195086067607,1227.304115181654,2781.12011779302,6070.604636379796,8705.185563926227,8637.42460095244,6392.279093255693,1409.29513555741,3520.3766531277106,3807.802810462456,0.050146969893645456,0.034990286111288044,0.016013061003041538,0.007077951340018683,0.0057009974882707695,0.005432499563471595,0.006734543119613932,0.01526074354548278,0.03331101735919537,0.047767661510549675,0.0475916749072339,0.03521210442533897,0.007795737574985739,0.019327524828293634,0.020876336831760645
0.013557692307692309,8568.293778617599,5978.567627022037,2736.049880181721,1209.3645251280468,974.0931787955284,847.4707546263822,1050.589746572553,2380.678304258376,5196.523752820988,7451.762429818508,8169.379678281904,6010.644923920496,1454.1461806769287,3055.848717977178,3188.300887480469,0.046977878884204814,0.032779037827130014,0.015001098609979915,0.006630652689581969,0.005340716898571307,0.004621709963094614,0.005729426145212566,0.012983108358193256,0.02833941521965403,0.04063843439611032,0.04480230021869246,0.032953201052862265,0.008010194124548628,0.016679411781514726,0.017364662374666454
0.013605769230769232,7257.571018866023,5064.004604100562,2317.506475575409,1024.3636779492049,825.082636842328,621.9656585072197,771.0363336797452,1747.199111141833,3813.7709180260767,5468.908869598353,6964.512052042646,5084.943091738742,1376.7069560220884,2301.11736851304,2252.4301959171594,0.03955455257647734,0.027599376683979868,0.012630662723958724,0.005582893622611276,0.004496790242090898,0.0033585151901831234,0.004163473020458522,0.009434596066168793,0.020593753666096552,0.02953123417835789,0.03797198704959872,0.027711599130992828,0.007550495621230105,0.012448986950737265,0.012130233305483597
0.013653846153846155,5289.615205140635,3690.8541002383326,1689.093700819325,746.5982313350629,601.354041179008,335.57823024382634,416.0085123203525,942.6918955747457,2057.6996136704224,2950.7204050933656,5131.235293700777,3699.7790047908984,1181.4903732718103,1340.2729314845408,1096.9625594589552,0.02854923453614018,0.019920363818520383,0.009116415910810244,0.00402955738442707,0.0032456420543011412,0.0017665655503052945,0.0021899701478397975,0.004962559776491875,0.010832232018583268,0.015533311003021239,0.0277153885364242,0.01996646846790934,0.0064442683432229305,0.0071118614102175706,0.005716784364992638
0.013701923076923079,2842.641005431171,1983.4662453716833,907.7195277452809,401.22214275868026,323.1678657033297,16.342066693142556,20.258879273292862,45.90742914811339,100.20633429237014,143.69486845978105,2834.8964210837953,1983.6003588063315,883.0001428487524,405.19831306584865,257.6548737505943,0.014958547292520968,0.010437397327986205,0.004776602271683284,0.0021113114128007804,0.0017005741468269163,1.6921659775793447E-6,2.0977387312192865E-6,4.753559704616019E-6,1.0376028492066359E-5,1.4879119766569757E-5,0.014957745055228568,0.010437408170423015,0.004774042662614547,0.0021113568810009484,0.0016935232383946913
0.013750000000000002,138.24216261542472,96.45912470515634,44.14384733211227,19.512072258922768,15.716168365009628,304.49377220734095,377.473834028949,855.3707762994043,1867.0958392647894,2677.396523079665,293.09739938574853,224.1489438498205,504.7281114467529,1005.415659269871,1455.5336341357804,1.3239929509890513E-5,9.238223618031746E-6,4.22780876625411E-6,1.8687385701384536E-6,1.5051917402098593E-6,0.0017633468593460369,0.002185980011660178,0.004953517968626527,0.01081249563956187,0.015505009235399738,9.61172215526452E-4,0.001177014235376194,0.0026715067149448235,0.0058221006003201905,0.008350176616796712
0.013798076923076925,2578.675650870868,1799.283167129443,823.4294233934513,363.9649776898682,293.1587579440713,595.5236391513102,738.256778441585,1672.919330444097,3651.633663253043,5236.405688421586,2301.369892168779,1846.3743614710604,77.37330408130552,2002.1041009227818,2565.2142938884053,0.01493326641857333,0.010419757478271507,0.004768529517186026,0.0021077431653869815,0.0016977000709020515,0.0033557772081168648,0.004160078807891941,0.009426904644999389,0.020576964899328455,0.02950715925685348,0.013369795054807796,0.010678703089958002,3.074961518847238E-4,0.011292705291510323,0.014415955069536699
0.013846153846153848,5062.073066303262,3532.085493537282,1616.4343525537672,714.4819900165769,575.4857351828787,828.2595030379747,1026.7740056429234,2326.7108846105607,5078.724141854335,7282.83898079705,4674.186788959961,3580.3045554008545,363.5900365097514,2831.19928044116,3425.6328448489157,0.028527442039396392,0.01990515800054656,0.009109457074005078,0.004026481501041493,0.003243164557266679,0.004619720702682573,0.005726960105433821,0.012977520213612898,0.028327217466604233,0.04062094294177898,0.026363661194923577,0.020171677665619076,0.002121561609051522,0.01580212995016591,0.019078910975743713
0.013894230769230772,7087.057917510272,4945.028278814836,2263.0577880551377,1000.2967515368889,805.6977215701203,979.9195559439862,1214.7834392167708,2752.747766243361,6008.673715899066,8616.377251209135,6627.208924793941,4994.28847289988,780.8089958133396,3393.0487139328798,3948.5989463046617,0.03953822194767577,0.02758798191027069,0.012625447985046829,0.005580588649922978,0.004494933681784731,0.005431453747382873,0.006733246645778483,0.015257805684017783,0.033304604620918964,0.04775846570881122,0.036989210282993526,0.027859488008061102,0.004409706490074904,0.018817772447500387,0.021861909147770482
0.013942307692307695,8470.251085700123,5910.157872981499,2704.7426321880816,1195.5263727693773,962.9471185799093,1035.6582552131886,1283.8814058661944,2909.326516994818,6350.45244174015,9106.48448244257,7983.632624840247,5957.003179342183,1138.1822042635115,3630.125865166632,4081.1193643132456,0.04696848899678846,0.032772485988645225,0.014998100206680007,0.006629327361922892,0.00533964940187735,0.005711518256125856,0.007080436091146528,0.01604455082668795,0.03502190502811338,0.0502210570994686,0.04428471285012023,0.03302963051372439,0.00635872670817317,0.020031832907995588,0.02248289751334855
0.013990384615384618,9086.392994658834,6340.073812575491,2901.4906709152697,1282.4911975515172,1032.9936933349031,990.019508606761,1227.3041151816428,2781.1201177930225,6070.604636379774,8705.185563926223,8620.738055644868,6380.6935027401805,1403.9644572196935,3519.5024618003144,3809.344446427168,0.05014537107954595,0.03498917053116595,0.016012550465560164,0.0070777256767647415,0.005700815725839549,0.005432499563471596,0.006734543119613871,0.015260743545482788,0.033311017359195255,0.04776766151054964,0.04759007677221431,0.03521099477641779,0.00779522703750502,0.01932744076169938,0.020876484398406857
0.01403846153846154,8879.686900895638,6195.843655159035,2835.4847428173102,1253.315842062569,1009.4941494172299,847.4707546263836,1050.5897465725566,2380.6783042583997,5196.523752821018,7451.7624298185565,8480.6675822256,6226.9901633724185,1553.5810432289127,3073.780382308778,3159.9548199306455,0.04878117526012513,0.03403729642721548,0.015576931904302923,0.006885177420138414,0.005545726057280902,0.004621709963094625,0.005729426145212586,0.012983108358193393,0.028339415219654208,0.0406384343961106,0.04660499529512848,0.034206136717295874,0.008586027418398643,0.016783796775876228,0.017200655434349236
0.014086538461538463,7868.851750036469,5490.528633834277,2512.7022303533295,1110.6423759341794,894.5765647989335,621.9656585072277,771.036333679763,1747.1991111418633,3813.770918026127,5468.908869598434,7575.646702165678,5510.153237565712,1571.9027107077122,2341.316269544624,2198.301457786661,0.042999440747757654,0.030003063746032524,0.013730693384881181,0.006069119428474323,0.004888425047812857,0.0033585151901831685,0.0041634730204586235,0.00943459606616896,0.02059375366609684,0.029531234178358352,0.04141606990327054,0.030108036072522028,0.008650526281650065,0.012677392552887282,0.011825830553994263
0.014134615384615386,6145.427021548545,4288.000854609395,1962.37375846445,867.3910610034261,698.6476767889277,335.5782302438254,416.00851232035285,942.691895574739,2057.6996136703874,2950.720405093335,5986.944864765013,4295.982485134609,1454.7704308695847,1411.776971031454,1028.3754770600535,0.03332375140003884,0.023251805607830828,0.010641027068050852,0.004703452499255386,0.0037884367377390726,0.0017665655503052858,0.002189970147839794,0.004962559776491828,0.010832232018583052,0.015533311003021045,0.03248936610059411,0.023292926511988346,0.007968879500218526,0.007517797845269791,0.005338907498011089
0.01418269230769231,3865.483072119216,2697.1591491698605,1234.3361198362884,545.5903147917334,439.45046593727085,16.342066693139017,20.258879273288745,45.90742914810335,100.20633429234854,143.69486845974978,3857.737673759943,2697.2853265690073,1209.6167349395441,548.6177456795275,373.1211815726626,0.020630320876163073,0.01439490424956053,0.006587727781019588,0.0029118490628674385,0.002345374162121194,1.6921659775598134E-6,2.0977387311954357E-6,4.753559704559684E-6,1.0376028491950393E-5,1.487911976639658E-5,0.02062951863715542,0.014394915075195223,0.006585168171950852,0.002911892498862573,0.002338322080189011
0.014230769230769233,1235.487674627242,862.0673854045748,394.51914132141593,174.38185518986737,140.45738246553384,304.4937722073308,377.47383402893587,855.3707762993741,1867.0958392647165,2677.396523079571,1382.034006558982,883.814439854973,855.1034052369638,1019.1990388726157,1566.7750985148555,0.006068644246442053,0.004234425309066098,0.0019378552827844443,8.565536216305561E-4,6.899185669553083E-4,0.0017633468593459768,0.002185980011660101,0.004953517968626349,0.010812495639561444,0.01550500923539919,0.006919294679026604,0.0043841414541231204,0.004605134187670341,0.005879005778589588,0.008962352903375019
0.014278846153846156,1506.391345557957,1051.0917068056056,481.0248069231837,212.61832301128948,171.25527814726607,595.5236391513137,738.2567784415963,1672.919330444107,3651.6336632530756,5236.405688421609,1233.4640423153849,1127.2951985971865,419.7779106629985,1979.1665924607491,2670.0306542776534,0.009042598289174001,0.006309515849086949,0.0028875060315237864,0.0012763098311593152,0.0010280148579935567,0.003355777208116886,0.00416007880789201,0.009426904644999451,0.020576964899328663,0.029507159256853644,0.007500737901033154,0.006715473493353869,0.002188519554294496,0.01116181010522811,0.01499112620281821
0.014326923076923079,4111.8541760913695,2869.065755607354,1313.0079822770265,580.3641543517327,467.4593575593691,828.2595030379739,1026.7740056429325,2326.7108846105716,5078.724141854352,7282.838980797058,3725.1887840815543,2927.028090142648,60.163691400922076,2799.4692024902897,3516.8711116506443,0.023334958794699743,0.0162820781864454,0.007451379803714478,0.003293592877506148,0.002652853038969808,0.004619720702682568,0.005726960105433873,0.012977520213612958,0.028327217466604316,0.04062094294177902,0.021177650658346606,0.01660042329722025,4.63484433942465E-4,0.01562658405587917,0.019577138767250833
0.014375000000000002,6344.954618351498,4427.222181721299,2026.0874302211391,895.5532136550689,721.331127665959,979.9195559439912,1214.7834392167833,2752.7477662433794,6008.6737158991145,8616.3772512092,5885.701249451893,4481.455478148353,543.8386393966463,3362.9721952433442,4018.9522043905986,0.035514145871659804,0.02478016374035917,0.011340469534249357,0.005012613860718699,0.004037453446176656,0.005431453747382901,0.006733246645778554,0.015257805684017887,0.033304604620919255,0.047758465708811586,0.032968308003925674,0.025078207856345975,0.003124728046553709,0.018653499502857312,0.022243185554342182
0.014423076923076926,8003.466966288487,5584.457039510228,2555.687911728559,1129.642525938844,909.8804009302715,1035.6582552131886,1283.8814058661944,2909.3265169948077,6350.45244174015,9106.484482442562,7517.120464003315,5633.629642111869,989.1274841795723,3608.5387255912547,4124.855380746754,0.04447723344510401,0.031034200610393057,0.014202585996990072,0.006277701219650153,0.0050564290662734514,0.005711518256125855,0.0070804360911465225,0.01604455082668788,0.035021905028113365,0.05022105709946854,0.041794888656895436,0.03130360601487527,0.005563212500423435,0.01991596073301624,0.022716183306802848
0.014471153846153849,8937.199215903369,6235.973145760585,2853.8497250006585,1261.433368763362,1016.0324819246368,990.0195086067596,1227.30411518166,2781.120117793012,6070.604636379775,8705.18556392621,8471.6095450793,6277.161892509021,1356.323511369928,3511.7502407279667,3823.1364715515156,0.04941253983756496,0.03447783405594971,0.015778540885167572,0.006974290835493367,0.005617503233006589,0.005432499563471589,0.006734543119613966,0.01526074354548273,0.03331101735919526,0.047767661510549564,0.04685756167040401,0.0347024169612524,0.0075612174574222635,0.019289147421500855,0.020944179543313995
0.014519230769230772,9061.594192845076,6322.770330978889,2893.5718529470378,1278.990991798296,1030.174422157555,847.4707546263871,1050.589746572555,2380.6783042584,5196.523752821014,7451.762429818543,8662.516908188538,6353.4024928159015,1611.668153314584,3084.4971236332153,3143.462027634666,0.04987313225511236,0.034799214600075165,0.015925618455265265,0.007039300759839745,0.005669866042187714,0.004621709963094645,0.005729426145212576,0.012983108358193402,0.028339415219654183,0.04063843439611055,0.047696610281095175,0.034965017507150344,0.00893471396910427,0.016848560192284444,0.01710177375473526
0.014567307692307694,8365.386903580385,5836.988392492878,2671.257128500051,1180.7254071292148,951.0255520297854,621.9656585072372,771.0363336797742,1747.199111141888,3813.7709180262127,5468.908869598514,8072.079479019617,5855.686413704656,1730.4576087947767,2375.7755983282486,2154.9822839276007,0.04581730024662761,0.03196923857765195,0.014630499617423354,0.0064668438066035035,0.00520877560856319,0.003358515190183221,0.004163473020458686,0.009434596066169098,0.020593753666097316,0.029531234178358796,0.04423336392203031,0.032069087331315735,0.009550332513867204,0.012874869271482398,0.011580733264295423
0.014615384615384617,6911.624673685884,4822.618900783318,2207.0379878303306,975.5353758078151,785.7534560537107,335.57823024382054,416.0085123203461,942.691895574728,2057.6996136703647,2950.7204050933055,6753.072963249132,4829.95376292436,1699.4346602059893,1481.232438284268,971.1392957551864,0.03761233292997238,0.026244183712873195,0.012010468089133306,0.005308760685392046,0.0042759874827242,0.001766565550305256,0.0021899701478397533,0.004962559776491759,0.010832232018582898,0.01553331100302085,0.03677758258603882,0.026281904434744794,0.00933832052114909,0.007913651779164062,0.0050253135963528916
0.01466346153846154,4831.957691306048,3371.5213990997545,1542.9533118172433,682.0025514727474,549.3248888215894,16.342066693135447,20.25887927328447,45.907429148093385,100.2063342923268,143.69486845971855,4824.211840962472,3371.6431648911093,1518.2339269203826,684.500140685416,482.5846252925634,0.026001257925994493,0.01814250105267531,0.008302789385037788,0.003669925396684538,0.0029559733408091493,1.692165977540706E-6,2.097738731171455E-6,4.753559704505332E-6,1.0376028491831544E-5,1.4879119766224945E-5,0.026000455686052443,0.018142511869156396,0.008300229775969064,0.003669967725551669,0.0029489206206985393
0.014711538461538463,2314.7169942669134,1615.1047624180153,739.1414578504757,326.70875799838404,263.1504116472145,304.49377220734726,377.4738340289599,855.3707762994218,1867.0958392648404,2677.396523079728,2460.3037076163596,1625.9180044369677,1199.7257216836701,1054.9923707415487,1678.0430322371417,0.012035554064863596,0.008397864938412075,0.0038432244631093266,0.001698748024096706,0.0013682713759027893,0.001763346859346071,0.0021859800116602384,0.004953517968626623,0.010812495639562153,0.015505009235400085,0.01287941419773399,0.008468820636954337,0.006510503367472718,0.006053753880441203,0.00957571693717407
0.014759615384615387,412.14046232904457,287.5729625442266,131.60576559448492,58.171214408459875,46.85451076178428,595.5236391513143,738.2567784415783,1672.9193304441117,3651.6336632530933,5236.405688421638,199.91212211241347,492.8538394846055,769.1969509766379,1967.520828986521,2778.4320803448327,0.003020068714561201,0.002107267271030801,9.643762058248369E-4,4.262650255940167E-4,3.43338873567724E-4,0.003355777208116887,0.0041600788078918986,0.009426904644999465,0.020576964899328733,0.02950715925685376,0.001666245402260936,0.0030900607113520237,0.004111649373627936,0.011091003422721457,0.015586978127825429
0.01480769230769231,3101.6751929028246,2164.2085783872294,990.4349989822109,437.78330245016866,352.61636987584995,828.2595030379675,1026.7740056429163,2326.7108846105457,5078.724141854309,7282.838980797003,2717.2436949534026,2238.8199335969916,262.40932896660786,2772.461801389959,3614.8816330197806,0.017802199305025277,0.012421569008338762,0.0056846446368397155,0.0025126762532914374,0.0020238569496599974,0.00461972070268253,0.005726960105433783,0.012977520213612809,0.02832721746660407,0.04062094294177868,0.015656510422096412,0.012827162668228472,0.0013032508980322056,0.015475579129997618,0.02011350154378843
0.014855769230769233,5510.327593263566,3844.8572159820233,1759.5721553029275,777.750493307942,626.4459016241689,979.9195559439813,1214.7834392167792,2752.7477662433616,6008.673715899082,8616.377251209162,5051.9531029981845,3906.251671497558,277.32336896645086,3332.756629915172,4098.709014297062,0.03097219357794265,0.021610994983043464,0.009890121501128935,0.004371543874001715,0.003521098047769832,0.005431453747382846,0.006733246645778531,0.015257805684017791,0.03330460462091907,0.04775846570881139,0.028431016854468704,0.021947112728229287,0.0016743800350627759,0.018487304546321116,0.02267691637989485
