% Model,20260626_TI_field_CompactY_X50_Y10.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:22"
% Table,Table 2 - Point Evaluation 1
% Time (s),"withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)"
0.02586538461538462,44.99358100911501,0.42363824105650516,5186.507247737468,10.172473903246093,205.53711001023947,55.9902688118244,6373.374755720283,0.5203320077272695,268.2918528657923,11.991955655511687,75.13965820857588,3431.6710544750763,5186.415027009555,142.00622742130747,203.90178269559036,2.523312770314619E-4,2.375831751277907E-6,0.02908677121941913,5.704887837345743E-5,0.0011526853449547194,3.122927090241765E-4,0.03554829277172269,2.9022166839609957E-6,0.0014964312784810153,6.688662865227472E-5,4.204747524174229E-4,0.019140568942232195,0.02908625684659982,7.919929043630529E-4,0.0011435611969183668
0.02591346153846154,58.53558275537879,0.5511433133690778,6747.523033336925,13.234147508058182,267.39890985491036,66.24247491278167,7540.383826062309,0.6156084030250416,317.417949760099,14.187765812220167,94.2015026616528,4060.0165777121656,6747.413925631544,167.7632920852247,265.45389338072664,3.2568669207292663E-4,3.066511583892844E-6,0.037542608324189805,7.363360064795075E-5,0.0014877833672297394,3.6716579072079464E-4,0.04179449806909699,3.4121663837086128E-6,0.0017593698403643517,7.863930597194719E-5,5.2337411329011E-4,0.02250367204290229,0.03754200356678743,9.298145116400182E-4,0.0014770004514823606
0.025961538461538466,66.7767035704811,0.6287378023637554,7697.49482661016,15.097359649544368,305.0455278300028,70.01040603081458,7969.287590566054,0.6506247586388078,335.47296615098946,14.99477859925169,104.47123883653938,4290.937998043479,7697.379512196705,177.08582077534533,302.9818896686273,3.695484847008725E-4,3.4794934417875807E-6,0.042598651881103886,8.355019165605422E-5,0.0016881503061224445,3.860981266271751E-4,0.043949566696077455,3.5881094638579276E-6,0.0018500890240223586,8.26942201108239E-5,5.774288362032381E-4,0.023663951184043495,0.042598015937234,9.765482847692389E-4,0.0016767676882543238
0.026009615384615388,68.97064183540944,0.6493948855898091,7950.394828275707,15.59338106515025,315.06775145392396,66.92523081536976,7618.1019604135945,0.621953429707709,320.68955123742506,14.333997982222622,105.00398855460449,4101.830921869327,7950.2845949603,169.05937022499265,313.0878971163582,3.799446069881487E-4,3.57737840361609E-6,0.04379703534785719,8.59006221016963E-5,0.0017356412788860378,3.672364877954577E-4,0.04180254552020888,3.4128233898558842E-6,0.0017597086036808584,7.865444782074195E-5,5.776691108341424E-4,0.02250782911577884,0.04379643046829056,9.276103928151927E-4,0.0017247753878340882
0.026057692307692313,64.91871830302465,0.6112438933892194,7483.320852462771,14.67729291509211,296.5579855239786,57.28894771221512,6521.203431938461,0.5324009656725724,274.51480867325614,12.270105771857322,95.76368361414883,3511.206415423727,7483.226490692269,144.4725858689002,294.85631638573193,3.5593360411707837E-4,3.3513021768706676E-6,0.041029235194519606,8.047204107705552E-5,0.001625955585329727,3.12427182851259E-4,0.03556359993336171,2.9034663839165946E-6,0.001497075644600308,6.691543016020478E-5,5.241476214441534E-4,0.01914847487532191,0.04102872058932161,7.878091261276247E-4,0.0016166734671073464
0.026105769230769234,54.98786814636659,0.5177397134994215,6338.570308973767,12.432054554642715,251.19244236504016,42.04482325141975,4785.964075649242,0.3907333856616054,201.46864397901228,9.005130117688712,77.62514164689598,2576.8790176170114,6338.50105562538,105.74401274137077,249.93680488468854,2.99689870896186E-4,2.8217378328518175E-6,0.03454589860633226,6.775605147189911E-5,0.0013690261717747795,2.2703532844139908E-4,0.025843441398866455,2.1098978586788664E-6,0.0010878984906869328,4.862626396836983E-5,4.2192749852769016E-4,0.013914726037045506,0.03454552464915988,5.708983699052218E-4,0.0013622437445465756
0.026153846153846156,40.07741194528906,0.3773499224068712,4619.809823154808,9.060990878687921,183.07934694632075,22.685058547266667,2582.2412098630193,0.21081809946258698,108.7013246975213,4.858669585170017,52.291131927171385,1390.3074432629878,4619.7724574463755,56.71426065880734,182.39573315777244,2.1630674233460447E-4,2.036641800809701E-6,0.02493414530898836,4.890419126784293E-5,9.88120120649669E-4,1.1941967423554895E-4,0.013593546758406258,1.1097978305113554E-6,5.722302526706401E-4,2.5577220260208868E-5,2.8060269959587594E-4,0.007318899759260143,0.02493394860663565,2.9841080682377726E-4,9.845191438998956E-4
0.02620192307692308,21.537614773284364,0.20278797629505357,2482.6873659601433,4.869379571610875,98.38690314777176,1.1047222564085022,125.75058292276478,0.010266468832089372,5.293562387964949,0.2366086213129089,22.132384123245714,67.64216330452632,2482.6855462611106,4.919968228222737,98.35284080489063,1.1333525005047326E-4,1.0671110168215072E-6,0.013064399023761398,2.5623652254368346E-5,5.177316238275366E-4,1.1439026971736101E-7,1.3021049422664928E-5,1.063058277147467E-9,5.481305602878593E-7,2.4500026003952808E-8,1.1339683618668086E-4,6.718289431646804E-6,0.013064398835337117,2.5544109228003315E-5,5.177280890115846E-4
0.026250000000000002,1.0474085324672295,0.009861902484969497,120.73704344395495,0.23680568924714956,4.784711906353195,20.583751945957598,2343.049387229585,0.19129011529837922,98.6323706905342,4.408613242947122,10.03631225679364,1261.6453798854602,120.77098827687732,53.17531010539528,5.883517262429454,1.003139337060496E-7,9.445084714949775E-10,1.1563403770462333E-5,2.2679698967597256E-8,4.5824838937996294E-7,1.1920209101270746E-4,0.013568779250600193,1.1077757735079317E-6,5.711876463883043E-4,2.5530618441445747E-5,6.408544145642829E-5,0.007306266076155125,1.177323528170494E-5,3.0756881297331517E-4,1.3877071501897228E-5
0.026298076923076927,19.537649209875116,0.18395724812330486,2252.147016487372,4.417212905946931,89.25077455332578,40.25734509242231,4582.495358375097,0.374121890146849,192.90348011371694,8.622289326373199,41.21324155661697,2467.4340460023836,2252.080712402925,102.74487831678366,88.12031031970058,1.1314370643906227E-4,1.0653075329288277E-6,0.013042319378027549,2.558034669066982E-5,5.168566252288148E-4,2.2685024109701408E-4,0.025822372898331388,2.1081777942544497E-6,0.001087011596810114,4.858662209357033E-5,2.3528560733136243E-4,0.013903987168757405,0.013041945753124548,5.788061345512535E-4,5.10468990773322E-4
0.02634615384615385,38.35341129884931,0.36111754914259575,4421.080545614657,8.671216355483484,175.2038655425647,55.99026881182275,6373.374755720096,0.5203320077272449,268.29185286578445,11.991955655511367,68.49965276633255,3431.692616269906,4420.988326055037,142.32601686231484,173.58512675280352,2.1614162883667565E-4,2.0350871703433216E-6,0.02491511231951255,4.886686121517575E-5,9.87365858587605E-4,3.122927090241675E-4,0.03554829277172166,2.902216683960859E-6,0.001496431278480972,6.688662865227299E-5,3.8428599141920395E-4,0.019140686456097178,0.02491459795296083,7.937317893504455E-4,9.783306916721784E-4
0.026394230769230774,53.69595492771843,0.50557567073442,6189.6486823393925,12.139969479233876,245.29079809956895,66.24247491278207,7540.383826062357,0.6156084030250705,317.41794976010056,14.187765812220281,89.3619773000413,4060.032292197832,6189.539575288382,167.98677826813082,243.35505339273897,2.9956613990398464E-4,2.82057284045239E-6,0.034531635867658915,6.772807747514259E-5,0.0013684609509146464,3.671657907207972E-4,0.041794498069097304,3.4121663837087826E-6,0.0017593698403643619,7.863930597194791E-5,4.97254110689438E-4,0.022503756857346614,0.03453103111375208,9.310185295688564E-4,0.0013577275595933558
0.026442307692307696,64.17588593433952,0.6042497357557935,7397.692961158263,14.50934800571923,293.1646210738155,70.0104060308146,7969.287590566061,0.6506247586387909,335.47296615098975,14.994778599251694,101.87046985176165,4290.946442721353,7397.5776470328965,177.20148295312254,291.10505914037293,3.558624604948208E-4,3.350632322230895E-6,0.04102103431554431,8.045595641287517E-5,0.00162563059109304,3.8609812662717514E-4,0.04394956669607749,3.588109463857825E-6,0.00185008902402236,8.26942201108239E-5,5.63743066561761E-4,0.023663995621559894,0.04102039837317689,9.771558123721276E-4,0.0016142692307615405
0.02649038461538462,68.84415992865449,0.6482039918823017,7935.8149857430335,15.56478512175477,314.4899640229179,66.92523081536939,7618.101960413553,0.6219534297077162,320.6895512374235,14.333997982222588,104.87750873726347,4101.831332532237,7935.704752439186,169.0647626703299,312.5102729732941,3.799324933789753E-4,3.57726434761163E-6,0.04379563898596789,8.589788336940555E-5,0.0017355859421876556,3.672364877954555E-4,0.041802545520208644,3.412823389855927E-6,0.0017597086036808495,7.865444782074176E-5,5.776569974238162E-4,0.02250782915510926,0.043795034106402383,9.276109080931309E-4,0.0017247200666235124
0.026538461538461542,67.27802610793631,0.6334580178524487,7755.28335812191,15.210702271202795,307.33564084658775,57.288947712214416,6521.20343193838,0.5324009656724734,274.5148086732529,12.270105771857104,98.12295794882088,3511.198755568889,7755.188996179715,144.37773299879294,305.6315485503713,3.6959649809223416E-4,3.4799455131323275E-6,0.042604186488413076,8.356104687050233E-5,0.0016883696381578602,3.1242718285125475E-4,0.03556359993336124,2.903466383916033E-6,0.001497075644600289,6.691543016020351E-5,5.378103232599483E-4,0.0191484305167679,0.04260367188223329,7.872617988307238E-4,0.0016790736647704853
0.026586538461538464,59.619310836853025,0.5613471835194896,6872.446709627944,13.47916458337788,272.3495346531106,42.04482325141874,4785.964075649129,0.390733385661631,201.46864397900745,9.005130117688532,82.25653225726884,2576.863982162153,6872.377456037684,105.57692473931782,271.0904895835796,3.2579048445531127E-4,3.0674888437890655E-6,0.037554572696251294,7.365706677972983E-5,0.0014882575056699371,2.2703532844139346E-4,0.025843441398865824,2.1098978586790197E-6,0.0010878984906869057,4.862626396836885E-5,4.4802782302008073E-4,0.013914641304840665,0.03755419873774439,5.699642873063864E-4,0.0014814562790593073
0.02663461538461539,46.561574097669194,0.4384017210712866,5367.253197177698,10.526977110504854,212.69992658784804,22.685058547265488,2582.241209862886,0.21081809946258923,108.70132469751574,4.858669585169808,58.775249982092525,1390.286397682066,5367.2158312960755,56.55136037823524,212.0138795415552,2.5248144914659447E-4,2.377245700762941E-6,0.02910408188343347,5.708283037034059E-5,0.0011533713526442498,1.194196742355428E-4,0.013593546758405559,1.1097978305113702E-6,5.722302526706112E-4,2.557722026020778E-5,3.1677717067864577E-4,0.00731878234982401,0.029103885180165864,2.9754093348212146E-4,0.0011497575242466326
0.02668269230769231,29.28730190020438,0.27575535852056143,3376.010536732586,6.621484833935884,133.78858178339863,1.1047222564092576,125.75058292285064,0.010266468832096398,5.293562387968567,0.2366086213130702,29.882070669331636,67.61721893741347,3376.008717032104,6.449345714894658,133.7544991678746,1.5630813135782948E-4,1.471723306883265E-6,0.018017975853123314,3.533927176813455E-5,7.140378887353666E-4,1.1439026972161645E-7,1.3021049423149705E-5,1.0630582771894076E-9,5.481305603082826E-7,2.4500026004863398E-8,1.5636971749275147E-4,6.6487107803301185E-6,0.018017975664699044,3.525929437880407E-5,7.140343538765229E-4
0.026730769230769235,9.360822398049988,0.08813706859091822,1079.0422127647269,2.116362365951601,42.76157487053532,20.583751945958763,2343.0493872297184,0.19129011529839152,98.63237069054,4.408613242947342,1.7311529438378224,1261.6723855607145,1079.0761228163783,53.72995311060694,43.45789130355214,4.5979820077952616E-5,4.3292420085363375E-7,0.005300193155013293,1.0395449958165645E-5,2.1004239106242942E-4,1.1920209101271397E-4,0.013568779250600939,1.1077757735080047E-6,5.711876463883368E-4,2.5530618441446974E-5,1.8228616985527402E-5,0.007306415109768439,0.005300389535274153,3.1058057731169815E-4,2.1413604779746916E-4
0.026778846153846157,11.413356958004789,0.10746276152724397,1315.642303992301,2.5804142102006655,52.137846156055275,40.25734509242171,4582.495358375027,0.37412189014685665,192.90348011371404,8.622289326373021,33.08934146430322,2467.4604307292543,1315.5760056266854,103.19172385538262,51.08996869341679,6.85123440243593E-5,6.450797705401136E-7,0.007897565849888235,1.5489765784519798E-5,3.129741815380212E-4,2.2685024109701064E-4,0.02582237289833099,2.1081777942544946E-6,0.0010870115968100976,4.858662209356934E-5,1.9065632453451462E-4,0.013904132114174187,0.007897192253682132,5.812475051468493E-4,3.0700034024469216E-4
0.02682692307692308,31.153962487487135,0.2933309501963215,3591.1845337305936,7.043512947379497,142.31575419054005,55.990268811823505,6373.374755720177,0.5203320077272312,268.29185286578786,11.991955655511473,61.30042226822187,3431.715995276061,3591.092316000372,142.6897787998809,140.72307942177468,1.7680014898489857E-4,1.6646664358481237E-6,0.02038013497804165,3.9972255181790266E-5,8.076483546480397E-4,3.1229270902417166E-4,0.03554829277172212,2.9022166839607856E-6,0.0014964312784809908,6.688662865227359E-5,3.4494568721347757E-4,0.019140814210552623,0.020379620621214137,7.957132543819589E-4,7.987516930266385E-4
0.026875000000000003,48.07331916445026,0.45263559636312856,5541.515315678214,10.868763358571536,219.60579416115613,66.24247491278118,7540.383826062255,0.6156084030250225,317.41794976009646,14.187765812220066,83.73947545390854,4060.0505497106788,5541.406209552886,168.2549854527108,217.6831858256048,2.69077238851035E-4,2.533503793620874E-6,0.031017114401704706,6.083492642239682E-5,0.0012291832924294901,3.671657907207921E-4,0.041794498069096714,3.412166383708503E-6,0.0017593698403643384,7.863930597194668E-5,4.667659289110785E-4,0.022503855858983745,0.031016509652736318,9.324692459918386E-4,0.001218519973446993
0.026923076923076928,60.63923936976575,0.5709503473485811,6990.016074178894,13.709757395764386,277.0087139931374,70.01040603081461,7969.287590566059,0.6506247586388078,335.4729661509896,14.994778599251694,98.33389357346549,4290.957926169629,6989.9007604849385,177.36176965008232,274.9552601099668,3.369871602822824E-4,3.172911438449088E-6,0.03884523769833946,7.618849215416053E-5,0.0015394055214442077,3.860981266271753E-4,0.043949566696077504,3.5881094638579268E-6,0.00185008902402236,8.269422011082393E-5,5.448681384168025E-4,0.02366405690928905,0.03884460175824451,9.78009135885811E-4,0.0015280763321209555
0.02697115384615385,67.71377514659228,0.6375608243447689,7805.513090819131,15.309219562440264,309.3262047467309,66.92523081537017,7618.101960413643,0.621953429707708,320.68955123742734,14.33399798222272,103.74714285477906,4101.83500269231,7805.402857620475,169.1131627144542,307.3480002797797,3.7438010848286793E-4,3.524985722120562E-6,0.04315560358847274,8.464256007240007E-5,0.0017102218542529887,3.6723648779546006E-4,0.04180254552020916,3.41282338985588E-6,0.0017597086036808714,7.865444782074251E-5,5.721047045578692E-4,0.022507847182676028,0.043154998709417115,9.278479114242225E-4,0.0016993631838427
0.027019230769230775,68.65626879527336,0.6464348979922082,7914.156369042412,15.522305336680901,313.63165046606144,57.288947712214835,6521.203431938435,0.5324009656724745,274.51480867325495,12.270105771857144,99.50118181820447,3511.194280949861,7914.062007005374,144.3232059378101,311.92622010039014,3.778698428663734E-4,3.5578434076579736E-6,0.0435578728070327,8.543154443748747E-5,0.0017261634597843297,3.1242718285125713E-4,0.03556359993336154,2.9034663839160474E-6,0.001497075644600301,6.691543016020377E-5,5.460835563492143E-4,0.01914840365653247,0.043557358200292905,7.869360828133147E-4,0.0017168595862567405
0.027067307692307696,63.3813697243421,0.59676894756012,7306.107361853509,14.329718040052194,289.5351574481971,42.04482325141935,4785.964075649197,0.3907333856616157,201.46864397901044,9.005130117688656,86.01855296868594,2576.851769542167,7306.038108092804,105.44866009929176,288.2737125682752,3.4714033913479795E-4,3.2685089600008056E-6,0.04001561655072608,7.848399619264281E-5,0.0015857866938683866,2.2703532844139688E-4,0.025843441398866206,2.1098978586789354E-6,0.0010878984906869224,4.862626396836955E-5,4.6937746515125355E-4,0.01391457199819294,0.040015242591276805,5.692445698045597E-4,0.0015789722005456008
0.027115384615384618,52.36676365217165,0.49306063544776174,6036.429933584105,11.839456311362648,239.2188623412024,22.685058547264322,2582.241209862752,0.2108180994625685,108.70132469751016,4.8586695851694985,64.580407569507,1390.2675578400917,6036.39256758383,56.43743515702811,238.53114952193175,2.8497440789131736E-4,2.683184005307831E-6,0.03284961540733325,6.442907326669926E-5,0.0013018038331511768,1.1941967423553552E-4,0.013593546758404724,1.1097978305112425E-6,5.722302526705763E-4,2.557722026020588E-5,3.492699593140967E-4,0.0073186769018592605,0.03284941870344194,2.969495167558929E-4,0.0012981812503292925
0.027163461538461543,36.60991421615555,0.34470160667180094,4220.103871765406,8.277033937095958,167.23932163095856,1.1047222564060324,125.75058292248362,0.010266468832067686,5.2935623879531155,0.23660862131237922,37.204682658794844,67.59371313882644,4220.102052064118,7.979056605972317,167.2052277478912,1.9700168813471057E-4,1.854874557098123E-6,0.02270881002159633,4.453956512240699E-5,8.9993187335205E-4,1.1439026970373775E-7,1.3021049421115098E-5,1.0630582770296557E-9,5.481305602226137E-7,2.4500026001038293E-8,1.970632742689212E-4,6.605033002074015E-6,0.022708809833172063,4.4459351409672875E-5,8.9992833846984E-4
0.027211538461538464,17.537734394332887,0.1651269977694071,2021.6125168319393,3.9650577137274756,80.11487778242432,20.583751945959946,2343.0493872298534,0.19129011529840842,98.6323706905456,4.408613242947612,6.45839351272834,1261.69895199036,2021.646424839909,54.333423778537664,80.78335293347946,9.118883690792509E-5,8.585908835268614E-7,0.010511534155060497,2.061663114845906E-5,4.1656364269951573E-4,1.1920209101272035E-4,0.013568779250601666,1.1077757735080981E-6,5.71187646388367E-4,2.553061844144844E-5,2.703344461239172E-5,0.007306561987393235,0.01051173052048447,3.1385554379291796E-4,4.2045596889730085E-4
0.02725961538461539,3.122632261047021,0.029401225883054893,359.9525641367793,0.7059872646833677,14.264630557633371,40.25734509242271,4582.495358375141,0.37412189014688113,192.9034801137188,8.622289326373323,24.79928184953812,2467.48735812179,359.8863022913648,103.67929052952925,13.767455824832327,2.2881917357428353E-5,2.1544529250380576E-7,0.0026376480278891977,5.17330921331903E-6,1.0452786952397028E-4,2.2685024109701568E-4,0.02582237289833157,2.108177794254627E-6,0.001087011596810122,4.858662209357091E-5,1.4502934727487468E-4,0.013904280315734142,0.0026372745767728085,5.839132708438964E-4,1.0072231785475923E-4
0.02730769230769231,23.500218750441608,0.22126692547239585,2708.92096470122,5.313099259892502,107.35235867524047,55.990268811823036,6373.374755720125,0.5203320077272798,268.29185286578564,11.991955655511388,53.646974877667866,3431.7408508226627,2708.8287501451114,143.0957861676901,105.80515628816316,1.3488052484164785E-4,1.2699711162158273E-6,0.015547969376522466,3.049476365817254E-5,6.161535190319544E-4,3.1229270902416895E-4,0.03554829277172182,2.902216683961057E-6,0.0014964312784809784,6.68866286522731E-5,3.030276516805181E-4,0.01914095034402266,0.015547455036299123,7.979282701341397E-4,6.074945918227135E-4
0.027355769230769236,41.749666156078625,0.3930950757503138,4812.574177308836,9.439066193817963,190.71844323469765,66.24247491278155,7540.3838260623,0.6156084030250264,317.41794976009834,14.187765812220151,77.41599630050638,4060.0710842548183,4812.465072522535,168.56757636254383,188.81487815815896,2.3466458574647152E-4,2.2094905565249523E-6,0.02705029356331552,5.3054665154090495E-5,0.0010719813736610236,3.6716579072079415E-4,0.041794498069096964,3.4121663837085243E-6,0.0017593698403643486,7.863930597194715E-5,4.323542095134391E-4,0.02250396760545758,0.027049688821462928,9.341650612088483E-4,0.0010614192313962822
0.027403846153846157,56.21833614750449,0.5293252172087323,6480.409012692478,12.710247651293901,256.81339609313494,70.01040603081455,7969.287590566058,0.6506247586388182,335.47296615098963,14.994778599251724,93.91308565549636,4290.972281108681,6480.293699614127,177.56699241238968,254.76866665239757,3.13197828443823E-4,2.9489223611198733E-6,0.03610299004363473,7.081002811829321E-5,0.0014307324528533508,3.86098126627175E-4,0.04394956669607748,3.588109463857978E-6,0.0018500890240223601,8.26942201108241E-5,5.21079313905303E-4,0.023664134154457454,0.03610235410679396,9.791100498653747E-4,0.0014194493762236327
0.027451923076923082,65.59597104475057,0.617620584326428,7561.389238546367,14.830411108545329,299.6517728633864,66.92523081536984,7618.101960413604,0.6219534297077172,320.6895512374256,14.333997982222625,101.62937529346381,4101.841878894192,7561.2790055545365,169.2048431908871,297.6764923567493,3.6336841857449633E-4,3.421304867224935E-6,0.04188626231270174,8.215295765109367E-5,0.0016599188805990939,3.6723648779545817E-4,0.041802545520208935,3.4128233898559338E-6,0.0017597086036808616,7.865444782074199E-5,5.610932025550948E-4,0.022507882935912205,0.04188565743470336,9.283227876164884E-4,0.001649075155284848
0.027500000000000004,69.03334848312218,0.649985301674552,7957.623158974177,15.607558237162616,315.3542043847696,57.288947712215254,6521.203431938479,0.5324009656725501,274.5148086732569,12.270105771857338,99.87825644804607,3511.1930567258632,7957.528796911849,144.3084012666433,313.6484172888118,3.806329944427386E-4,3.5838599337338998E-6,0.04387638725633836,8.605625771148969E-5,0.0017387859311855521,3.1242718285125947E-4,0.03556359993336179,2.903466383916464E-6,0.0014970756446003116,6.691543016020485E-5,5.488466713748564E-4,0.01914839468574876,0.043875872649416954,7.868282599131435E-4,0.001729479496057607
0.02754807692307693,66.2191855188354,0.6234884765386703,7633.2285168222725,14.971311939987718,302.49870567129506,42.04482325141837,4785.964075649087,0.39073338566159127,201.46864397900578,9.005130117688456,88.85634210492748,2576.842557539035,7633.159262945807,105.35634702457658,301.2356317189736,3.634281059777335E-4,3.4218668555344786E-6,0.0418931426085703,8.216645221049911E-5,0.0016601915411895896,2.2703532844139138E-4,0.025843441398865585,2.1098978586787935E-6,0.0010878984906868964,4.86262639683684E-5,4.8566508240774743E-4,0.013914519125992706,0.04189276864847652,5.687224357160818E-4,0.001653367979144405
0.02759615384615385,57.40832787294336,0.540529615483624,6617.581928702453,12.979289579067002,262.2494484076574,22.685058547265037,2582.2412098628342,0.21081809946257532,108.70132469751354,4.858669585169652,69.62194835338342,1390.2511977621577,6617.5445626186,56.363111016854525,261.5605629771239,3.1331179806250495E-4,2.949995445051551E-6,0.03611612756770238,7.083579519319171E-5,0.0014312530823638258,1.1941967423553989E-4,0.013593546758405227,1.1097978305112838E-6,5.722302526705971E-4,2.5577220260206825E-5,3.7760722503039885E-4,0.0073185849489784335,0.03611593086337275,2.9658135621303934E-4,0.0014276243507767936
0.02764423076923077,43.39867154449125,0.4086213291973626,5002.658589501958,9.811885247196747,198.25133557899906,1.104722256408777,125.75058292279606,0.01026646883209226,5.293562387966262,0.2366086213129675,43.99343978153733,67.57197656861366,5002.656769800167,9.43526957562352,198.21723464704652,2.348225166894386E-4,2.2109775594568295E-6,0.02706849860416988,5.3090371322833174E-5,0.0010727028247852508,1.1439026971896807E-7,1.3021049422848089E-5,1.0630582771725941E-9,5.481305602955566E-7,2.4500026004308343E-8,2.348841028232231E-4,6.584199580249846E-6,0.027068498415745632,5.301001151829913E-5,0.0010726992898885855
0.027692307692307697,25.458906731607893,0.23970900348683027,2934.7031581288106,5.755933591504841,116.29992537325222,20.58375194595923,2343.0493872297725,0.1912901152984018,98.6323706905421,4.408613242947455,14.378097664381619,1261.7246914793088,2934.737065408843,54.971014592196006,116.95838280346011,1.3506811515640225E-4,1.271737377740136E-6,0.015569593317213389,3.05371754319978E-5,6.170104584064118E-4,1.1920209101271653E-4,0.013568779250601236,1.1077757735080628E-6,5.711876463883484E-4,2.55306184414476E-5,7.089950641609648E-5,0.007306704565778288,0.01556978967773506,3.1731683937774054E-4,6.20835420336825E-4
0.027740384615384618,5.213627445832277,0.04908904584029781,600.9860946464396,1.1787345648978973,23.8165954754695,40.257345092422085,4582.495358375068,0.3741218901468473,192.90348011371586,8.622289326373174,16.46436620452646,2467.5144356007295,601.0524368658379,104.20123616048524,25.456712010298066,2.3082179190163565E-5,2.1733086303771277E-7,0.002660732641822454,5.218585855489635E-6,1.0544269420400018E-4,2.268502410970127E-4,0.02582237289833121,2.1081777942544475E-6,0.0010870115968101076,4.858662209357016E-5,9.907193767334157E-5,0.013904429612833299,0.0026611065266606716,5.867696867543201E-4,1.1524314154935777E-4
0.027788461538461543,15.50378890613242,0.14597633072535207,1787.1552280479364,3.505208621139058,70.82352403400458,55.99026881182258,6373.374755720075,0.5203320077272846,268.2918528657835,11.991955655511273,45.65096078940663,3431.766820667154,1787.0630201557774,143.5410292062019,69.37277522848328,9.09940389217249E-5,8.567567579831547E-7,0.010489079370516727,2.057258981219315E-5,4.156737776515322E-4,3.1229270902416624E-4,0.035548292771721515,2.902216683961076E-6,0.0014964312784809654,6.688662865227239E-5,2.5914337959052886E-4,0.019141092872535525,0.010488565064069599,8.003609038794749E-4,4.075030655889911E-4
0.027836538461538465,34.81720900308901,0.3278223437600331,4013.4548704608565,7.871726189032098,159.04998794533722,66.24247491278132,7540.383826062274,0.6156084030250656,317.4179497600971,14.187765812220116,70.4837655851243,4060.0935966280917,4013.3457677013807,168.92350140281766,157.17534031002742,1.9682999456308787E-4,1.8532579717754347E-6,0.022689018532815883,4.450074739913361E-5,8.991475525727088E-4,3.671657907207932E-4,0.04179449806909686,3.4121663837087563E-6,0.0017593698403643432,7.863930597194703E-5,3.945208328699285E-4,0.022504090468561895,0.0226884138016582,9.361005921001435E-4,8.887379439731094E-4
0.02788461538461539,50.97764299154559,0.47998133346548444,5876.302995190894,11.525393875082766,232.87316058469466,70.0104060308146,7969.2875905660585,0.6506247586387909,335.4729661509895,14.994778599251742,88.67251778621637,4290.989298415873,5876.1876829806215,177.81724153737048,230.84075037044366,2.8484136700656997E-4,2.6819313553711944E-6,0.03283427949724101,6.43989944221662E-5,0.0013011960833710146,3.8609812662717525E-4,0.0439495666960775,3.588109463857827E-6,0.0018500890240223593,8.26942201108242E-5,4.927235211911832E-4,0.023664226231767935,0.03283364356498935,9.80459250183257E-4,0.001289978120160326
