% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 15:32"
% Dimension,2
% Nodes,713
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-23.585786437626712,21.414213562372904,0.05534776748115261-1.436929586892625E-7i,0.05449784982950576-1.414864165365201E-7i,9.045741594695469E-4-2.34844047454335E-9i,8.944627106216851E-4-2.322189298250131E-9i
-23.443055129133207,21.893320163430758,0.04378599226979244-1.1367646907408329E-7i,0.040906745221742834-1.0620141549995127E-7i,7.112257566237826E-4-1.8464725483240369E-9i,7.437011042825589E-4-1.9307845089073505E-9i
-23.086900107839092,21.362075415531613,0.0636809421595081-1.6532740898961904E-7i,0.0368489018739656-9.566650970199436E-8i,9.335802855842846E-4-2.4237456994964438E-9i,6.52155611233074E-4-1.6931156136679504E-9i
-23.26214619552826,20.989880878834974,0.07903730843591061-2.0519535317947203E-7i,0.0442088808470672-1.1477436540542387E-7i,0.0011236352428823093-2.9171632368386785E-9i,6.381404304427463E-4-1.6567296330573594E-9i
-24.490366602358048,22.458129802042883,0.012240614256067595-3.177888031757545E-8i,0.04206445146863095-1.0920703331397024E-7i,2.1562011653727028E-4-5.597893810051713E-10i,7.753443736935791E-4-2.0129362416856436E-9i
-25,22,1.5055500804184163E-4-3.9086842227423787E-10i,0.055226363915771466-1.4337777276039304E-7i,3.4481376666173347E-6-8.95199799366502E-12i,0.0010121658785715582-2.627768316518803E-9i
23.585786437627075,-18.585786437626734,0.0030898285935300474-8.021761900298479E-9i,-0.0032714279376763467+8.493227114597097E-9i,0.0018093133804277794-4.697309478981529E-9i,-0.0019129518239356658+4.9663738922269686E-9i
23.02919103185445,-18.44287748664525,0.0010563473056958705-2.7424714070095665E-9i,-0.0031312584574808935+8.129321427993252E-9i,6.530990935622039E-4-1.6955650668868312E-9i,-0.0018226553620031931+4.731947710919962E-9i
23.26214619552975,-19.010119121162404,0.001634131364554009-4.242504826223751E-9i,-0.001058695284777339+2.748567191472153E-9i,9.910654408019914E-4-2.5729877088874174E-9i,-6.377383348831617E-4+1.655685719212599E-9i
24.01011912116474,-18.262146195528423,0.003199988631165699-8.307757568374635E-9i,-0.00580323008115724+1.506624997295746E-8i,0.001849627366339146-4.801971982563929E-9i,-0.0033520304731604242+8.702486084360953E-9i
