% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 2 2026, 22:52"
% Dimension,2
% Nodes,10405
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,t,ec.Ex (V/m),ec.Ey (V/m)
0,0,0,2421.6309729215573,-5575.998389553919
0,0,4.8076923076923084E-5,2320.1137967590475,-5342.246997569047
0,0,9.615384615384617E-5,2002.5533442861051,-4611.038736948336
0,0,1.4423076923076924E-4,1498.5622974433354,-3450.5591688522545
0,0,1.9230769230769233E-4,855.1337129134918,-1969.0135530048865
0,0,2.4038461538461543E-4,132.25302013523833,-304.5231232726692
0,0,2.884615384615385E-4,-602.7022909652878,1387.770077844776
0,0,3.365384615384616E-4,-1281.25167965758,2950.184145425097
0,0,3.8461538461538467E-4,-1840.201393614756,4237.210426356411
0,0,4.3269230769230776E-4,-2227.5380468821386,5129.083952498098
0,0,4.8076923076923085E-4,-2407.275499305397,5542.943767004297
0,0,5.288461538461539E-4,-2362.802737406164,5440.541686958924
0,0,5.76923076923077E-4,-2098.4208627123735,4831.781341553375
0,0,6.250000000000001E-4,-1638.926797319844,3773.759620949684
0,0,6.730769230769232E-4,-1027.284028385504,2365.403379765048
0,0,7.211538461538463E-4,-320.5995169731759,738.2059489343665
0,0,7.692307692307693E-4,415.21594510738214,-956.0678183936689
0,0,8.173076923076924E-4,1111.6039233435877,-2559.5566606531793
0,0,8.653846153846155E-4,1703.7552336540248,-3923.0322643204127
0,0,9.134615384615386E-4,2136.649811057083,-4919.806543076003
0,0,9.615384615384617E-4,2370.1758687418187,-5457.518909711798
0,0,0.0010096153846153848,2382.851390353171,-5486.705308829958
0,0,0.0010576923076923079,2173.8022279037395,-5005.352944993414
0,0,0.001105769230769231,1762.8144689613837,-4059.020862354024
0,0,0.001153846153846154,1188.4589536325948,-2736.5214954745315
0,0,0.001201923076923077,504.4659739143535,-1161.5731255444116
0,0,0.0012500000000000002,-225.3085841689317,518.7909786943201
0,0,0.0012980769230769233,-932.8533399018343,2147.969190659409
0,0,0.0013461538461538463,-1552.3487707675376,3574.4068120267766
0,0,0.0013942307692307694,-2026.298575615103,4665.714025268448
0,0,0.0014423076923076926,-2310.8730773848947,5320.969504456152
0,0,0.0014903846153846156,-2379.967401094211,5480.064693623921
0,0,0.0015384615384615387,-2227.598209812306,5129.222482441517
0,0,0.0015865384615384617,-1868.418751144607,4302.18314181309
0,0,0.0016346153846153847,-1336.3081953103829,3076.956162321032
0,0,0.001682692307692308,-681.1712039854756,1568.4510063279595
0,0,0.001730769230769231,35.74948510655577,-82.31603973119218
0,0,0.001778846153846154,747.6065153500385,-1721.4236075706867
0,0,0.0018269230769230771,1388.1898521219555,-3196.417813606153
0,0,0.0018750000000000004,1898.0935100578354,-4370.511640151439
0,0,0.0019230769230769234,2230.2318934715586,-5135.286749048275
0,0,0.0019711538461538464,2354.1928246872267,-5420.716676463489
0,0,0.0020192307692307697,2259.024341883138,-5201.583657111623
0,0,0.0020673076923076925,1954.1996956354124,-4499.700605738384
0,0,0.0021153846153846158,1468.675778547593,-3381.7430762699805
0,0,0.0021634615384615386,848.1384470265184,-1952.906395574042
0,0,0.002211538461538462,150.6971535655175,-346.99221102968295
0,0,0.002259615384615385,-558.5647655298235,1286.1399064853613
0,0,0.002307692307692308,-1213.672284404689,2794.5771998126
