% Model,20260626_TI_field_CompactX_X30_Y50_ver2.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 17:17"
% Dimension,2
% Nodes,5608
% Expressions,1
% Description,Surface
% x,y,Color
-14.707777952258692,-22.291283038846313,0.009590092693521055
-14.628913089122568,-22.170462576482098,0.010187721784461245
-14.550048225986444,-22.049642114117876,0.010815484385388091
-14.471183362850324,-21.92882165175366,0.011513429158887499
-14.805185301505794,-22.19418869256421,0.010029287805224685
-14.727933076647226,-22.08159700948427,0.010623069393440633
-14.650680851788657,-21.96900532640433,0.011273782296324175
-14.902592650752897,-22.097094346282105,0.010506297538821357
-14.826953064171883,-21.992731442486445,0.011143982790778741
-15,-22,0.011039240274753477
-14.176867866737265,-22.207715368091858,0.010068750957213374
-14.121284951545531,-22.051094846884595,0.010894837554798286
-14.065702036353798,-21.894474325677326,0.01172239245753065
-14.010119121162065,-21.737853804470056,0.012616114653027649
-14.274973032108282,-22.114750795979127,0.010547804195438614
-14.218014271670787,-21.9650765643356,0.011348151022418035
-14.161055511233291,-21.815402332692063,0.012220098837626462
-14.373078197479302,-22.02178622386639,0.011029056835637163
-14.314743591796047,-21.879058281786598,0.011860745025150407
-13.890414769900705,-21.820504010166886,0.01206584981770866
-13.770710418639341,-21.90315421586371,0.011527234893956297
-13.651006067377978,-21.985804421560537,0.010997498239895778
-13.859887246832228,-21.64325941126272,0.012973951082739403
-13.744576718813207,-21.719266773213675,0.01241459934748253
-13.629266190794183,-21.795274135164618,0.011893951550811868
-13.718443018987072,-21.53537933056363,0.01339214079219749
-13.607526314210396,-21.604743848768706,0.012772051672605481
-13.585786437626599,-21.41421356237279,0.013710669565169697
-13.071178348245631,-19.47118336285292,0.0017583441240496547
-12.964541312249573,-19.387995025508772,0.0019742946469176407
-12.857904276253514,-19.30480668816463,0.0030912732166138114
-12.751267240257457,-19.22161835082049,0.00427717031229039
-13.120941718212492,-19.31474359179856,7.657910864465683E-4
-13.021250971780175,-19.23293109970017,0.001993303399519001
-12.921560225347854,-19.151118607601777,0.0036142477048242442
-13.184597667306827,-19.161055511235705,0.002937335304922948
-13.091853210438252,-19.08061886438307,0.004005108273632088
-13.262146195528643,-19.010119121164358,0.005635393848499359
-13.406074078085938,-21.456314807698984,0.013010113192425407
-13.226361718545274,-21.498416053025178,0.012347897825895623
-13.046649359004615,-21.54051729835138,0.01167971352643269
-13.46462066943563,-21.28155698101204,0.013721697012715757
-13.29155115364087,-21.31926440309589,0.013039683088886223
-13.11848163784611,-21.356971825179738,0.012397358838479169
-13.35674058873646,-21.14011275316659,0.013792997537471948
-13.190313916687606,-21.173426352008097,0.013075054786818287
-13.262146195529098,-20.98988087883644,0.01377453643625257
-13.071178348246406,-20.5288166371499,0.012032281949566738
-13.120941718213276,-20.685256408203585,0.012619961248177028
-13.184597667307505,-20.83894448876576,0.013203010187805822
-12.951041108818336,-20.62865546472712,0.011751974319864033
-13.00775076834889,-20.78371939053505,0.01229842671811506
-13.0783530070068,-20.93603162585148,0.012870276680946636
-12.830903869390264,-20.728494292304333,0.011456637042772123
-12.8945598184845,-20.882182372866513,0.01202723775067294
-12.710766629962194,-20.828333119881542,0.011173493775298192
-12.605649776732953,-20.34994288239295,0.00953895344706046
-12.737099851155303,-20.233295254928635,0.009049741557959972
-12.868549925577652,-20.116647627464317,0.008511432115615725
-13.000000000000002,-20,0.008000740298152476
-12.760825967237437,-20.409567467311934,0.01024042891807108
-12.884047262375502,-20.291307201570067,0.009790461550080367
-13.007268557513568,-20.173046935828193,0.009492701323615663
-12.91600215774192,-20.469192052230916,0.011082720521037849
-13.030994673595703,-20.349319148211496,0.010658946599887883
-12.881078283672819,-19.969463176230324,0.007432003845982037
-12.762156567345635,-19.93892635246064,0.007176802783816383
-12.643234851018454,-19.908389528690957,0.0071485041881184375
-13.007268557513493,-19.82695306417273,0.006046502254265315
-12.896575620470502,-19.794803602125505,0.00564396618291842
-12.785882683427515,-19.762654140078276,0.005454478948779739
-13.030994673595368,-19.65068085179037,0.004202723534210085
-12.928530515836576,-19.6169187514656,0.0036649252771996806
-13.189315322468923,-18.888626493302045,0.006505633324788733
-13.116484449409198,-18.76713386543972,0.007444397971524588
-13.043653576349476,-18.645641237577404,0.008429469037036483
-13.356740588735978,-18.859887246834123,0.008360102892443407
-13.290552559422167,-18.742788442214145,0.008913914089389526
-13.22436453010835,-18.625689637594174,0.009830255160848442
-13.464620669435126,-18.718443018988573,0.010816904189655483
-13.405075483867225,-18.605738037610948,0.011510015740445623
-13.585786437626096,-18.585786437627714,0.013676152282350671
-13.536237597054948,-18.421644173657217,0.013947842641429653
-13.486688756483796,-18.25750190968672,0.014246321258802902
-13.437139915912649,-18.093359645716223,0.014582217513311036
-13.718443018986596,-18.46462066943677,0.0160663909557856
-13.673288001657793,-18.307121249212155,0.016108258218436824
-13.628132984328989,-18.149621828987538,0.016373943866870175
-13.859887246831788,-18.35674058873759,0.01818127388946197
-13.819126052745338,-18.20588401225886,0.018359875109298214
-14.010119121161676,-18.262146195530168,0.02063885616722541
-14.1156749590891,-17.816623885026928,0.02050049791103102
-14.234177760343778,-17.901475372766473,0.022059787949021
-14.352680561598454,-17.986326860506022,0.023529072041635776
-14.471183362853136,-18.07117834824557,0.02500492562264056
-14.080489679779959,-17.96513132186134,0.020633599432929067
-14.197616635788863,-18.04303652003706,0.02210604846859264
-14.314743591797763,-18.12094171821278,0.023628066732178397
-14.045304400470817,-18.113638758695753,0.02065526528025955
-14.161055511233949,-18.18459766730765,0.022306258248952795
-14.466384758853444,-17.877990835886308,0.02360494985546779
-14.461586154853748,-17.68480332352705,0.02232123901933799
-14.456787550854052,-17.49161581116779,0.021285023544810946
-14.650680851790517,-18.03099467359534,0.025466017578634058
-14.644269609513278,-17.84603594052027,0.024209578755259503
-14.637858367236033,-17.66107720744519,0.023079901927306946
-14.826953064172802,-18.007268557513488,0.026303090578443808
-14.81892918361802,-17.830538603722598,0.024906431944416003
-15,-18.000000000000004,0.02689149493882885
13.585786437628867,-21.41421356237506,0.01374056302567637
13.54721892968149,-21.57715086582639,0.012843904945830245
