% Model,20260626_TI_field_CompactY_X50_Y30_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 18:05"
% Dimension,2
% Nodes,1797
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
18.585786437627714,-13.585786437626096,-0.007094695461561533+1.915589627905161E-8i,0.006893957317292069-1.8613897106329916E-8i,-0.09805834137753251+2.647605421403241E-7i,0.09825664909515937-2.652959790862463E-7i
18.508939285132048,-13.048639121096786,-0.0065923554709351+1.7799562831133606E-8i,0.0021037069956981367-5.680073687360566E-9i,-0.07135850525052134+1.9267016218141997E-7i,0.08460524868410135-2.2843677748204487E-7i
18.191805945004788,-13.381208832394485,-0.009323287535061286+2.5173163523220873E-8i,0.0036796545977046957-9.93518075556648E-9i,-0.0895740178070857+2.418526071635459E-7i,0.07486865816078293-2.0214768315985172E-7i
18.262146195530168,-14.010119121161676,-0.013339125140838133+3.60160487558001E-8i,0.0074988623327362225-2.024715928048681E-8i,-0.1265070158811905+3.4157283958437807E-7i,0.07225405727545398-1.950881802338001E-7i
17.818822320889325,-14.069550572903243,-0.014587312174602634+3.9386192193974894E-8i,0.003914170029474607-1.0568379644963789E-8i,-0.11634070145508354+3.1412347748817486E-7i,0.047172968970920694-1.273684692567171E-7i
18.07117834824557,-14.471183362853136,-0.018185855531091574+4.9102370099856804E-8i,0.004962998440574499-1.3400248661244389E-8i,-0.14411695227973645+3.891202102867514E-7i,0.03951090937880767-1.0668067234907536E-7i
17.541475323385413,-14.462960222448103,-0.016153495820828645+4.361493628082161E-8i,0.002033553376960632-5.490656755885349E-9i,-0.11803327834561077+3.186934872278298E-7i,0.02454562044097201-6.627393125183506E-8i
18.000000000000004,-15,-0.020362065174443132+5.497820316913476E-8i,3.2619020311441815E-4-8.807235958134778E-10i,-0.1519436701739118+4.102525896818096E-7i,0.001506052959893145-4.066389381578218E-9i
-22.288662229609066,14.699555827836356,-0.0016658956590139828+4.497969592714334E-9i,-2.6459532863989943E-4+7.144155374584314E-10i,-0.0011192836937727046+3.022100449669176E-9i,-1.7767361842607743E-4+4.797242424959703E-10i
-21.92882165175366,14.471183362850324,-0.0019538681162533655+5.2755040974785114E-9i,-5.318643101898113E-4+1.4360500201491236E-9i,-0.0013125092805886251+3.5438154858673753E-9i,-3.572566639204744E-4+9.64603996909708E-10i
-22,15,-0.0019397287418069786+5.2373273509587356E-9i,-1.1863826318014858E-6+3.2032696547108628E-12i,-0.0013032176972162524+3.5187279245632582E-9i,-8.117042579747213E-7+2.1916265007265615E-12i
-22.224828214193103,14.186298593053353,-0.0016056912099575381+4.335415725832972E-9i,-7.117526278378139E-4+1.9217540187518966E-9i,-0.0010787360916349464+2.9126206749416474E-9i,-4.777720243296757E-4+1.2899991821447453E-9i
-21.737853804470056,14.010119121162065,-0.0019377644226372115+5.2320236286773636E-9i,-0.0011007078776179846+2.971945173880188E-9i,-0.0013010410889887636+3.5128510152946376E-9i,-7.389600976448751E-4+1.9952150252927724E-9i
-17.80447076909902,14.081177563261866,-0.003695562509416217+9.978132607198965E-9i,9.275358498432417E-4-2.5043753647989917E-9i,-0.0024580405962544073+6.636785323159307E-9i,6.229611467409412E-4-1.6820142848314508E-9i
-18.07117834824557,14.471183362853136,-0.00457978656147631+1.2365564783882437E-8i,0.0012490801236130593-3.3725548082769646E-9i,-0.0030454575014711924+8.22282906102447E-9i,8.306807497123758E-4-2.2428636110895635E-9i
-18.262146195530168,14.010119121161676,-0.0033431983687296357+9.026738573718041E-9i,0.001861339655798877-5.025674404169728E-9i,-0.002230341876469061+6.021991766092695E-9i,0.0012421988670869855-3.3539752036990956E-9i
-17.513000509390757,14.45000699364224,-0.004062517944032707+1.0968923583727386E-8i,4.8214775940574883E-4-1.3018138016489612E-9i,-0.002697289519485175+7.282764785294517E-9i,3.2466377096910154E-4-8.766021820021466E-10i
-18.000000000000004,15,-0.005150554594581368+1.3906656054227132E-8i,8.739635859289496E-5-2.359728602060638E-10i,-0.0034210049219920114+9.236818664153624E-9i,5.758613560402637E-5-1.554843399159091E-10i
-18.585786437627714,13.585786437626096,-0.0017367322220985665+4.689230494982586E-9i,0.0016744935885086853-4.521184267203528E-9i,-0.0011664312895980772+3.149400410657606E-9i,0.0011255155168198305-3.0389265638628197E-9i
-18.104118692560952,13.441439878675252,-0.0025173925178294623+6.797037339586129E-9i,8.568668532329404E-4-2.3135668971916E-9i,-0.001680366199880411+4.537040498798949E-9i,5.820988292153384E-4-1.571684768858054E-9i
-19.010119121164358,13.262146195528643,-4.6129083097637413E-4+1.2454994524463206E-9i,7.192355292848784E-4-1.941958083169409E-9i,-3.160308212925844E-4+8.532929519589831E-10i,4.948976154360574E-4-1.336238805656072E-9i
-18.64072047659666,13.040279242088634,-0.0013880869928786731+3.7478776370289185E-9i,4.4007326903519053E-4-1.188211381658133E-9i,-9.324083500101249E-4+2.5175312653368824E-9i,3.076293001614827E-4-8.306085861228306E-10i
-21.98748986510086,13.634486052264666,-0.001513326830598838+4.086029056533992E-9i,-0.001213834790758654+3.2773913239279E-9i,-0.0010165410109728378+2.744692041403764E-9i,-8.141506691685424E-4+2.198231884460467E-9i
-21.41421356237279,13.585786437626599,-0.001731677050915481+4.675581377081145E-9i,-0.0017213268758655559+4.64763558563665E-9i,-0.0011613931187943183+3.1357971943078366E-9i,-0.0011542483699512503+3.116506152354422E-9i
-19.47118336285292,13.071178348245631,8.570903619975478E-5-2.3141703777105313E-10i,-4.90569008940317E-4+1.3245514347955704E-9i,5.314198868394682E-5-1.4348500634214838E-10i,-3.1202125939300274E-4+8.424670113383319E-10i
-19.209634502437094,12.751671442893118,-6.939018515166928E-4+1.8735563728625227E-9i,-4.0652934232815463E-4+1.0976417463182692E-9i,-4.6958970146142586E-4+1.2679066583871753E-9i,-2.571262728109758E-4+6.942488566641067E-10i
-20.98988087883644,13.262146195529098,-0.0012463764462470883+3.365254796106043E-9i,-0.002166662691139+5.850056004234219E-9i,-8.341977346756346E-4+2.252359578816091E-9i,-0.0014497326804181043+3.914322892205156E-9i
-20.970020903225276,12.817064830494274,-9.839672730554971E-4+2.6567419456846755E-9i,-0.0018928076842562702+5.1106390502971946E-9i,-6.609883856311782E-4+1.7846890011524426E-9i,-0.001264084564428615+3.4130672606559293E-9i
-20.5288166371499,13.071178348246406,-6.054127052738112E-4+1.6346329523362582E-9i,-0.00215691442066486+5.823735373691036E-9i,-4.0387667049340825E-4+1.0904794506594151E-9i,-0.0014378427831120005+3.882219803251861E-9i
-21.559770494299745,13.10038071199074,-0.0012870693169996599+3.4751268005761846E-9i,-0.001658532213299313+4.478088062490859E-9i,-8.645950340049335E-4+2.334433223314695E-9i,-0.0011105849911634824+2.9986136846944358E-9i
-20,13.000000000000002,-3.2803067116121916E-5+8.856929162331236E-11i,-0.001583183849498145+4.2746451593296895E-9i,-2.206463118718978E-5+5.957518384722498E-11i,-0.001047115528497622+2.8272441804953503E-9i
-20.278640582204865,12.542610049545472,-6.530765120328028E-4+1.7633266987424974E-9i,-0.0016083173314275778+4.342506334704152E-9i,-4.4083984074646626E-4+1.190281148894032E-9i,-0.00106784415856781+2.883212120174376E-9i
-19.894863079412715,12.626265851169634,-4.925263010888081E-4+1.3298361838720196E-9i,-0.0013046175134722616+3.522507471569922E-9i,-3.333400780841378E-4+9.000284784586514E-10i,-8.612852904713641E-4+2.325496813824464E-9i
-17.80995318686275,-14.1710102784206,0.005127432963710354-1.384422693867321E-8i,0.0011857466243380466-3.201552409410701E-9i,0.0038356714723495446-1.0356431122796916E-8i,8.794565490544748E-4-2.3745597717118103E-9i
-18.262146195528086,-14.010119121165335,0.004407737180995769-1.1901026157059506E-8i,0.002435930495160235-6.577087369152593E-9i,0.003287028454344282-8.875078074708938E-9i,0.0018160718251905988-4.9034498671721235E-9i
-18.07117834824532,-14.471183362854061,0.006118253317453998-1.651947241331479E-8i,0.0016144917961430916-4.359177579623428E-9i,0.004577238553995777-1.2358685085201913E-8i,0.0012075173552664464-3.260334053513356E-9i
-18.08929287930456,-13.643206351038023,0.0036813971706859405-9.93988575628869E-9i,0.0013709857923051016-3.7017038687130065E-9i,0.0027451991627596485-7.412122297850767E-9i,0.0010110853277450482-2.7299615286488372E-9i
-18.585786437625757,-13.585786437628055,0.00223044715383712-6.022276018226344E-9i,0.0021179914112002818-5.718642049209701E-9i,0.0016518313600462561-4.459995552302218E-9i,0.0015676234384532223-4.23263157020198E-9i
-17.729946653953093,-14.702092831515998,0.006060533986637279-1.636362844221679E-8i,5.505643900025059E-4-1.4865408116499369E-9i,0.004539775949731095-1.225753489975014E-8i,4.098294852645512E-4-1.106552233900817E-9i
-18.000000000000004,-15,0.006843606008354319-1.8477947021259953E-8i,7.312622682709158E-5-1.9744306488648642E-10i,0.00512541980564718-1.3838791349893407E-8i,5.527063250249098E-5-1.4923241021327E-10i
-18.431953924931385,-13.068001374853198,0.0022699132832853706-6.128835783383281E-9i,4.937598984452082E-4-1.3331669347292908E-9i,0.0016850471308558768-4.5496791566097104E-9i,3.488645748014237E-4-9.419450977847168E-10i
-19.010119121160535,-13.262146195530818,5.703161189800632E-4-1.5398710882795814E-9i,8.186501864349965E-4-2.2103807196593818E-9i,4.134085415067601E-4-1.1162157959922578E-9i,5.894903558452264E-4-1.5916421184243153E-9i
-19.471183362854422,-13.07117834824522,-1.363473354791441E-4+3.6814200560543176E-10i,-7.431675131478651E-4+2.006575176759649E-9i,-1.0757037879699505E-4+2.9044333616691915E-10i,-5.750905618422767E-4+1.5527622310790471E-9i
-19.581543976048106,-12.478577882819668,8.482092074137653E-4-2.2901909867961777E-9i,-0.0013976079247641493+3.773584446383787E-9i,6.224813559198175E-4-1.6807188348281423E-9i,-0.0010572626770368227+2.8546417941103315E-9i
-20,-13.000000000000002,2.771999662905718E-5-7.484484473765122E-11i,-0.002118706128091785+5.720571806838427E-9i,2.0279714135577425E-5-5.4755852828023235E-11i,-0.001592451003832207+4.299666761472272E-9i
-19.074432752440227,-12.683171231882312,0.0011293901193806244-3.0493881101207626E-9i,-5.868574636211377E-4+1.584533228330597E-9i,8.316982647054716E-4-2.24561093291205E-9i,-4.5720976079732106E-4+1.2344804372626796E-9i
-20.16606937601271,-12.543700134061842,7.357845285768614E-4-1.9866408910014338E-9i,-0.0020576324043577545+5.555670871548025E-9i,5.414903501354355E-4-1.4620406245078394E-9i,-0.0015425980287463725+4.165062193163956E-9i
-20.52881663715048,-13.071178348246562,7.789712680033867E-4-2.103246417701137E-9i,-0.0028353920457432832+7.655645860055915E-9i,5.808509498533843E-4-1.5683154561361979E-9i,-0.002115667137279613+5.712366438032431E-9i
-20.946907435147082,-12.702503140217088,0.0011837640948860566-3.1961995188282785E-9i,-0.00239506904089772+6.466760184026849E-9i,8.758342897552951E-4-2.364779560037292E-9i,-0.0017847902916808083+4.818988763164186E-9i
-20.98988087884051,-13.262146195531413,0.00161114884644728-4.350151512470154E-9i,-0.0027967898459506646+7.551418731581503E-9i,0.0011976747093896956-3.233758606466468E-9i,-0.002079669565924147+5.615171886563948E-9i
-21.41421356237506,-13.585786437628867,0.0022129681431327466-5.9750821509279886E-9i,-0.0022103302733508245+5.967959821265412E-9i,0.0016419895830618685-4.433422451292645E-9i,-0.0016402217286972942+4.428649190052911E-9i
-21.623955629483284,-13.147729159187056,0.00166218161046545-4.487941547243305E-9i,-0.0020765118070931545+5.606645840460215E-9i,0.0012313476390553302-3.324676553765128E-9i,-0.0015425779788463823+4.165008057812659E-9i
-21.82767438378434,-13.495432682816668,0.0018971812961758594-5.122447937186279E-9i,-0.0017809961749997716+4.80874453124341E-9i,0.0014058633024160152-3.795874220319673E-9i,-0.0013217087621729638+3.5686543695089243E-9i
-21.73785380447212,-14.010119121165692,0.0024717429711171995-6.673782157341982E-9i,-0.0014147394815463565+3.819840177382562E-9i,0.001832025783971153-4.946526047295354E-9i,-0.0010486198052086296+2.8313057739477437E-9i
-22.123775412173565,-14.120841270557582,0.002108905343796785-5.694109387343425E-9i,-0.0010215480000782984+2.7582110662188405E-9i,0.0015623348082167254-4.218352105660979E-9i,-7.57308580350724E-4+2.0447564937741288E-9i
-21.92882165175391,-14.471183362851226,0.0024776842626183745-6.6898238273972235E-9i,-6.803029531278945E-4+1.8368389283270798E-9i,0.0018355322683309139-4.955993663075267E-9i,-5.039864401645833E-4+1.3607789123718569E-9i
-22.399509442006494,-14.435212856038493,0.0019334017702071725-5.220244332743545E-9i,-5.955537986009063E-4+1.608013600637945E-9i,0.001432017348657814-3.866490950773906E-9i,-4.414264242886268E-4+1.1918649425206767E-9i
-22,-15,0.0024707697099397574-6.671154322176549E-9i,-7.989619175363671E-6+2.1572217873928198E-11i,0.001830119544089237-4.941379140891665E-9i,-5.8928151418502495E-6+1.5910782396825267E-11i
22.71582426406598,15,0.03744980297479724-1.0111562157146193E-7i,-2.3580367166002128E-4+6.366771767714004E-10i,-0.0028986119782528443+7.826341625155102E-9i,1.2901488243251732E-5-3.483441565411309E-11i
22.136109957515192,13.695616188801782,0.04145175653475604-1.119210194526761E-7i,-0.03408053115567333+9.201848387856056E-8i,-0.0031605455582480956+8.533570359288947E-9i,0.002351613370216299-6.349428534649516E-9i
22.529748922651326,13.797790672517817,0.03510924835491571-9.479605200335135E-8i,-0.02676184450190892+7.225780448111948E-8i,-0.0027613587150358463+7.45575358675501E-9i,0.0018971728650767166-5.122425172967966E-9i
23.198560171050406,14.132663278309407,0.0255905978391537-6.90954024146057E-8i,-0.015783713663755337+4.261651306658594E-8i,-0.002053473117375208+5.5444406685740906E-9i,0.0011756827312241322-3.174379588021591E-9i
23.683507434719232,15,0.019285078026211638-5.207030469524721E-8i,1.1630988339953834E-4-3.1404026779009093E-10i,-0.001540204216447516+4.158598826216814E-9i,-7.430329250231645E-6+2.0062117845082798E-11i
24.156359369628408,14.146856506117505,0.01115501854940917-3.0118893683461596E-8i,-0.012420263473914183+3.353509395205907E-8i,-9.271284929186253E-4+2.503275488558127E-9i,9.938604938372064E-4-2.6834539465368304E-9i
25,15,8.383491478947125E-5-2.2635685223427135E-10i,5.749317684944355E-5-1.5523334841825647E-10i,-3.840083768968938E-6+1.0368344461640878E-11i,-3.098117552835511E-6+8.365012818529785E-12i
25,13.607897221764993,1.9991227044261853E-4-5.397692879568834E-10i,-0.018359956060738408+4.9572446892590454E-8i,-7.062888210877342E-6+1.907001571825118E-11i,0.0015285570285149912-4.1271510600406025E-9i
22.310045589159845,13.230283721393608,0.0307346466950488-8.298449277398118E-8i,-0.03908501925479407+1.055307558958416E-7i,-0.002555326120506856+6.899459235252084E-9i,0.002657898892271918-7.176408878498123E-9i
22.91309462760808,13.159911681106397,0.02242995565133041-6.056157115247676E-8i,-0.032159683429900054+8.683213585245218E-8i,-0.0019952037893833235+5.387111688170329E-9i,0.0023553714668011158-6.359575511192145E-9i
21.622852278211745,13.097535527659911,0.035729583100769104-9.647097492486821E-8i,-0.05560587417442946+1.5013757305895074E-7i,-0.002762211773750639+7.458056871568091E-9i,0.0034174243467673727-9.227151000747946E-9i
21.92127530883683,12.949857987818902,0.029673619264964125-8.011968603068166E-8i,-0.04925712591561031+1.3299575720419916E-7i,-0.002543877414153095+6.868547375454373E-9i,0.0031456826350066526-8.49344000872665E-9i
23.899729242372384,12.993722030513126,0.010668610258549665-2.880557631566035E-8i,-0.02721464113311765+7.348036933254007E-8i,-0.0010345152677773799+2.793223088432567E-9i,0.002223071138305832-6.002360549102158E-9i
23.015401520145335,12.456263301649413,0.014738566882852671-3.9794584565232146E-8i,-0.0374712533155034+1.0117353815208447E-7i,-0.0016588104678940453+4.4788393584704635E-9i,0.0028734861859254944-7.758501211941126E-9i
25.000000000000004,12.22547555909,2.841817320916225E-5-7.672994301298113E-11i,-0.03112871791675235+8.404849721086802E-8i,3.4561500850867808E-6-9.331711688731105E-12i,0.0028219886192559405-7.619456195692488E-9i
18.71135091465848,12.776252403759397,-0.05454778578173438+1.4728070180711282E-7i,-0.08497780588117984+2.2944269338975437E-7i,-0.0028817576270158906+7.78083435765027E-9i,-4.32646082990748E-4+1.1681577505442492E-9i
18.703688696813497,12.358498166123667,-0.04475341208318917+1.20835591131965E-7i,-0.07608244241824273+2.054249380423232E-7i,-0.003236796044410295+8.739449020614953E-9i,5.355085440614769E-4-1.4458895638520756E-9i
22.187383734364936,-13.92407609605283,-0.00627611483388657+1.6945703370167374E-8i,-0.003778306833446965+1.020154483078759E-8i,0.040676010731680146-1.0982648188961653E-7i,0.02631185425788466-7.104281696151713E-8i
22.457877258489965,-14.073199397671061,-0.005734268059564751+1.5482700389378323E-8i,-0.0029797992011948993+8.045549627856376E-9i,0.03654147927998282-9.8663119617018E-8i,0.020468662408282684-5.526601898393073E-8i
19.059940205348298,12.194276330247563,-0.034383631126698955+9.283686313647513E-8i,-0.07833873510541034+2.115169977966624E-7i,-0.0027738546215614335+7.489492919274197E-9i,0.0011846107641884814-3.198485552025188E-9i
18.717766965040454,11.951004299994722,-0.03781425691625927+1.0209965843940935E-7i,-0.06900092880614214+1.8630463316286468E-7i,-0.003511341999125295+9.480731554984941E-9i,0.0012332118730880332-3.3297100430800193E-9i
20.628990977363795,12.480197521759118,0.01080841106131919-2.9183042789315236E-8i,-0.07980366068865574+2.154723419944606E-7i,-0.0018079560264372685+4.8815369605555095E-9i,0.0034014959977505923-9.184143967786648E-9i
19.383826288970205,11.970666112039023,-0.024665876023551903+6.659862502891748E-8i,-0.07601846050958863+2.0525218491818308E-7i,-0.0026293939023932012+7.099444527797917E-9i,0.0018557440869447217-5.010566195904273E-9i
22.29586356536912,12.528022450083572,0.01996086667626412-5.389495486621258E-8i,-0.04554015854896594+1.2295983082315186E-7i,-0.0021290145960795354+5.748404987933366E-9i,0.003098388148957396-8.365743439619858E-9i
21.556956567936446,12.585789848505172,0.022880870464266647-6.177905503662544E-8i,-0.0587820562964094+1.587133626219545E-7i,-0.0023307233525186838+6.2930248434027194E-9i,0.0034391899899608724-9.285918907807326E-9i
21.022241810109573,12.121324131467656,0.009890751353754093-2.6705333312890652E-8i,-0.06661920685955539+1.7987391054459375E-7i,-0.002154744816824076+5.81787737648535E-9i,0.003420196250830291-9.234635227103626E-9i
22.646345460800593,11.772225728841569,0.010086991265136075-2.723518711824301E-8i,-0.04384180473414488+1.1837422320994627E-7i,-0.0017431918921472556+4.706671803090465E-9i,0.0033862891542007895-9.143085021791594E-9i
