x (mm),y (mm),Ex_f1 (V/m),Ey_f1 (V/m),|E_f1| (V/m),Ex_f2 (V/m),Ey_f2 (V/m),|E_f2| (V/m),AM_max (V/m)
-4.757810477258108,-4.737161513544736,-0.0012607437828973944,0.0015261818708728614,0.0019795721732473962,0.0005039032476836791,-0.0006100489606933324,0.0007912510457934158,0.0015825020915868316
-4.509569930730237,-4.438937427344177,-0.0012834407117156832,0.0046594905557968,0.004833018963344633,0.0005127737021998341,-0.0018621305296282892,0.0019314416840902696,0.003862883368180539
-5.0,-4.500000000000001,0.00017755918843187501,0.0021235220338043925,0.002130932446946484,-7.097177562420676e-05,-0.0008488029329226654,0.0008517648806292566,0.0017035297612585131
-4.066253656949888,-4.629995570663171,-0.0076204009412601074,0.005053063388027662,0.009143520115851636,0.0030467684286486713,-0.0020246636607543483,0.003658149914504529,0.007316299829009058
-4.036708044818647,-4.252731756168891,-0.006817936673494656,0.011887865327234837,0.013704218420700088,0.0027090351894970745,-0.004732415778594465,0.005452946979333588,0.010905893958667177
-3.603143032659244,-3.931359707687619,-0.018813490952674615,0.018802830768484283,0.02659875724041687,0.007301691892933114,-0.007331533661561319,0.010347274536317855,0.02069454907263571
-3.5110353837298627,-4.458308669802791,-0.016830059311004987,0.007857259768560984,0.01857383717713151,0.006674896727954327,-0.003234772663059048,0.0074174119819873496,0.014834823963974699
-3.2238662481685614,-4.021690962232967,-0.02476450762912006,0.012417424683936154,0.027703307995507912,0.009374979716819623,-0.005213602498956568,0.010727156925667935,0.02145431385133587
-3.2702817135208733,-3.5040292074535047,-0.034937361838401154,0.01997330371300047,0.04024365929483958,0.012304057410252003,-0.007144965536718985,0.014228153825274705,0.02845630765054941
-2.853530097849692,-3.491787617323363,-0.037369256535509626,0.009631713774879546,0.038590559004216735,0.012325662864286008,-0.004985759814628199,0.013295855217818843,0.026591710435637687
-3.073061350773276,-3.03563741665075,-0.05097506348775503,0.013527412624868673,0.0527394348652326,0.01424766930912777,-0.004014378206911098,0.014802409031315954,0.029604818062631908
-4.708543104983516,0.2173968021253745,0.016256556357256403,-0.3026384219631181,0.30307472687923515,0.0012231648148589237,-0.022923116042470666,0.022955726546134078,0.045911453092268156
-4.47118336285198,0.5711783482458883,0.07672358036898391,-0.29245687632651357,0.30235332360550893,0.0057918040471889864,-0.02210692005697363,0.02285302843227693,0.04570605686455386
-5.0,0.5,0.004613703988440188,-0.3452001511814189,0.3452309815763461,0.000349896054934018,-0.02613825968980832,0.026140601501517077,0.052281203003034155
-4.627733533514382,-0.1612776208864391,-0.015763479642892875,-0.29283761449096957,0.29326158246728057,-0.0011849928333066049,-0.022185075221790633,0.022216700263799228,0.044433400527598456
-5.0,-0.5,-0.0055766746560710345,-0.34642946807601993,0.34647435064035226,-0.00042259017683698996,-0.026230110673781004,0.026233514602819794,0.05246702920563959
-4.471183362850836,-0.5711783482462016,-0.07640522009758037,-0.29108310301790813,0.3009437331474005,-0.005756553169725797,-0.021989577597974604,0.022730583523817127,0.045461167047634254
-3.0,-2.5,-0.06737976865134303,-0.0005002531749112093,0.06738162566121061,0.011627155287640262,-0.00021569724082292263,0.011629155832759296,0.023258311665518592
-2.5161905629996686,-2.8127784027108245,-0.048207285857586796,-0.003732671195841447,0.04835157953998351,0.011661136974890008,-0.003904320726870858,0.012297391426047246,0.02459478285209449
-4.208105135255354,0.3137363791885006,0.042396735760898085,-0.24182020485948758,0.24550864482022614,0.003105679029532648,-0.018356655210336664,0.018617519511085763,0.037235039022171526
-4.01011912116503,0.7621461955282576,0.10959211143966192,-0.19842861969662634,0.22668115935055488,0.008025925799287487,-0.014665133008815973,0.016717703523568432,0.033435407047136864
-4.010119121164178,-0.7621461955287434,-0.10933460476653564,-0.19871066744044455,0.22680384730881772,-0.008016260333466516,-0.014682293121256448,0.016728124851052587,0.03345624970210517
-4.117292019567193,-0.1172168853672935,-0.015402157859070544,-0.22852863846457566,0.22904708045550037,-0.0011018720332102855,-0.01742881884602923,0.017463614985027433,0.03492722997005487
-2.57306572128491,-2.379487532031645,-0.056403478084544836,-0.013138203506744751,0.05791342444907199,0.009617870928140704,-0.003196992163740359,0.010135294770523027,0.020270589541046054
-3.0711783482458297,-1.9711833628521929,-0.08355687906595743,-0.023384846686215682,0.08676752326637455,0.005086883850438035,0.001061671878587911,0.005196492517615287,0.010392985035230574
-3.6453235445460352,0.4584038251135087,0.05169146795626958,-0.1626908227810367,0.17070533581773223,0.003211126927594625,-0.012634464259238917,0.013036142959599243,0.026072285919198485
-3.585786437627587,1.085786437626223,0.11122490417316001,-0.11495757320871958,0.15995694091338064,0.006713092044418736,-0.007232338187192433,0.009867741405750358,0.019735482811500716
-3.5857864376265325,-1.085786437627277,-0.11091169000071993,-0.11341937061228281,0.1586359247109625,-0.006716425691893808,-0.007011475965969773,0.009709334132478034,0.019418668264956068
-3.47768004863941,-0.5995509937613417,-0.05929160910329845,-0.13864187846176074,0.1507881473241978,-0.0032579178465707934,-0.010797197396272891,0.011278009589864985,0.02255601917972997
-2.701810123123064,-1.6600461371717068,-0.06473924913193224,-0.04119952383962796,0.07673702589218885,0.003925177172485464,-0.00395907309415967,0.00557505834949734,0.01115011669899468
-3.2621461955302204,-1.510119121161584,-0.09829980170666608,-0.05718669503581872,0.11372409201523487,-0.0017499266565560445,-0.0012926998121387118,0.002175618557474834,0.004351237114949668
-3.070890811989736,-1.1347730557553102,-0.07313809520575537,-0.07911985086745424,0.10774568098821566,-0.001260967443559552,-0.0059327116900810585,0.00606523757913419,0.01213047515826838
-4.650987692751212,4.718073658647841,0.0017099920716377392,0.0019568970716939303,0.0025987533615693904,-0.0006833554806132792,-0.0007820734251409388,0.0010385632167547074,0.002077126433509415
-5.0,4.500000000000001,-0.0001966056390662052,0.0020108079173165594,0.0020203965595039976,7.856231833608396e-05,-0.0008035293322472548,0.000807360777870748,0.001614721555741496
-4.509569930729843,4.438937427344079,0.0012652284697474145,0.004609695766907765,0.004780177626836345,-0.0005054422754659689,-0.001841663153650826,0.001909763091418232,0.003819526182836464
-3.065999281951675,0.9248486767225564,0.06264412286417038,-0.09124963652926998,0.11068325210322093,0.0013953255272968431,-0.007620368134053441,0.007747060334450955,0.01549412066890191
-3.262146195529604,1.5101191211626674,0.09887771142220597,-0.058086809735301476,0.11467728319644722,0.001860318214061879,-0.0014367893601375942,0.0023505632352640456,0.004701126470528091
-3.07117834824588,1.971183362852011,0.08398567197556338,-0.023572541587526273,0.08723105991607913,-0.004938213244735878,0.0011245172986591632,0.00506463120132834,0.01012926240265668
-2.737621024456859,1.5972055340433389,0.06595742953086225,-0.04451409744317891,0.07957315741818649,-0.003289355039425004,-0.004022366960543829,0.0051960843469544705,0.010392168693908941
-4.294244118753793,4.681948568432032,0.004953509531179773,0.0035839029976032504,0.0061140508152712,-0.001977355968093797,-0.0014325868600399195,0.002441770205427856,0.004883540410855712
-4.036708044817469,4.252731756168243,0.006867595006211286,0.011731510958243735,0.01359382986993478,-0.0027262445457128526,-0.004673833318998746,0.005410834244071049,0.010821668488142097
-2.8003227128799555,3.3391755983670786,0.04079700308862735,0.008202344564908693,0.041613386276232754,-0.012722524129837584,-0.00461529767291164,0.01353379447323932,0.02706758894647864
-3.270281713519922,3.504029207451866,0.03514497086818098,0.019918656078718344,0.040397052334391344,-0.012354357927665663,-0.007044065870962575,0.014221428331898845,0.02844285666379769
-3.0730613507736746,3.035637416652184,0.051221737252513944,0.013595900419925089,0.052995423155156464,-0.014373818397349004,-0.0038563343882133116,0.014882135943260471,0.029764271886520942
-2.5982253049524364,2.078507071007217,0.060790512822522576,-0.023110490493927865,0.0650352306069196,-0.007394282863067793,-0.0031271697509207214,0.00802836282875479,0.01605672565750958
-3.0,2.5,0.06819822435622518,-0.0005593432496704779,0.06820051810809781,-0.011624329858912465,-2.8449381501334987e-05,0.011624364672364322,0.023248729344728644
-2.6495959871580683,2.6377707295266672,0.054514106671695976,-0.004681774494530661,0.05471477715051653,-0.011272437510350303,-0.0028565387215858194,0.01162874287671164,0.02325748575342328
-3.1602648247895506,3.932041142348712,0.026991109925514088,0.012586182852540883,0.029781403825353485,-0.010059755847523324,-0.005321430363056207,0.011380523222621895,0.02276104644524379
-3.603143032659477,3.931359707687848,0.018845756733924274,0.018750487514551703,0.026584644607510016,-0.007328390145223048,-0.0073011008059751074,0.0103446302543693,0.0206892605087386
-3.385680978214204,4.446136724086095,0.018878932405929548,0.007473312045372346,0.020304297124381435,-0.007486234440356981,-0.003147671835095067,0.008121055601178812,0.016242111202357624
4.294004437526805,-4.681996172788892,-0.001978668765948579,-0.0014327368884068607,0.0024429214225476525,0.004956852076862401,0.003584198728109023,0.006116932485688675,0.004885842845095305
4.509569930729843,-4.438937427344079,-0.0005054556955535288,-0.0018418656092180261,0.001909961879878128,0.0012652532925821287,0.004610163210180004,0.004780634970261494,0.003819923759756256
4.036708044817469,-4.252731756168243,-0.002729805157814097,-0.0046671959457875445,0.005406898759548226,0.006881680212098701,0.011715936615792039,0.013587519763623067,0.010813797519096452
