% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:50"
% Dimension,2
% Nodes,868
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
23.811029882347217,-22.501980573102895,-0.02864071837662528+7.733082181646302E-8i,-0.03847458633327966+1.0388256820504506E-7i
23.434218010831422,-22.270287663604698,-0.03903657303407352+1.0539994960766178E-7i,-0.03720985964673158+1.004677671948869E-7i
24.12870469472001,-24.126367636326943,-0.01368897434057501+3.6960652371248245E-8i,-0.012478984486968683+3.369364249605919E-8i
25,-25,6.71787640763033E-5-1.8138473226171345E-10i,-9.913430011210256E-5+2.676656638666668E-10i
24.999999999999996,-23.68350743471892,1.5267579723151256E-4-4.122293552831266E-10i,-0.020810158711828935+5.6188069522380404E-8i
24.09882991792074,-23.15685429305862,-0.01774458624500933+4.791092943533077E-8i,-0.028186146180873197+7.610346288607385E-8i
23.588087000880872,-24.999999999999996,-0.020070155141947803+5.419003708989929E-8i,-2.5556219742095543E-4+6.90025804929736E-10i
24.999999999999996,-22.71582426406681,-2.579802939551105E-4+6.965547400589436E-10i,-0.0402856768341772+1.0877256834317851E-7i
22.88493497816059,-21.121991491542175,-0.07538698566678544+2.035471833917701E-7i,-0.0320276939670723+8.647576023724236E-8i
-22.835999501248658,-4.175703121026437,-1.5781978380298664E-4+4.261182774781138E-10i,-0.003752883680779081+1.0132901535497848E-8i
-24.999999999999996,-2.7777777777777786,-1.1187217846079605E-6+3.020583278124855E-12i,-0.003605165311100426+9.734057387301831E-9i
-22.784113210471602,-1.419605085854707,-2.343877323864018E-4+6.328540971221947E-10i,-0.003495924519422447+9.439103884905947E-9i
-24.999999999999996,7.105427357601002E-15,-1.0013132976845658E-6+2.7035767470567765E-12i,-0.0033154488877858157+8.95181412042435E-9i
-20.621722327254908,-8.001532739209095,-3.2297612851050574E-5+8.720454953821243E-11i,-0.004081743787062046+1.1020833952103855E-8i
-18.300050588440214,-8.743492215568258,3.684855580420495E-6-9.949223568552349E-12i,-0.004404631845526677+1.1892641655647268E-8i
-16.075743533742568,-9.736911827886612,1.1650321630555839E-4-3.145622725905938E-10i,-0.00490391908372636+1.3240732577975539E-8i
-20.62518195046209,-5.3954111129749975,-2.565806287101712E-4+6.927756007877689E-10i,-0.003956051763763032+1.0681461617595245E-8i
-13.254289070089431,-11.967370732201207,7.016852146667965E-4-1.8945716931085024E-9i,-0.005975619273883188+1.613435610221353E-8i
-13.972268975511232,-10.04558978953779,3.9780218574309946E-5-1.0740781547294152E-10i,-0.005532438922446242+1.4937755502367154E-8i
-6.3176360266539975,-20.80907842845761,0.013238104565955837-3.574329009195514E-8i,-0.010310398690535459+2.7838394048286672E-8i
-7.663035876026281,-18.46525320438357,0.007265102246412314-1.9615999847066545E-8i,-0.010451411257355672+2.8219132322209813E-8i
-8.967525663288354,-16.202906200280324,0.0036912025094752933-9.966360473056442E-9i,-0.00921658102459027+2.4885052658150444E-8i
-10.14785998164177,-14.040917397343264,0.001666638801186771-4.499976099488138E-9i,-0.007994718546010105+2.1585986329827706E-8i
-11.382168237519213,-12.438101745033173,7.553712731493744E-4-2.039525704665039E-9i,-0.006949078729295538+1.876272661660456E-8i
-3.7225619154306635,-20.980191592421384,0.022652581802467667-6.116266861794979E-8i,-0.019810005954187897+5.3487626269760064E-8i
-1.5208146752217122,-20.666311972028122,0.020069311818471033-5.4187760090539826E-8i,-0.04613644326154973+1.2456981791406627E-7i
0.6948743689959014,-23.252104467653236,-0.05094504262904608+1.3755318432215426E-7i,0.04406425309307854-1.1897484063100318E-7i
1.5777794945281425,-24.999999999999993,-0.04318706988638963+1.1660641895369234E-7i,-1.3673104355632626E-4+3.691780292304065E-10i
0,-22,-0.013334412538462116+3.6003324584223405E-8i,-0.017101962436372277+4.617582535772847E-8i
23.060685233633148,-21.709069415735733,-0.05670327412565598+1.5310058672969948E-7i,-0.03653834325604545+9.865465225578074E-8i
22.696931985042035,-21.401194951141893,-0.06606651706954049+1.7838163108746706E-7i,-0.027655421229701032+7.467048917033786E-8i
22.99263247217031,-22.18213332186854,-0.04670772506731597+1.2611229638641728E-7i,-0.03050261799818606+8.23580081454436E-8i
23.209582195143767,-22.844063130777506,-0.034647659689465975+9.354974838864552E-8i,-0.025668285998343948+6.930516283739832E-8i
22.956606554798455,-23.79147645385718,-0.030276532981659665+8.174757163688312E-8i,-0.01278465249623126+3.4518955536341324E-8i
22.175355052518555,-24.999999999999996,-0.03425459828494282+9.24884704892506E-8i,3.242153209470633E-5-8.753913531077616E-11i
22.65506940432061,-20.651146605303087,-0.086550172822764+2.3368813256457583E-7i,-0.017395842649833137+4.6969310986267047E-8i
22.527359500696875,-21.00478525303308,-0.07523321759872623+2.0313200487159575E-7i,-0.020223736670791814+5.460471194844551E-8i
-22.776629878785446,1.373096749813808,-2.8052486576314595E-4+7.574257783686539E-10i,-0.0031627351734598943+8.539482387811498E-9i
