% Model,20260626_TI_field_CompactXY_X10_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 20:44"
% Dimension,2
% Nodes,277
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
3.2702817135208733,3.5040292074535047,-0.06089593518126358+1.6442090072335247E-7i,0.0346850786465345-9.365078072531491E-8i,-0.02598379275932979+7.015704081036911E-8i,0.014858235372958162-4.011769317458277E-8i
3.1345447854272375,4.014349385070785,-0.0461108006373747+1.2450058203892665E-7i,0.02015127654343627-5.4409067372651284E-8i,-0.019966537943366624+5.391026746207477E-8i,0.009004461089344839-2.431232229921138E-8i
3.603143032659244,3.931359707687619,-0.033391990758025666+9.015940359628744E-8i,0.03311241038895171-8.940452798806833E-8i,-0.014536664590806658+3.924944215766311E-8i,0.01443595879702747-3.897753341248916E-8i
4.0367080448186465,4.252731756168891,-0.012062180410416104+3.2568258650834594E-8i,0.021041436283861865-5.6812526090739935E-8i,-0.005279098913218057+1.4253729673994478E-8i,0.009213294351663829-2.4876178540006464E-8i
3.641397137601654,4.55547728187849,-0.02570866962935889+6.941419988504172E-8i,0.011618827842163457-3.137119306029615E-8i,-0.011258948366157137+3.0399507389962586E-8i,0.005118525936915401-1.3820177691970003E-8i
4.093584893136561,4.617537811955873,-0.012907829720113112+3.4851537834955423E-8i,0.009121921208376927-2.4629468238628308E-8i,-0.005655820867355538+1.527089055406417E-8i,0.003999762582381933-1.07994821742554E-8i
4.509569930730237,4.438937427344177,-0.0022785902052403495+6.1522637399366315E-9i,0.008278714473488658-2.2352784081732352E-8i,-9.985139984389768E-4+2.696018552300156E-9i,0.00362798793230526-9.795679167537496E-9i
4.757556381341981,4.7370016872557565,-0.002242683475731422+6.055314464250749E-9i,0.0027185768847045044-7.340241327078158E-9i,-9.828275276025644E-4+2.6536645978579206E-9i,0.0011914074533277141-3.21683682205459E-9i
5,4.500000000000001,3.1588027301165944E-4-8.528864669703734E-10i,0.0037775164500807312-1.0199410771343462E-8i,1.3843225495413503E-4-3.7377135241109217E-10i,0.0016554765025063034-4.4698375492204815E-9i
-5,-5,1.0414101560551892E-6-2.8118395010568977E-12i,-9.260252102571975E-6+2.5002965907730727E-11i,6.975784784812866E-7-1.883483380157965E-12i,-6.076235283314357E-6+1.6406022422664777E-11i
-4.463327804888196,-4.999999999999999,0.004205730066630886-1.135560072600617E-8i,2.5806420182905576E-5-6.967812938981146E-11i,0.002753484980761889-7.434494261690145E-9i,1.6522609243618813E-5-4.4611553893521764E-11i
-3.8106271205825033,-4.999999999999999,0.013555311131860629-3.6599757590580874E-8i,-1.8025492567301052E-4+4.866938515844909E-10i,0.008870392852749265-2.39503339307917E-8i,-1.2638036346003986E-4+3.4123087414718996E-10i
-3.0607111426169022,-4.999999999999999,0.0252115154105594-6.80718681807962E-8i,-9.02773479521483E-5+2.4375162021948497E-10i,0.01636534793508937-4.41869435148544E-8i,-8.83522894805829E-5+2.385539030479414E-10i
-2.9132527383684907,-3.83042535444185,0.03390000322759928-9.15310529120834E-8i,-0.012768863598618807+3.447632502644896E-8i,0.022766732346813416-6.14708786037774E-8i,-0.008062287530755807+2.1768424669919995E-8i
-2.76513107754181,-4.353999942724387,0.03066162591909194-8.278733442969007E-8i,-0.006331419920643412+1.7095028807937908E-8i,0.020059154915295547-5.4160336139104996E-8i,-0.003647805346323113+9.849186795812694E-9i
-2.201884612129863,-4.999999999999999,0.03234457257348896-8.733134223516448E-8i,-1.1111340761720452E-4+3.0000962311359597E-10i,0.019938532142623294-5.38346509374331E-8i,-1.5372263806127476E-4+4.1505585777555683E-10i
-2.4956998586770025,-3.800977661776391,0.03752052114725959-1.0130656281538903E-7i,-0.009004386366459264+2.4312120545113382E-8i,0.025455665656826113-6.873108136610183E-8i,-0.005037157904632221+1.3600481498478003E-8i
-4.999999999999999,-4.440892098500626E-16,3.4081454151328273E-5-9.202097599053751E-11i,-0.06499992263738422+1.755017932670928E-7i,1.5447383364786127E-5-4.1708410897829834E-11i,-0.04189939083921541+1.131296458628704E-7i
-4.439322101056142,0.15301992564167813,0.0031167537696791146-8.4153311812663E-9i,-0.057358927839876464+1.5487087195372457E-7i,0.001741471232880687-4.7020259700630975E-9i,-0.036870951097949266+9.955270367401601E-8i
-2.5165554670442303,-3.277379565027529,0.04043571811684706-1.0917768442800522E-7i,-0.01202465249047252+3.24669321110496E-8i,0.028104625939701613-7.588335572389549E-8i,-0.007654965988083323+2.0668643958272835E-8i
-1.3219173142285074,-4.999999999999999,0.027913979867487542-7.5368605456586E-8i,-7.116689746560397E-5+1.9215281526041642E-10i,0.012340575677152688-3.331993444624585E-8i,-7.729122757513252E-5+2.086886952010349E-10i
-1.882176318153222,-4.223102200325785,0.03777312922221761-1.0198861239868134E-7i,1.5534361058985868E-4-4.1943253353216463E-10i,0.02422453342268652-6.540698641223748E-8i,0.002790834916148875-7.535340237696098E-9i
-2.044498627362807,-3.5839205507457605,0.04301178675513077-1.1613314910016867E-7i,-0.006978392488360391+1.884187466900751E-8i,0.03006134598328941-8.116656011303078E-8i,-0.002706359638217681+7.307254385247505E-9i
-3.9025513914873287,0.28350698475452973,0.005105347888747153-1.3784596555999905E-8i,-0.04204436881024132+1.1352109085029147E-7i,0.0025702291437595115-6.939697857082945E-9i,-0.026816490761958512+7.240535106648689E-8i
-1.9449707063736956,-3.1011939401189315,0.04634105381053926-1.251222726988084E-7i,-0.01467790688245627+3.9630800695704173E-8i,0.0338348588162559-9.135516099485938E-8i,-0.00945931373151552+2.55404384435703E-8i
-0.9117318397649616,-4.297488236264476,0.02902797138601676-7.837641687009972E-8i,0.01976863551132681-5.337592479972957E-8i,0.01206359495560456-3.2572077966428114E-8i,0.022528975144063892-6.082892683288793E-8i
-0.4406391047444922,-4.999999999999999,2.876464774112704E-4-7.766543491805498E-10i,9.03220154577028E-4-2.4387222386029003E-9i,-0.018750603974819813+5.06272082934599E-8i,9.167667503931406E-4-2.475298464573657E-9i
-1.3830907865658868,-3.5169493864801677,0.060440974621826536-1.6319249319906676E-7i,0.0011893553422808179-3.211296059023781E-9i,0.04586335291583169-1.238324655688193E-7i,0.006326697866641061-1.708227911668397E-8i
