% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
19.010119121162717,-3.2621461955295774,-0.0679465604896374+1.8345780623132905E-7i,0.11907551109099818-3.2150754774351755E-7i
18.659698436411905,-3.1082448656591875,-0.07894324332152594+2.1314918860036615E-7i,0.09692652252362607-2.6170459637214627E-7i
18.58578643762738,-3.5857864376264357,-0.10880900821261999+2.937876737401227E-7i,0.10878389845145683-2.9371987661155073E-7i
18.112280976131014,-3.4386262084611334,-0.10693796600157451+2.8873580213796483E-7i,0.07682607547100158-2.0743277019036133E-7i
18.262146195529226,-4.010119121163336,-0.1461521126813723+3.946152060587195E-7i,0.08290321518627464-2.2384123461139447E-7i
17.801991999089367,-4.093843691676652,-0.1378168009641751+3.7210960767566306E-7i,0.05120404804011676-1.3825250690999507E-7i
18.07117834824561,-4.471183362852986,-0.16995533462399362+4.588846384974442E-7i,0.046498738480806434-1.2554802616557487E-7i
17.519450177165623,-4.466025646502968,-0.1399376220490978+3.778358899310873E-7i,0.026991662463894395-7.287832005737945E-8i
18.000000000000004,-5,-0.18065104677610772+4.877633907605485E-7i,0.0019722489555293876-5.325132929702389E-9i
22.49679501508513,-4.396658817159019,0.028876685173507565-7.796793943634457E-8i,0.010273576312695635-2.773897249390225E-8i
23.126817030348292,-4.38399371072495,0.019586580070740902-5.288436950241913E-8i,0.008245372194262515-2.226275890080301E-8i
22.61068577440581,-3.8790467266688595,0.024149732610142614-6.520502191432133E-8i,0.01769035205521517-4.7764495452349706E-8i
23.683507434719353,-5,0.01343783649923432-3.6282572463996745E-8i,-4.632635529181842E-5+1.2508258624767385E-10i
25,-5,9.713154421320258E-5-2.622581612493599E-10i,-1.1361895664796506E-4+3.067746826747054E-10i
23.968493683244034,-4.104896708219377,0.009429496344608232-2.545993058048367E-8i,0.009331016971756858-2.519403324038175E-8i
23.162169120565636,-3.7421207009912263,0.01656150934632288-4.4716585367388655E-8i,0.01581281862522339-4.269509735905351E-8i
